"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
10, -9.951809554236561e+01, 1.218704921214833e-14, 9.805541757310435e+00, 1.136196255862952e+00, 3.241238403407139e+02, 1.850389716422932e-04, 1.732630344000627e+01, 2.813173127140009e+05, 4.724474133949620e-05, 9.398145565204325e+04, 2.881503549592371e+02, 8.394963574455525e-01, 9.914625141006005e-06, 1.789299338673359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765454891619249e-06
11, 1.165226090520115e+00, 7.324609567384841e-01, 5.018660110677997e-03, 1.187838978954898e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.802548721479612e+05, 0.000000000000000e+00, 1.121019488591845e+05, 3.287652715598235e+02, 0.000000000000000e+00, 3.908422880966452e-01, 1.978966201541336e-05, 2.047381875714190e-08, -2.910911405853057e-08, -3.535281609614600e-09, -1.380825521214124e-02, 3.635154730117967e+02, 0.000000000000000e+00
12, -9.381227478973327e+01, 1.148831077740382e-14, 3.463029139345783e+01, 1.136192565312777e+00, 3.241213078285007e+02, -3.790712360583415e-04, 1.732398425287828e+01, 2.813163031745277e+05, 4.724471188858570e-05, 9.398129472364142e+04, 2.881507975078984e+02, 8.394915787937728e-01, 6.443636325811412e-06, 1.789301473919317e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765387112843915e-06
13, 4.268140011358781e+00, 0.000000000000000e+00, -6.966780672748541e+00, 1.140984510864764e+00, 3.280091686569425e+02, 5.263452991388825e-01, 1.550272259412644e+01, 2.827012253926749e+05, 4.734460371099341e-05, 9.417915974575750e+04, 2.875447269961113e+02, 8.466224209484676e-01, 4.274100997337515e-03, 1.786375775446363e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.874241748848134e-06
14, -3.533416341252860e-02, 0.000000000000000e+00, -2.630673672399553e-03, 1.536827779012722e+00, 1.857010693401596e+02, 6.623110650933568e+00, -2.030684510223055e+01, 3.658421816285346e+05, 7.109064944014588e-05, 1.417896981164473e+05, 3.214029222506375e+02, 3.384304702991219e-01, 1.031163352904652e+00, 1.945479316295282e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.616623708168442e-05
15, 1.091322992046097e+00, 1.196284251902725e+00, -2.499419380886072e-02, 7.982723088403914e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.883416672138086e+05, 0.000000000000000e+00, 7.533666688552342e+04, 3.287650802617275e+02, 0.000000000000000e+00, -4.021307425409685e-01, 1.978965336321933e-05, 5.710901824486022e-07, 1.037092389310819e-07, 3.595387476306103e-08, -2.906153516050516e+00, 8.784548597187037e+02, 0.000000000000000e+00
16, -8.189381666738529e+01, 1.002876882296449e-14, 5.738817687987027e+01, 1.136195767717004e+00, 3.241244416512079e+02, -6.438210140778767e-04, 1.732863182263300e+01, 2.813172912675764e+05, 4.724482524867952e-05, 9.398135628748081e+04, 2.881501741025469e+02, 8.394988560364752e-01, 7.771477747964801e-06, 1.789298466060353e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765479226928739e-06
17, 1.039092770118344e+00, 0.000000000000000e+00, -1.631183916220778e-01, 9.420870729765513e-01, 2.993070382387852e+02, 2.852425994346288e+00, -4.498631529262163e+00, 2.358618609770531e+05, 4.127632341687948e-05, 7.532037186104478e+04, 2.785170305337350e+02, 9.497732362192067e-01, -4.024822022402139e-01, 1.742441220268898e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.171216177192918e-06
18, -6.443844803879378e+01, 7.891173289875994e-15, 7.647016679961985e+01, 1.136204491277296e+00, 3.241267640007069e+02, 5.651079729013024e-04, 1.732784394900573e+01, 2.813195540950953e+05, 4.724499896029318e-05, 9.398214361499688e+04, 2.881503756963191e+02, 8.394980058938609e-01, 2.475297368664826e-05, 1.789299438727410e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765635545485193e-06
19, -4.706699784475745e-01, 0.000000000000000e+00, -3.291262960216841e-01, 1.213652601146360e+00, 3.141721057642563e+02, 1.507643595525912e+00, 1.590040136206163e+01, 2.979937038544262e+05, 5.179039722446560e-05, 1.028898152953404e+05, 2.953305280197635e+02, 7.523686619950197e-01, 1.921501231353305e-01, 1.823737339269907e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.451747585737783e-06
20, 7.230389446771540e-01, 1.186983573543291e+00, 1.997923387197799e-02, 2.940393413604759e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.937465113352008e+04, 0.000000000000000e+00, 2.774986045340803e+04, 3.287650990038157e+02, 0.000000000000000e+00, -1.428508131455699e+00, 1.978965421090265e-05, 9.337448764502313e-07, 1.661213899000113e-07, 1.216911278531689e-07, -8.429876675505595e+00, 1.708910698677238e+03, 0.000000000000000e+00
21, -4.260373455120690e+01, 5.217280402796996e-15, 9.047055718978730e+01, 1.136203463448747e+00, 3.241253048011660e+02, -6.462696304256896e-04, 1.733246808464192e+01, 2.813197304365085e+05, 4.724488659512689e-05, 9.398233566961321e+04, 2.881512252042230e+02, 8.394943977783249e-01, 2.889530914511278e-05, 1.789303537502974e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765564635287243e-06
22, -2.097417216000124e+01, 2.568510449330176e-15, 9.777568331990364e+01, 1.136200443547561e+00, 3.241268293501129e+02, -1.040943176026105e-03, 1.733293960871224e+01, 2.813193319141534e+05, 4.724485390413632e-05, 9.398195012678843e+04, 2.881508089967294e+02, 8.395012378600601e-01, 2.057971775584808e-05, 1.789301529351573e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765528622899001e-06
23, 5.373855176121403e-01, 9.064019967547707e-01, 1.630484650027560e-02, 1.089675768113135e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.570944792769029e+05, 0.000000000000000e+00, 1.028377917107611e+05, 3.287651646408070e+02, 0.000000000000000e+00, 1.910280509706724e-01, 1.978965717958887e-05, 4.767561588471585e-07, 5.888276996553742e-08, 1.583425263872815e-07, -4.898478591772601e+00, 2.511678786954949e+03, 0.000000000000000e+00
24, 6.123031769111890e-15, -1.499660721822140e-30, 1.000000000000000e+02, 1.136189625861708e+00, 3.241216914525441e+02, -1.666422610762256e-03, 1.733356183761807e+01, 2.813164382211114e+05, 4.724477231411419e-05, 9.398119855893774e+04, 2.881512481406139e+02, 8.394954074804747e-01, 4.369505177627921e-06, 1.789303648168279e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765355683647674e-06
25, -1.409210732599604e-01, 0.000000000000000e+00, -3.670394294306078e+00, 1.140179500529162e+00, 3.219770683213407e+02, 7.176407082406598e-02, 1.392936819487437e+01, 2.820237354214786e+05, 4.744369447049411e-05, 9.459073739827723e+04, 2.890052472027053e+02, 8.293847538560229e-01, 1.315122530975536e-02, 1.793421157943254e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.852137974291742e-06
26, 1.685296750221806e+01, -4.127650216795654e-15, 9.856965804125112e+01, 1.136170596133826e+00, 3.241147701235255e+02, -2.673391404811238e-03, 1.733694633355342e+01, 2.813114531339488e+05, 4.724466539552845e-05, 9.397966303689011e+04, 2.881513663181316e+02, 8.394918877365721e-01, -2.874944580976091e-05, 1.789304218360399e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765081063636041e-06
27, 1.367063131643052e+00, 1.481854747609023e+00, 1.752480000535498e-03, 6.871847577613540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.621317857573036e+05, 0.000000000000000e+00, 6.485271430292143e+04, 3.287645518829585e+02, 0.000000000000000e+00, -6.282541722060202e-01, 1.978962946523907e-05, 4.093929433996486e-06, -6.653376759664657e-07, 4.468017746516493e-07, -2.399190694763893e+01, 5.255434109971447e+02, 0.000000000000000e+00
28, 3.221331480387026e+01, -7.889725997299993e-15, 9.466943725060773e+01, 1.136200373203211e+00, 3.241284067231429e+02, -1.357748390129324e-03, 1.732849483952534e+01, 2.813185191639182e+05, 4.724522739374974e-05, 9.398147100421986e+04, 2.881493578358534e+02, 8.395068637933244e-01, 1.024574899903723e-05, 1.789294527662914e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765681653227473e-06
29, 1.414260703586564e+00, 1.474594343422172e+00, -2.985357283400420e-09, 8.706923989613390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.054255153609608e+05, 0.000000000000000e+00, 8.217020614438430e+04, 3.287607546529931e+02, 0.000000000000000e+00, -2.547413565446334e-01, 1.978945772021438e-05, 3.332294378399122e-07, 2.629151692245584e-06, 2.285901405813473e-06, -1.741944038063673e+01, 3.424656569104199e+01, 0.000000000000000e+00
30, 9.823533066954724e-01, 0.000000000000000e+00, -6.588390417988421e-03, 7.748628022223968e-01, 2.123762824569291e+01, -1.933453960965791e+00, -2.935895884694766e-01, 1.829019929405443e+05, 2.488731429205158e-05, 7.304339283282598e+04, 3.283873887222872e+02, 7.576569256851988e-02, -4.515932892161955e-01, 1.977256590509095e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.985663733466627e-08
31, 5.124081271722427e+01, -1.254996496570706e-14, 8.587420516126100e+01, 1.136175293855219e+00, 3.241202519192121e+02, -1.319859971248602e-03, 1.732441198982328e+01, 2.813127869638238e+05, 4.724704450937725e-05, 9.397972420601318e+04, 2.881503624544898e+02, 8.395023059294864e-01, -2.743011783779915e-05, 1.789299374837097e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765887053679606e-06
32, 1.408509442809537e+00, 1.474283310504668e+00, 7.010933351465226e-04, 8.008945176287935e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.889584179172318e+05, 0.000000000000000e+00, 7.558336716689270e+04, 3.287617321312058e+02, 0.000000000000000e+00, -3.968097805008378e-01, 1.978950193069955e-05, 8.188801052659291e-06, 5.980931517488252e-06, -8.057103520560699e-07, -1.524019686664229e+01, 7.554709096544222e+01, 0.000000000000000e+00
33, 1.408271098161207e+00, 1.473148753774861e+00, 6.911414658966099e-04, 8.017988777113788e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.891718475807739e+05, 0.000000000000000e+00, 7.566873903230956e+04, 3.287618367162431e+02, 0.000000000000000e+00, -3.949684349917976e-01, 1.978950666098548e-05, 8.712179271047054e-06, 4.028812454936430e-06, -9.383925306369476e-07, -1.397127732741770e+01, 5.681460214535873e+01, 0.000000000000000e+00
34, 8.812444517847130e+01, -2.158355109852554e-14, 4.726607834363463e+01, 1.136167834755932e+00, 3.241168929332036e+02, -1.769635662890437e-04, 1.729531149287166e+01, 2.813106013299008e+05, 4.726501786148217e-05, 9.397928883352192e+04, 2.881509193012224e+02, 8.394943168918342e-01, -3.682046180693348e-05, 1.789302061557701e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.771209015935254e-06
35, 1.002509184118338e+00, 0.000000000000000e+00, -1.062585064938730e-01, 8.961614556971214e-01, 2.450090634432614e+02, 1.543251883869548e+00, 1.352079690153259e+01, 2.210363738407315e+05, 3.747258776839993e-05, 7.497620438949471e+04, 2.914523325109295e+02, 8.000776792148652e-01, -4.099053881458045e-01, 1.805187314076730e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.933564965116020e-07
36, -1.321569922185404e-01, 0.000000000000000e+00, -2.821899672548511e-02, 1.315319513045378e+00, 2.930918159446357e+02, -1.107998134415466e+01, -1.436253084755939e+01, 3.196980593107364e+05, 6.086991408787083e-05, 1.147672976869465e+05, 3.039605615302649e+02, 6.387709422028182e-01, 4.483299401475953e-01, 1.864596684254015e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.450178973493876e-05
37, 1.412903824786762e+00, 1.476171524734112e+00, 1.622861111782050e-04, 9.551980365999464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.253611866656473e+05, 0.000000000000000e+00, 9.014447466625892e+04, 3.287577778936105e+02, 0.000000000000000e+00, -8.274811897231824e-02, 1.978932308358533e-05, 1.364156066769106e-05, 8.833147175359439e-06, -1.134544643349281e-05, -4.537846887164348e+01, 2.815509806640875e+01, 0.000000000000000e+00
38, 1.057040122658756e+00, 2.218780070890971e-01, -6.550913179077147e-04, 5.604698822751587e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.322353068738368e+05, 0.000000000000000e+00, 5.289412274953470e+04, 3.287649297619689e+02, 0.000000000000000e+00, -8.861833944826242e-01, 1.978964655628568e-05, 3.376515178088404e-07, 5.624331003573417e-08, 3.984013003103498e-08, -8.394739294550618e-01, 3.326574854131990e+02, 0.000000000000000e+00
39, -1.061695060565739e-01, 0.000000000000000e+00, -8.335924565952268e-02, 1.270418730059460e+00, 3.105453907466671e+02, -1.094475527448717e+01, -1.182801453936332e+01, 3.106122122192734e+05, 6.044981788916876e-05, 1.090218521943176e+05, 2.989489368959156e+02, 7.061789963395787e-01, 3.244091355168267e-01, 1.840938653348445e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.295001327116754e-05
40, -9.879902691194359e+01, 1.209899161078342e-14, -1.545161045373366e+01, 1.136202369810171e+00, 3.241272034728426e+02, 8.784843514243199e-04, 1.732937755592777e+01, 2.813189570180317e+05, 4.724499221972867e-05, 9.398181065291313e+04, 2.881498928504005e+02, 8.395016234917169e-01, 1.757147150681533e-05, 1.789297109050142e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765620541984102e-06
41, 1.303614282163835e+00, 0.000000000000000e+00, 1.836874750905224e-01, 9.601580241932908e-01, 2.289758923527772e+02, 4.296854824754808e+00, 3.702065719962539e+01, 2.345441911998827e+05, 4.502449383461344e-05, 8.260724029267117e+04, 2.997131121071631e+02, 6.961826294490681e-01, -2.453151730787364e-01, 1.844558457791376e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.500953894641996e-06
42, 4.106160766931737e-01, 0.000000000000000e+00, -1.358135879603537e+00, 1.115401934576672e+00, 3.122431602172691e+02, -4.794476787354157e+00, -6.701540634053330e+00, 2.756600775658863e+05, 4.680572183359876e-05, 9.277012399022769e+04, 2.897390881132321e+02, 8.206544389749788e-01, -2.611672679883433e-02, 1.796954657286713e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.347750794160272e-06
43, 9.503607992205471e+01, -2.327635746298389e-14, -3.111500462877725e+01, 1.136179025370501e+00, 3.241206423499165e+02, 2.726229166252207e-03, 1.733882513270811e+01, 2.813130488996362e+05, 4.727290695330782e-05, 9.397975739074218e+04, 2.881495178388188e+02, 8.395037780501372e-01, -2.671437206604003e-05, 1.789295299660129e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.773775381729217e-06
44, 8.365750904905963e+01, -2.048950342528629e-14, -5.478522775079524e+01, 1.136213038752393e+00, 3.241346099045600e+02, 2.361607379142692e-03, 1.732132262466291e+01, 2.813211309247400e+05, 4.725665386333832e-05, 9.398205834563461e+04, 2.881479465709455e+02, 8.395145920164884e-01, 2.291383901958795e-05, 1.789287718451573e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.769333301111689e-06
45, 1.533686651690630e+00, 0.000000000000000e+00, 5.126680874422220e-01, 1.097258627447413e+00, 3.435974345477435e+02, 2.854343921744038e+00, 3.467292908829247e+00, 2.742571154171537e+05, 4.863423210607986e-05, 8.818023272397211e+04, 2.799578062416613e+02, 9.336473455256799e-01, -1.251139272094632e-01, 1.749498068009425e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.920570321110773e-06
46, 1.044637668170008e+00, 5.279165020703720e-01, 1.262046196157762e-02, 6.831511429367095e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.611804873643571e+05, 0.000000000000000e+00, 6.447219494574285e+04, 3.287653219021825e+02, 0.000000000000000e+00, -6.364614147914122e-01, 1.978966429234024e-05, 3.285660408777745e-07, -9.066993285600030e-09, -3.691823050749045e-08, -2.675055087854105e+00, 1.878651681499605e+03, 0.000000000000000e+00
47, 1.409313650530542e+00, 1.475758068040643e+00, 6.528251459540638e-04, 7.501100761613428e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.769764732937680e+05, 0.000000000000000e+00, 7.079058931750718e+04, 3.287614397728466e+02, 0.000000000000000e+00, -5.001829459541259e-01, 1.978948870759338e-05, 8.870289557915183e-06, 5.543945016244495e-06, -9.052566433333347e-07, -1.026384583336645e+01, 2.845411298275232e+01, 0.000000000000000e+00
48, 1.253381578976615e+00, 0.000000000000000e+00, 7.501699924087006e-01, 1.045883027346963e+00, 3.805371164761320e+02, -5.100954198041345e+00, -2.803874924463972e+00, 2.665464048121442e+05, 4.644669091561806e-05, 7.892093710887684e+04, 2.628690547342031e+02, 1.119556798856205e+00, -3.248233082154840e-01, 1.664656655737140e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.153907974035272e-06
49, 4.803392781656760e+01, -1.176453064064282e-14, -8.770827656790875e+01, 1.136196610524574e+00, 3.241254364421849e+02, -9.207351234395158e-05, 1.732380152568354e+01, 2.813180208521761e+05, 4.724549922320556e-05, 9.398157782723881e+04, 2.881506396068574e+02, 8.394994575660317e-01, 1.254976432370951e-05, 1.789300712065290e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765680192951265e-06
50, 3.204880617030569e+01, -7.849434333715631e-15, -9.472525546578471e+01, 1.136213015864209e+00, 3.241301939661877e+02, 1.669595445838243e-03, 1.732246123261269e+01, 2.813222294494627e+05, 4.724543284172190e-05, 9.398299434058633e+04, 2.881508221256552e+02, 8.394991724191464e-01, 4.310187277550185e-05, 1.789301592697092e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765861020798789e-06
51, 1.407243106660509e+00, 1.475522179111123e+00, 9.009459353923022e-04, 8.497498311092243e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.004850616353741e+05, 0.000000000000000e+00, 8.019402465414962e+04, 3.287617383113963e+02, 0.000000000000000e+00, -2.973646832615074e-01, 1.978950221022395e-05, 5.563925920613956e-06, 3.155058257324107e-06, -5.789799935738197e-07, -5.567492273560410e+00, 6.012567719892271e+01, 0.000000000000000e+00
52, -5.738385497529350e-01, 0.000000000000000e+00, 2.787405141633712e+00, 1.135274488450102e+00, 3.202242019433730e+02, -9.555531152214629e-01, 2.059854055176016e+01, 2.808101837667506e+05, 4.726678765464720e-05, 9.418418689558409e+04, 2.890063994952204e+02, 8.293718141137366e-01, 4.382529221451758e-03, 1.793426709701673e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.736434047082391e-06
53, 9.319310341600158e-01, 0.000000000000000e+00, 1.556431039496573e+00, 1.079140318744078e+00, 3.293417371563003e+02, -2.616096546940188e-01, 1.536510215381626e+01, 2.689990156576126e+05, 4.490754906522967e-05, 8.745354504211915e+04, 2.823123292606699e+02, 9.070419004453795e-01, -1.407875111580043e-01, 1.760993264912651e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.666619548074261e-06
54, 1.811737287630657e+01, -4.437329987778845e-15, -9.834511070745140e+01, 1.136205261832523e+00, 3.241252192090177e+02, -1.897980742272425e-04, 1.732129679250508e+01, 2.813205047464028e+05, 4.724522829833569e-05, 9.398275265816961e+04, 2.881520476099799e+02, 8.394901076653443e-01, 3.788913869196540e-05, 1.789307505508341e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765667135838615e-06
55, 8.498954884476564e-01, 1.466509912808211e+00, 7.387148912080060e-03, 8.447844434121804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.993128338655863e+05, 0.000000000000000e+00, 7.972513354623450e+04, 3.287605458963893e+02, 0.000000000000000e+00, -3.074779744678376e-01, 1.978944827832716e-05, 9.214182532055850e-06, 8.248119546606272e-06, 4.480865303213059e-06, -7.481995270054414e+01, 2.861473705777295e+02, 0.000000000000000e+00
56, 2.163282562922575e+00, 0.000000000000000e+00, -2.328709739135974e+00, 1.134971172871495e+00, 3.370653497009449e+02, 1.904566981003764e+00, 2.263584931464328e+01, 2.821468105288194e+05, 4.696850134962974e-05, 9.274736601203229e+04, 2.846735380221372e+02, 8.800166570428831e-01, -2.660758289926401e-02, 1.772475211093456e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765607915627585e-06
57, 3.824383123393886e-01, 0.000000000000000e+00, 1.964383011839033e+00, 1.118896020642279e+00, 3.257430468403333e+02, -5.580858497591175e-01, 2.286428393941157e+01, 2.776032006071912e+05, 4.576265040872806e-05, 9.198113210802268e+04, 2.863778119796228e+02, 8.602699341212247e-01, -4.313412066592889e-02, 1.780734345131777e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.189340644804640e-06
58, 7.087177328387987e-01, 1.116597601991792e+00, 2.384973606039234e-02, 2.611642563179543e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.161825853443407e+04, 0.000000000000000e+00, 2.464730341377362e+04, 3.287653346178261e+02, 0.000000000000000e+00, -1.495425721267943e+00, 1.978966486745412e-05, 5.756931432803586e-07, 1.185996966333968e-07, 5.277152092711845e-08, -5.691585230594796e+00, 1.169068145797981e+03, 0.000000000000000e+00
59, 7.426285564270417e+01, 6.613563866924447e+01, 1.054066267376101e+01, 1.136191775518834e+00, 3.241303086805506e+02, 2.268014766694612e-03, 1.733210711563959e+01, 2.813163778465309e+05, 4.724728504195594e-05, 9.398023506455896e+04, 2.881477488446019e+02, 8.395209713042803e-01, -1.641165075346744e-05, 1.789286764440557e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.766240776159052e-06
60, 3.282946889807034e+01, 2.212223691030465e+01, -9.183045576471342e+01, 1.136203506706428e+00, 3.241272328464930e+02, -2.656435834862227e-03, 1.732198224610275e+01, 2.813198943270201e+05, 4.724520781126781e-05, 9.398224588837165e+04, 2.881509389630955e+02, 8.394983145565342e-01, 2.695885988114215e-05, 1.789302156423903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765670307281950e-06
61, 1.385947783732848e+00, 1.460010010036640e+00, 2.997211654865306e-03, 8.029474708220687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.894440406853396e+05, 0.000000000000000e+00, 7.577761627413581e+04, 3.287639202659684e+02, 0.000000000000000e+00, -3.926201131026774e-01, 1.978960089788446e-05, 8.412969249789025e-07, -5.214007706507734e-07, -1.222516649601681e-07, -9.459072874302401e-01, 9.617198168296805e+01, 0.000000000000000e+00
62, 1.033132978117749e+00, 0.000000000000000e+00, 2.070371540256133e-02, 7.930392920176710e-01, 6.023905131564196e+01, 2.067699680270527e-01, -8.980608705545642e+00, 1.877756987812017e+05, 3.587102479681390e-05, 7.417478049565069e+04, 3.258306311288151e+02, 2.122337838994835e-01, -4.271909222097667e-01, 1.965663485837590e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.388850614807947e-07
63, -5.332083089609237e+01, 2.279648462391259e+01, 8.146906947634812e+01, 1.136204661168988e+00, 3.241256302833132e+02, 1.892314976751472e-03, 1.732967704580310e+01, 2.813198947789371e+05, 4.724486276569805e-05, 9.398240084472561e+04, 2.881511212797641e+02, 8.394941194078273e-01, 3.030104041177627e-05, 1.789303036080015e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765575423924756e-06
64, 9.893783840739057e-01, 1.049690260668823e+00, 2.965142010221365e-02, 9.095357507049525e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.145929230265190e+05, 0.000000000000000e+00, 8.583716921060756e+04, 3.287652883925763e+02, 0.000000000000000e+00, -1.756503592841627e-01, 1.978966277673939e-05, 5.108855899752831e-07, 4.047190777244469e-08, -2.704852883920438e-08, -3.083020509464519e+00, 2.159796235497496e+03, 0.000000000000000e+00
65, 9.879985996014466e-01, 1.645246326248003e-02, 2.057742581040889e-03, 7.891812092340154e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.861964308227421e+05, 0.000000000000000e+00, 7.447857232909680e+04, 3.287645274005644e+02, 0.000000000000000e+00, -4.206385794037655e-01, 1.978962835792732e-05, 8.006676998309362e-07, -6.057163780301423e-07, -1.201663794480043e-07, -3.087201015475712e-01, 4.512801480583661e+01, 0.000000000000000e+00
66, 1.012470014683657e+00, 0.000000000000000e+00, -3.619602926335119e-03, 8.005698990113321e-01, 2.143213860688698e+01, 1.887266715556741e+00, -1.163402377494734e+00, 1.889658638471529e+05, 4.454801038066089e-05, 7.547036519870951e+04, 3.284033207693812e+02, 7.408408948198011e-02, -3.992470666677829e-01, 1.977328689817285e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.752237346634879e-07
