"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2538,      -4.995005979,       -2.71677317,         -2.980047,      -2.680335701,      0.5127644351,      -7.019277183
          0,           0,        2539,      -4.987653725,      -2.716550243,      -2.983245997,      -2.690178447,      0.5196218563,       -7.02028009
          0,           0,        2540,      -4.981656703,      -2.721034153,      -2.974599822,      -2.682031404,      0.5261668029,      -7.020267886
          0,           0,        2541,      -5.004510465,      -2.727961939,       -2.97431976,      -2.692874696,      0.5027426636,      -7.020780354
          0,           0,        2542,      -5.019079413,      -2.732790868,      -2.976538831,      -2.690886692,       0.488481229,       -7.02154797
          0,           0,        2543,      -5.015272781,      -2.732553425,      -2.980961006,      -2.679155585,      0.4920708816,      -7.022029875
          0,           0,        2544,      -4.989929476,      -2.726971366,      -2.975902617,       -2.69212055,      0.5176046466,      -7.022555809
          0,           0,        2545,      -4.972134383,      -2.720422804,      -2.975703975,      -2.698607013,      0.5345410076,      -7.023454721
          0,           0,        2546,       -4.97856134,      -2.724660805,      -2.974145734,      -2.677629244,      0.5277734448,      -7.023807274
          0,           0,        2547,      -4.993440661,      -2.727460898,      -2.975296132,       -2.68011008,      0.5127483287,      -7.024098176
          0,           0,        2548,      -4.991584179,      -2.719098111,        -2.9801098,      -2.690445425,      0.5152812083,      -7.024980635
          0,           0,        2549,      -4.987632051,      -2.714136152,      -2.988810327,      -2.689023513,      0.5184607774,      -7.025389157
          0,           0,        2550,      -4.981667491,      -2.718042572,      -2.987531817,      -2.694164951,      0.5245884663,       -7.02616918
          0,           0,        2551,      -4.976911728,      -2.716548459,      -2.984943732,      -2.697969774,      0.5301835579,      -7.027587652
          0,           0,        2552,      -4.993366061,      -2.727331801,      -2.982873565,      -2.682727257,      0.5141270784,      -7.027908323
          0,           0,        2553,      -5.015406059,      -2.734183451,      -2.983762695,      -2.691751007,       0.491978115,      -7.028227953
          0,           0,        2554,      -5.012364338,      -2.729444822,       -2.98909497,      -2.692751304,       0.495687802,      -7.029548881
          0,           0,        2555,      -4.976633153,      -2.721523755,       -2.98747382,       -2.67954948,       0.532288023,       -7.03000532
          0,           0,        2556,      -4.964097425,      -2.726862397,      -2.970549464,      -2.684359892,      0.5440941788,      -7.030366289
          0,           0,        2557,      -4.973600669,      -2.729769321,      -2.965625412,      -2.688166527,      0.5342747626,      -7.031265972
          0,           0,        2558,      -4.981973149,      -2.729533068,       -2.96802731,      -2.675920027,      0.5269117871,      -7.032246218
          0,           0,        2559,      -4.977487988,      -2.729036141,      -2.967238697,      -2.684782157,      0.5310033778,      -7.032431683
          0,           0,        2560,      -4.959140036,      -2.721651571,       -2.96002408,       -2.69270957,      0.5492001419,      -7.033254033
          0,           0,        2561,      -4.952822739,      -2.720147177,        -2.9646547,       -2.69110136,      0.5539375138,      -7.033850807
          0,           0,        2562,      -4.950316641,      -2.718827684,       -2.96655633,      -2.687698287,      0.5567257779,      -7.034193499
          0,           0,        2563,      -4.963788112,      -2.722978962,      -2.965141689,      -2.684861218,      0.5438394036,      -7.034714097
          0,           0,        2564,      -4.975130952,      -2.721351351,      -2.966951996,      -2.672678448,      0.5324265648,      -7.035323168
          0,           0,        2565,      -4.978946124,      -2.725537047,      -2.968296204,      -2.679418043,      0.5279851746,      -7.035279377
          0,           0,        2566,      -4.956634445,      -2.718634644,      -2.970416939,      -2.692850567,      0.5506400307,      -7.036549068
          0,           0,        2567,       -4.95259526,       -2.72216877,      -2.961479856,      -2.673813994,      0.5544973959,       -7.03748815
          0,           0,        2568,      -4.968784599,      -2.732564517,      -2.960393445,      -2.682073946,      0.5385963843,      -7.037944119
          0,           0,        2569,      -4.989244858,      -2.736234952,       -2.96558478,      -2.689549799,       0.518338965,      -7.038945972
          0,           0,        2570,      -4.986565038,      -2.734873809,      -2.968856721,      -2.663397072,      0.5222951412,      -7.039904469
          0,           0,        2571,      -4.973136405,      -2.730122618,      -2.967518476,      -2.675832463,      0.5357305932,      -7.040309003
          0,           0,        2572,       -4.96201817,       -2.73127393,      -2.968401651,      -2.687812965,      0.5463884731,       -7.04074858
          0,           0,        2573,      -4.961290583,      -2.733890467,      -2.963462187,      -2.670062756,      0.5473090581,      -7.041285432
          0,           0,        2574,      -4.968854546,      -2.735710349,      -2.966453708,      -2.667935407,      0.5404694781,      -7.041738368
          0,           0,        2575,      -4.973247836,      -2.733880098,      -2.970143048,      -2.662415453,      0.5366453599,      -7.042234694
          0,           0,        2576,      -4.972287145,      -2.733543235,      -2.973621757,      -2.671679831,       0.535397553,      -7.042524711
          0,           0,        2577,      -4.961629688,       -2.73075319,       -2.97460524,       -2.69633723,      0.5445125657,      -7.043353925
          0,           0,        2578,      -4.960155975,       -2.72921468,      -2.974137472,      -2.703466385,      0.5462305828,      -7.044098856
          0,           0,        2579,      -4.977466806,      -2.733278515,      -2.979575254,      -2.684330927,      0.5291418793,      -7.044789449
          0,           0,        2580,      -4.995449966,       -2.74473581,      -2.977806273,       -2.69654892,      0.5111426745,      -7.045755771
          0,           0,        2581,      -4.991843724,      -2.739665812,      -2.986829631,      -2.690810632,      0.5149866783,      -7.046848848
          0,           0,        2582,      -4.968753194,      -2.731475808,      -2.981235485,      -2.683007994,      0.5395478533,      -7.047574975
          0,           0,        2583,      -4.953115814,      -2.731633198,      -2.975152368,      -2.693019501,      0.5548109138,      -7.048353606
          0,           0,        2584,      -4.961552813,      -2.740769344,      -2.965353643,       -2.69490631,      0.5460111748,      -7.049092503
          0,           0,        2585,      -4.987893161,      -2.745588662,      -2.973884956,       -2.68604434,      0.5201902785,      -7.049621927
          0,           0,        2586,      -5.003143398,      -2.743777056,       -2.98464376,      -2.693165407,      0.5053998408,      -7.050447948
          0,           0,        2587,      -5.001816196,      -2.745102972,      -2.988822337,      -2.691151566,      0.5069245851,      -7.050986208
          0,           0,        2588,      -4.989223285,      -2.744583738,      -2.985427972,      -2.692755806,      0.5190079581,      -7.051104565
          0,           0,        2589,      -4.979862925,      -2.742737121,      -2.979416086,      -2.693924729,      0.5285384945,      -7.051438415
          0,           0,        2590,      -4.994205735,       -2.74750966,      -2.980808771,      -2.700532548,      0.5141024474,      -7.052040953
          0,           0,        2591,      -4.998246779,      -2.750795524,      -2.976641691,      -2.679803502,      0.5100710292,      -7.052769754
          0,           0,        2592,      -4.985346969,      -2.750410134,      -2.974802924,      -2.689675377,      0.5224886032,      -7.053051004
          0,           0,        2593,      -4.952487719,      -2.735696103,      -2.970006314,      -2.707012271,      0.5549463297,      -7.053845661
          0,           0,        2594,      -4.939554246,      -2.733967995,      -2.960831636,      -2.686838528,      0.5674452739,      -7.054394972
          0,           0,        2595,      -4.955410415,      -2.741061605,      -2.957297621,      -2.687951873,      0.5512202633,      -7.054691784
          0,           0,        2596,       -4.97800831,      -2.743690604,      -2.967374696,      -2.696149849,      0.5288390085,      -7.055416166
          0,           0,        2597,      -4.978012597,      -2.737039341,      -2.977162506,      -2.689891674,      0.5297940659,      -7.055869947
          0,           0,        2598,      -4.982360965,      -2.737282958,      -2.983597146,      -2.685778305,      0.5252148534,      -7.056342742
          0,           0,        2599,      -4.974202856,      -2.738773389,      -2.990214644,      -2.688838986,      0.5329808513,       -7.05754664
          0,           0,        2600,      -4.974765363,       -2.74132466,      -2.986861732,      -2.684204505,      0.5331560186,      -7.058027751
          0,           0,        2601,      -4.990266598,      -2.750830286,      -2.984368488,      -2.687068714,      0.5182808455,      -7.058468526
          0,           0,        2602,      -5.017544279,      -2.756866095,      -2.987961189,      -2.698275771,       0.490692439,      -7.059108562
          0,           0,        2603,      -5.017000358,      -2.755570973,      -2.992691375,       -2.68268139,      0.4913227236,      -7.060129009
          0,           0,        2604,      -4.996873848,      -2.754321349,      -2.993312113,      -2.697706529,      0.5109267865,      -7.060317314
          0,           0,        2605,      -4.977419225,      -2.750696662,      -2.979273574,      -2.701564005,      0.5304575682,      -7.061130916
          0,           0,        2606,      -4.981117729,      -2.752623315,      -2.973148333,      -2.666408555,       0.527507153,      -7.061747322
          0,           0,        2607,      -5.001551411,       -2.75796911,      -2.974530234,      -2.690942191,      0.5060689616,       -7.06242404
          0,           0,        2608,      -4.990655046,      -2.754205138,      -2.976949054,      -2.711476084,      0.5169224378,      -7.063125225
          0,           0,        2609,      -4.973915511,      -2.743639297,      -2.976797115,      -2.706907647,      0.5333646555,      -7.063458229
          0,           0,        2610,      -4.962085995,      -2.743554103,      -2.976621453,       -2.70512686,      0.5444524908,      -7.064301935
          0,           0,        2611,      -4.962961381,      -2.744897514,      -2.975513791,      -2.705857252,      0.5436483487,      -7.064892624
          0,           0,        2612,      -4.969622428,      -2.745813289,      -2.972102012,      -2.678732842,       0.538698734,        -7.0649716
          0,           0,        2613,      -4.990049419,      -2.748568504,      -2.972506588,      -2.684396295,      0.5177063444,      -7.065136646
          0,           0,        2614,      -4.981846364,       -2.74634374,      -2.974930663,      -2.698629331,      0.5267496468,      -7.066129452
          0,           0,        2615,      -4.971172998,       -2.74396324,      -2.976998778,      -2.682783632,      0.5368244872,      -7.066914369
          0,           0,        2616,      -4.969768211,      -2.750060376,      -2.968300942,      -2.684206566,      0.5377407524,      -7.067158757
          0,           0,        2617,      -4.991092238,       -2.75660293,      -2.970806088,       -2.70027837,      0.5160593775,      -7.068209091
          0,           0,        2618,      -5.009019108,      -2.761589658,      -2.979436499,      -2.696193718,      0.4979654781,      -7.069301608
          0,           0,        2619,      -5.009709709,      -2.761743137,      -2.981258778,      -2.689749595,       0.497439602,      -7.069673502
          0,           0,        2620,      -4.988509589,      -2.753589371,      -2.981273538,      -2.705644488,      0.5195419208,      -7.069977599
          0,           0,        2621,      -4.972023656,      -2.749098944,      -2.980703534,      -2.696448485,      0.5359170973,      -7.070671828
          0,           0,        2622,      -4.976842096,      -2.758100875,      -2.976121993,      -2.688128257,      0.5313302373,      -7.071384948
          0,           0,        2623,      -4.996638311,      -2.764835781,      -2.980422842,      -2.690865431,      0.5120726118,      -7.072093662
          0,           0,        2624,      -5.005157051,      -2.762667596,      -2.985985879,      -2.685320185,      0.5043725165,      -7.072811751
          0,           0,        2625,      -5.005653919,      -2.763943796,      -2.991498046,      -2.693131609,      0.5029558317,      -7.072814677
          0,           0,        2626,      -4.993700257,      -2.761319526,      -2.990504649,      -2.705001449,      0.5143056042,      -7.073557249
          0,           0,        2627,      -4.989155235,      -2.757427971,      -2.994256533,      -2.699727639,      0.5183790245,      -7.073975915
          0,           0,        2628,       -4.99304029,      -2.764334387,      -2.989235575,      -2.671129159,      0.5151632066,      -7.074186983
          0,           0,        2629,      -5.003724477,      -2.765656277,      -2.990697061,      -2.705096411,      0.5035075206,      -7.075156868
          0,           0,        2630,      -4.985726657,      -2.756582589,      -2.988651092,      -2.696050759,      0.5216739617,      -7.075679657
          0,           0,        2631,      -4.956837126,      -2.746428873,      -2.981797221,       -2.69598176,      0.5500889154,      -7.076163434
          0,           0,        2632,      -4.949572817,      -2.750676113,      -2.970351299,      -2.711938143,       0.556793464,      -7.077301835
          0,           0,        2633,      -4.961913118,       -2.75323512,      -2.969568779,      -2.698961357,      0.5452465795,      -7.078072804
          0,           0,        2634,      -4.978463871,      -2.758242902,        -2.9760678,      -2.689913792,      0.5299218494,      -7.078406692
          0,           0,        2635,       -4.98765176,      -2.759082699,      -2.982339302,      -2.684402056,      0.5212407963,      -7.078942003
          0,           0,        2636,      -4.981795051,      -2.752444604,      -2.985365207,      -2.684363552,       0.527406106,      -7.079728781
          0,           0,        2637,      -4.976098678,      -2.760383409,      -2.985794261,       -2.68930607,      0.5321603773,      -7.080215751
          0,           0,        2638,      -4.970505266,      -2.760446881,      -2.979006848,      -2.695660543,      0.5387480167,       -7.08057557
          0,           0,        2639,      -4.985151666,      -2.763180024,      -2.980814078,      -2.684951098,      0.5242343654,      -7.081339128
          0,           0,        2640,      -4.999041734,      -2.768993036,      -2.979567751,      -2.666974602,       0.510544081,      -7.081201586
          0,           0,        2641,       -5.00198464,      -2.768438843,      -2.982566059,      -2.695529084,      0.5059528146,      -7.082078145
          0,           0,        2642,      -4.979858808,      -2.759422508,      -2.985217184,      -2.693958004,      0.5278158143,      -7.082704114
          0,           0,        2643,      -4.966729655,      -2.755728084,      -2.975239307,       -2.68004712,      0.5406690544,      -7.082846268
          0,           0,        2644,       -4.98738652,      -2.765865192,      -2.970203531,      -2.689002334,      0.5195885468,      -7.083543461
          0,           0,        2645,      -5.001253911,      -2.764831152,      -2.978151636,      -2.688821778,       0.505561224,      -7.084547772
          0,           0,        2646,      -4.991320666,      -2.764707364,      -2.983726814,      -2.679706536,      0.5159755014,      -7.084781025
          0,           0,        2647,      -4.979618272,      -2.757870119,      -2.984159421,      -2.691074362,      0.5278943201,      -7.085576358
          0,           0,        2648,      -4.961289024,      -2.755613316,      -2.980642865,      -2.682590072,      0.5467799837,      -7.086479747
          0,           0,        2649,       -4.96312745,      -2.761871029,      -2.971967644,      -2.682786849,      0.5449771106,      -7.086734893
          0,           0,        2650,      -4.983882722,      -2.769639122,      -2.973204341,      -2.693131689,      0.5249898219,      -7.087040226
          0,           0,        2651,       -5.00442059,      -2.765763068,        -2.9814507,      -2.686219965,      0.5047650607,      -7.088075638
          0,           0,        2652,      -4.999261671,      -2.768966339,      -2.986394928,      -2.666948853,      0.5100961907,      -7.088433627
          0,           0,        2653,      -4.985386485,      -2.767531292,      -2.982627588,      -2.701480424,      0.5232577444,      -7.089263996
          0,           0,        2654,      -4.974183418,      -2.763095545,      -2.978998519,      -2.675948773,      0.5347315226,      -7.089885169
          0,           0,        2655,      -4.988366654,      -2.767572964,      -2.977103255,      -2.670394826,      0.5203047068,      -7.089986443
          0,           0,        2656,        -4.9971702,      -2.772350523,      -2.978298604,      -2.691461299,       0.510576264,      -7.091192539
          0,           0,        2657,      -4.976616188,      -2.763324738,      -2.978779386,      -2.679087614,      0.5316211229,      -7.091606723
          0,           0,        2658,      -4.952890966,      -2.753483038,      -2.980871798,      -2.697901153,      0.5548270505,      -7.092030447
          0,           0,        2659,       -4.94252115,      -2.754557889,      -2.977216327,      -2.706575986,      0.5644727763,      -7.093740544
          0,           0,        2660,      -4.954635669,      -2.761904196,      -2.972288548,      -2.697751361,       0.552157054,      -7.093947517
          0,           0,        2661,      -4.972016641,      -2.763854133,      -2.976290081,      -2.689069788,      0.5362698051,      -7.094102877
          0,           0,        2662,      -4.986813315,      -2.762903402,       -2.98331453,       -2.68481457,      0.5222404338,       -7.09501596
          0,           0,        2663,      -4.983177779,      -2.759392097,      -2.991150201,      -2.682901921,      0.5261378361,      -7.095733826
          0,           0,        2664,      -4.978999871,      -2.764599161,      -2.988757332,      -2.688803506,      0.5296211639,      -7.096352079
          0,           0,        2665,      -4.973223723,      -2.765545917,      -2.985666233,      -2.704401282,      0.5358156321,      -7.097421921
          0,           0,        2666,      -4.991915754,      -2.773444773,      -2.989148645,      -2.691387731,      0.5167910823,      -7.097967974
          0,           0,        2667,      -5.004791506,      -2.779838458,      -2.982281167,      -2.667989783,      0.5049201226,      -7.098236641
          0,           0,        2668,      -5.008096513,      -2.779376097,      -2.984993382,      -2.703067067,      0.5000745081,      -7.099015544
          0,           0,        2669,       -4.97309288,      -2.763794282,      -2.986551116,      -2.701099996,      0.5352832418,      -7.099658062
          0,           0,        2670,      -4.959136416,      -2.763813531,      -2.982739533,      -2.704518618,         0.5489099,      -7.100213338
          0,           0,        2671,      -4.972879189,       -2.77484965,      -2.979265281,      -2.698552714,      0.5348343212,      -7.100813882
          0,           0,        2672,      -4.984229244,      -2.777104198,      -2.982278922,       -2.70919886,      0.5236631067,      -7.101678739
          0,           0,        2673,      -4.983626064,      -2.773692255,      -2.989080978,      -2.715215454,      0.5235439793,      -7.101689791
          0,           0,        2674,      -4.969491218,      -2.766977973,      -2.989330186,       -2.72529074,      0.5371590513,      -7.102268282
          0,           0,        2675,       -4.96245724,      -2.765624847,      -2.992109436,       -2.70193278,      0.5439286902,      -7.102872097
          0,           0,        2676,      -4.960945592,      -2.766649028,      -2.985318675,      -2.689079761,      0.5465544541,      -7.102953253
          0,           0,        2677,      -4.974012558,       -2.77393367,      -2.980039038,      -2.696741065,       0.534761434,      -7.104030044
          0,           0,        2678,      -4.997082801,      -2.781031692,      -2.982989493,      -2.684429107,      0.5124375556,      -7.104443087
          0,           0,        2679,      -5.004081526,      -2.782803348,      -2.982457915,      -2.667952084,      0.5054138729,       -7.10457157
          0,           0,        2680,      -4.980124538,       -2.77590186,      -2.982578162,      -2.694057504,      0.5292538958,      -7.105601092
          0,           0,        2681,      -4.961854868,      -2.772285703,       -2.97166231,      -2.679076496,      0.5473675552,      -7.106225433
          0,           0,        2682,      -4.977229756,      -2.781633669,      -2.973140041,      -2.685898541,      0.5316127804,      -7.106488496
          0,           0,        2683,      -4.991087268,      -2.790632684,      -2.979520529,      -2.698536005,      0.5175503123,      -7.107773179
          0,           0,        2684,      -4.978710834,      -2.783366171,      -2.984980775,       -2.70876016,      0.5295547807,      -7.108455749
          0,           0,        2685,      -4.960604275,       -2.77596858,      -2.979795177,      -2.702546994,      0.5475713502,      -7.108473547
          0,           0,        2686,      -4.952490081,      -2.775818839,      -2.975793447,      -2.718525979,      0.5550232347,      -7.109543491
          0,           0,        2687,      -4.948086564,      -2.773394033,      -2.977357398,      -2.716509587,      0.5601268388,       -7.11017493
          0,           0,        2688,      -4.965117274,       -2.77776768,      -2.974475938,      -2.691026533,      0.5432259603,       -7.11022717
          0,           0,        2689,      -4.976907084,       -2.77311083,      -2.978897026,      -2.690576064,      0.5310329199,      -7.110960465
          0,           0,        2690,      -4.967442122,      -2.767092644,      -2.984008202,       -2.70337051,      0.5399772726,      -7.111205432
          0,           0,        2691,      -4.955620077,      -2.767317167,      -2.978639513,      -2.692419894,      0.5512787762,      -7.111210233
          0,           0,        2692,      -4.951909424,      -2.768886945,      -2.967413966,      -2.694742497,      0.5550634708,      -7.112615681
          0,           0,        2693,      -4.973167996,      -2.776974237,      -2.970393911,      -2.697080449,      0.5344754159,      -7.113816414
          0,           0,        2694,      -5.000668529,      -2.790565908,      -2.980065955,      -2.691857811,      0.5076326616,      -7.114088834
          0,           0,        2695,      -5.009580624,      -2.791332863,      -2.991275544,      -2.686767369,      0.4992667982,      -7.115311292
          0,           0,        2696,      -4.994265505,      -2.782816066,      -2.993261215,      -2.691976488,      0.5151380665,       -7.11649297
          0,           0,        2697,      -4.982897879,      -2.784762586,      -2.993725716,      -2.692191002,      0.5259181801,      -7.116758574
          0,           0,        2698,       -4.98613523,      -2.790212593,      -2.987495517,      -2.707193348,      0.5221326195,      -7.116931283
          0,           0,        2699,      -4.996763396,      -2.791394803,      -2.992650384,      -2.712407287,       0.511757099,      -7.118095913
          0,           0,        2700,      -5.006111526,      -2.788754004,      -2.994762211,      -2.693526873,      0.5023619682,      -7.118420684
          0,           0,        2701,      -4.999712575,      -2.788485273,      -2.993122374,      -2.719216549,      0.5078412189,      -7.118588349
          0,           0,        2702,      -4.979457138,      -2.777385865,       -2.99400831,      -2.731663674,       0.527757664,      -7.119800352
          0,           0,        2703,      -4.976567993,      -2.777189804,      -2.986644665,      -2.706605937,      0.5310036052,      -7.120163378
          0,           0,        2704,      -4.995073906,       -2.78610638,      -2.986211656,      -2.715151122,      0.5124344862,      -7.120937669
          0,           0,        2705,       -5.01271513,      -2.790905463,      -2.992859124,      -2.721991864,      0.4939104387,      -7.122200182
          0,           0,        2706,      -5.012488954,      -2.787634894,      -3.005182678,      -2.702789584,      0.4943165484,      -7.122434623
          0,           0,        2707,      -4.993705014,      -2.777055405,      -3.011237337,      -2.712581269,      0.5135937066,      -7.123363204
          0,           0,        2708,       -4.97488357,      -2.779912853,       -3.00957357,      -2.720836192,       0.533044142,      -7.124311783
          0,           0,        2709,      -4.980554177,      -2.788640296,      -2.999263256,      -2.709969237,      0.5272242995,       -7.12463378
          0,           0,        2710,       -5.01215577,      -2.796706299,      -3.000093722,       -2.71470318,      0.4955010778,      -7.125059431
          0,           0,        2711,      -5.028862555,      -2.794526972,      -3.009764963,      -2.716445563,      0.4798739098,      -7.126087512
          0,           0,        2712,      -5.025003948,      -2.793011497,      -3.015700711,      -2.701650211,      0.4840979473,      -7.126511161
          0,           0,        2713,      -5.019386762,      -2.796526231,       -3.01334641,      -2.716128543,      0.4888122892,      -7.127124664
          0,           0,        2714,      -5.017199477,      -2.794038672,      -3.010957505,      -2.727374066,      0.4907642294,       -7.12749349
          0,           0,        2715,      -5.021019437,       -2.79656534,       -3.00953101,      -2.702763795,      0.4877132999,      -7.128039761
          0,           0,        2716,      -5.032254057,      -2.805731634,      -3.001921387,      -2.697695996,      0.4765404789,      -7.127712937
          0,           0,        2717,      -5.027998427,      -2.799419727,      -3.004909184,      -2.725124907,       0.480126102,      -7.128594838
          0,           0,        2718,       -4.99783991,       -2.78967295,      -3.001610985,      -2.710609556,      0.5106278612,      -7.128877012
          0,           0,        2719,      -4.977099541,      -2.784167832,      -2.989992623,      -2.713072994,      0.5310286086,      -7.129350644
          0,           0,        2720,      -4.987871277,      -2.791130473,      -2.985628907,      -2.709814243,      0.5197316205,      -7.130064539
          0,           0,        2721,      -5.000106815,      -2.797710837,      -2.984415978,      -2.688266368,      0.5076880651,      -7.130574948
          0,           0,        2722,      -4.991864361,      -2.793779857,      -2.986620583,      -2.706998385,      0.5159978287,      -7.130544163
          0,           0,        2723,      -4.972844764,        -2.7816448,      -2.989416875,      -2.717226631,      0.5348422227,      -7.131632808
          0,           0,        2724,      -4.964096424,      -2.782846117,      -2.993976477,       -2.69044719,      0.5424952666,      -7.132432618
          0,           0,        2725,      -4.962006597,      -2.783968632,      -2.990301772,      -2.707630091,      0.5451704068,      -7.133039469
          0,           0,        2726,      -4.975830998,      -2.785532014,      -2.989145906,      -2.705625924,      0.5327419973,      -7.134316357
          0,           0,        2727,      -5.003472775,      -2.791202293,      -2.992114027,      -2.681327735,      0.5052571269,      -7.134609955
          0,           0,        2728,      -5.006679763,       -2.79404109,      -2.994654094,      -2.687385647,      0.5019871654,      -7.134901277
          0,           0,        2729,      -4.994991814,      -2.789234853,       -2.99816515,      -2.703629632,      0.5134701082,       -7.13599945
          0,           0,        2730,      -4.983436086,      -2.790679919,      -2.990731972,      -2.693373729,      0.5254488944,      -7.136430712
          0,           0,        2731,      -5.001524603,      -2.800989815,      -2.994871119,      -2.692893494,      0.5071040104,      -7.136656323
          0,           0,        2732,      -5.018581041,      -2.811903647,      -2.996487618,       -2.68958951,      0.4903786991,      -7.137375073
          0,           0,        2733,      -5.016458714,      -2.810277484,      -3.004365774,      -2.693569968,      0.4915873495,       -7.13779106
          0,           0,        2734,      -4.990639854,      -2.799999493,      -2.999313403,      -2.693480445,      0.5179346788,      -7.138207092
          0,           0,        2735,      -4.979164902,      -2.794574215,      -3.002863339,      -2.720768139,      0.5278388089,      -7.139560757
          0,           0,        2736,      -4.980771451,      -2.800153264,      -2.999043864,       -2.69261534,      0.5265139064,      -7.140024429
          0,           0,        2737,      -4.997647287,      -2.806418069,      -2.998291212,      -2.712539414,      0.5097696358,      -7.140679113
          0,           0,        2738,      -4.995944138,      -2.793592121,      -3.001468383,      -2.719052795,      0.5121018071,      -7.142143005
          0,           0,        2739,      -4.994029999,      -2.789691846,      -3.004818707,      -2.700905244,      0.5134099023,      -7.142417649
          0,           0,        2740,      -4.978962517,      -2.793774167,      -2.995946483,      -2.708898624,      0.5289853172,      -7.143288997
          0,           0,        2741,      -4.980478143,      -2.792335775,      -2.992413653,       -2.72025379,      0.5275681716,      -7.144359806
          0,           0,        2742,      -4.991368189,      -2.802057054,      -2.995445715,      -2.706818319,      0.5174912829,      -7.144643618
          0,           0,        2743,      -5.014574061,      -2.811320567,      -3.001820047,       -2.69724419,      0.4942271008,       -7.14537301
          0,           0,        2744,       -5.00842616,      -2.810446967,       -3.00226053,       -2.69171512,      0.5011891183,      -7.146304132
          0,           0,        2745,      -4.980037417,      -2.797752908,      -2.999206844,      -2.703051608,      0.5292886472,      -7.146056326
          0,           0,        2746,      -4.961635724,      -2.797147867,      -2.989051365,      -2.698224193,      0.5477005581,      -7.146847226
          0,           0,        2747,       -4.97670687,      -2.806239403,      -2.987020042,       -2.70075736,      0.5318584807,      -7.147687307
          0,           0,        2748,      -4.986431269,      -2.808357689,      -2.989854626,      -2.686795718,       0.522773771,       -7.14842309
          0,           0,        2749,      -4.980643614,      -2.806172849,      -2.994738963,      -2.710812126,      0.5282478237,      -7.149359442
          0,           0,        2750,      -4.969378575,      -2.794409333,      -2.998651579,      -2.722586224,      0.5389638389,      -7.149780181
          0,           0,        2751,      -4.962668753,      -2.794943588,      -2.994102642,      -2.707468906,      0.5444026475,      -7.150551315
          0,           0,        2752,      -4.962572429,      -2.794271517,      -2.990345794,      -2.707607944,      0.5449888268,      -7.150571987
          0,           0,        2753,      -4.972758402,      -2.795583727,      -2.988048613,      -2.705069533,      0.5359458691,      -7.150947638
          0,           0,        2754,      -4.996744341,      -2.799247312,      -2.995025976,      -2.699070116,      0.5116142241,      -7.151507372
          0,           0,        2755,      -4.998487463,      -2.802093993,      -3.000932389,      -2.700812398,      0.5102720895,      -7.151773296
          0,           0,        2756,      -4.985384295,      -2.800070981,      -3.003781206,      -2.704742134,      0.5234178532,      -7.152762743
          0,           0,        2757,      -4.971584684,      -2.799885561,      -2.990718103,      -2.699748087,      0.5373919508,      -7.152754513
          0,           0,        2758,      -4.993704652,      -2.812074429,      -2.988366528,      -2.705500727,      0.5149075353,      -7.153239566
          0,           0,        2759,      -5.015252404,      -2.822732998,      -2.992425984,      -2.705272476,      0.4938035511,      -7.153802894
          0,           0,        2760,      -5.011990897,      -2.820508269,      -2.996550122,       -2.69500165,      0.4970782889,      -7.154351714
          0,           0,        2761,      -4.999543706,      -2.815763651,       -2.99531187,      -2.704777519,      0.5091136494,      -7.154802115
          0,           0,        2762,      -4.983879527,      -2.809973678,      -2.998165597,      -2.713069359,      0.5242985992,      -7.155926037
          0,           0,        2763,      -4.982240173,      -2.811653508,      -2.994713673,      -2.686511671,      0.5260287162,      -7.155658973
          0,           0,        2764,      -4.991673647,      -2.816251828,      -2.992117508,      -2.697791811,        0.51687928,      -7.155974682
          0,           0,        2765,      -4.997996296,       -2.80525802,      -2.997833551,       -2.69859508,      0.5096886653,      -7.156719941
          0,           0,        2766,       -4.98468861,      -2.795075178,      -3.005616959,      -2.702195229,      0.5225554595,      -7.156215681
          0,           0,        2767,        -4.9748935,      -2.795916004,      -3.005203815,      -2.713032788,      0.5317062868,      -7.157293782
          0,           0,        2768,       -4.97300444,      -2.798539454,      -2.995180332,       -2.70500015,      0.5339314053,       -7.15897899
          0,           0,        2769,      -4.990179112,       -2.80923084,        -2.9941834,      -2.700660784,      0.5177655827,      -7.158695303
          0,           0,        2770,      -5.012690861,      -2.821739347,       -2.99516685,      -2.714871491,      0.4958262793,      -7.159135464
          0,           0,        2771,        -5.0151078,      -2.819684121,        -3.0075638,      -2.698377883,      0.4941016329,      -7.160648658
          0,           0,        2772,      -4.987510094,      -2.806035124,      -3.005732543,      -2.696021405,      0.5223971475,      -7.161132416
          0,           0,        2773,      -4.967879382,      -2.810352966,      -2.997642051,      -2.698551267,      0.5414999469,       -7.16202198
          0,           0,        2774,      -4.969818093,       -2.81576489,      -2.988773777,      -2.696756208,      0.5394435427,      -7.162780673
          0,           0,        2775,       -4.98459814,      -2.814650078,      -2.996148934,      -2.701025119,      0.5249429561,      -7.163313549
          0,           0,        2776,      -4.992395869,      -2.811030611,      -2.994719916,      -2.706705226,      0.5169062911,      -7.164004354
          0,           0,        2777,      -4.990134343,      -2.806136846,      -3.002034218,      -2.735746856,      0.5175416426,      -7.164248873
