"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         249,      -4.335703444,      -4.695349982,      -4.980598163,      -3.784333059
          0,           0,         250,      -4.334754465,       -4.70729258,      -4.984060223,      -3.784390033
          0,           0,         251,      -4.334038976,      -4.722060344,      -4.992830177,      -3.784906376
          0,           0,         252,       -4.33548391,      -4.729147025,      -5.006547569,      -3.787344118
          0,           0,         253,      -4.342814588,      -4.726332072,      -5.025489796,      -3.795152163
          0,           0,         254,      -4.362900941,      -4.725215337,      -5.047001141,      -3.816047179
          0,           0,         255,      -4.389699515,      -4.727867831,      -5.067654189,      -3.843861856
          0,           0,         256,      -4.410982129,      -4.734291933,      -5.080167415,      -3.865443993
          0,           0,         257,      -4.407943416,      -4.745854654,      -5.075089034,      -3.861785122
          0,           0,         258,      -4.379777447,      -4.753046565,       -5.05588128,      -3.832398528
          0,           0,         259,      -4.352181529,      -4.740135138,      -5.039451108,      -3.803810845
          0,           0,         260,      -4.341287689,      -4.721919591,      -5.033524325,      -3.793055543
          0,           0,         261,      -4.349577385,      -4.723193249,      -5.040273674,      -3.802815859
          0,           0,         262,      -4.363538006,       -4.74512131,      -5.050515152,       -3.81909985
          0,           0,         263,       -4.37106356,      -4.774214962,      -5.056762475,      -3.828125057
          0,           0,         264,      -4.372274554,      -4.799858047,      -5.059011346,       -3.82962798
          0,           0,         265,      -4.372329435,      -4.816444646,      -5.060589792,      -3.828694216
          0,           0,         266,      -4.373146323,      -4.813830445,      -5.062785972,      -3.828151279
          0,           0,         267,      -4.379429169,      -4.792419378,      -5.066775437,      -3.833746618
          0,           0,         268,      -4.392104995,      -4.760133984,      -5.076482763,      -3.846434392
          0,           0,         269,      -4.407016176,      -4.734472428,      -5.088696032,      -3.861768924
          0,           0,         270,      -4.418297177,      -4.729696434,      -5.101199929,      -3.873755758
          0,           0,         271,       -4.41665982,      -4.740683276,       -5.11089717,      -3.872276214
          0,           0,         272,      -4.400884609,      -4.754549659,      -5.114940723,      -3.855917127
          0,           0,         273,      -4.376599923,      -4.761538608,      -5.108912529,      -3.830566682
          0,           0,         274,      -4.356343862,      -4.763712801,      -5.096987293,      -3.809503901
          0,           0,         275,      -4.347835054,       -4.75993328,      -5.085231336,      -3.800777293
          0,           0,         276,      -4.344471313,      -4.740683911,      -5.077529253,      -3.797005783
          0,           0,         277,      -4.342874603,      -4.727071777,      -5.079152556,      -3.795162126
          0,           0,         278,      -4.324215858,      -4.727682062,      -5.086486273,      -3.775934459
          0,           0,         279,      -4.297393327,      -4.717198482,       -5.09618515,      -3.747962479
          0,           0,         280,      -4.285632451,      -4.691279105,      -5.111007157,      -3.734084898
          0,           0,         281,      -4.303079714,      -4.686037546,      -5.133044559,      -3.750737982
          0,           0,         282,       -4.34759314,      -4.701059748,      -5.161821986,      -3.796092473
          0,           0,         283,      -4.398235321,      -4.722622929,       -5.18830853,      -3.848185392
          0,           0,         284,      -4.432763017,      -4.749708366,      -5.203269752,      -3.884157583
