"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
11463, 1.052264606277782e+00, 7.454759172197017e-01, -1.044222875680967e-01, 9.974416592597085e-01, 9.964340628453131e-01, 8.224586091673612e-03, 8.126785325614497e-02, 3.026696151880263e+00, 1.010255119675792e+00, 9.993393615912235e-01, 8.417431738066093e-01, -6.521547091292491e-03
11464, 9.993931920132463e-01, 7.767138494442942e-01, -2.385269005355605e-02, 9.665694608404373e-01, 1.001772110718161e+00, -2.406546070436503e-03, 8.553834680588561e-02, 2.943691851029934e+00, 9.683101977049373e-01, 9.884412766219519e-01, 8.783342954369876e-01, -9.041139103300201e-02
11465, 8.944480634941434e-01, 5.900200139369320e-01, -2.869536308439635e-02, 9.474735364840207e-01, 1.005098767125409e+00, -1.691284248050069e-02, 8.085030117223217e-02, 2.892429264469246e+00, 9.422857419154859e-01, 9.812619701352373e-01, 9.020518470593057e-01, -1.424603026119049e-01
11466, 9.958223521725446e-01, 2.450835100582896e-01, -2.811585675173108e-01, 1.012978925951059e+00, 9.939535162568004e-01, 2.406531662415855e-03, 6.161476983745447e-02, 3.068316510557177e+00, 1.031518826128198e+00, 1.004722631459476e+00, 8.233744278760468e-01, 3.600586581351984e-02
11467, 9.804116724263712e-01, 4.898832828005350e-01, -1.978542208767405e-01, 9.984383946798575e-01, 9.964239377773294e-01, 3.313497529682482e-03, 7.098377543464425e-02, 3.029199705311873e+00, 1.011785658358146e+00, 9.998542166072837e-01, 8.399952826586149e-01, -3.460469726583871e-03
11468, 8.997096622405777e-01, 3.612176699040126e-01, -2.244409968576835e-01, 9.870535811601270e-01, 1.003289767049328e+00, -3.338160247788942e-03, 6.847631335057860e-02, 2.999870362555333e+00, 9.950371807599482e-01, 9.946448013758610e-01, 8.575983333449118e-01, -3.695742492298027e-02
11469, 9.623775071605707e-01, 5.928970820689637e-01, -1.108839626643562e-01, 9.826138577562348e-01, 1.002008047991010e+00, -3.084789912341082e-03, 8.131966097965306e-02, 2.987602534407997e+00, 9.893360924552147e-01, 9.934142948307821e-01, 8.617303693678011e-01, -4.835960153244723e-02
11470, 8.999863358701526e-01, 4.201350201235026e-01, -1.315865794270541e-01, 9.787240631019455e-01, 1.001447110131727e+00, -6.883520100285363e-03, 7.317819955715781e-02, 2.976599254902553e+00, 9.845961838452189e-01, 9.925841106503315e-01, 8.645127218701928e-01, -5.783941875243893e-02
11471, 7.803912787709465e-01, 3.854931663823339e-01, -3.370322548294181e-02, 9.309639218634710e-01, 1.013634482683586e+00, -2.409313509117535e-02, 7.185847668274353e-02, 2.849899157737537e+00, 9.179963925427473e-01, 9.729209614670404e-01, 9.292681552706014e-01, -1.910390013573820e-01
11472, 8.752547238749030e-01, 1.141237361394369e-01, -2.539885674205311e-01, 9.919308255421301e-01, 9.984084253754596e-01, -2.917815443932346e-03, 7.054100725278406e-02, 3.011884232419552e+00, 1.002763008654853e+00, 9.974390216149837e-01, 8.481789739026612e-01, -2.150576913317038e-02
11473, 9.176582934604633e-01, 2.259740808117497e-01, -2.429918650254648e-01, 1.000919838129957e+00, 1.001195186403679e+00, -1.135640757396739e-03, 6.692498671682603e-02, 3.037298478854170e+00, 1.013730044213706e+00, 9.992921081655322e-01, 8.419035023566812e-01, 4.283019845359171e-04
11474, 7.472427535788699e-01, 2.613477606293922e-01, -1.254445719707146e-01, 9.458586762651615e-01, 1.012251660115721e+00, -1.591891318022726e-02, 6.130265132405415e-02, 2.889777413479511e+00, 9.384017589794805e-01, 9.788857308137469e-01, 9.098407825570899e-01, -1.502282684839156e-01
11475, 8.450034001154048e-01, 2.100553932931622e-01, -1.699490091282873e-01, 9.791000989491834e-01, 1.006688895435111e+00, -6.509914872566564e-03, 7.229929173853160e-02, 2.979146283107963e+00, 9.835710868680441e-01, 9.911698795097563e-01, 8.692426495695976e-01, -5.988961270678850e-02
11476, 8.366802942499587e-01, 3.240867376485763e-01, -1.072882838176859e-01, 9.638986717582012e-01, 1.004197143074803e+00, -1.019962441797965e-02, 7.713561501710120e-02, 2.936917689064173e+00, 9.642748595192825e-01, 9.870494226882820e-01, 8.829550250715282e-01, -9.848206740431166e-02
11477, 7.761746836800797e-01, 1.044516202301927e-01, -1.089067896715352e-01, 9.599261665729490e-01, 1.007387792766565e+00, -7.040872225237759e-03, 8.235157569534032e-02, 2.927126519408444e+00, 9.579880863543107e-01, 9.846722856873898e-01, 8.908211741234648e-01, -1.110556137342553e-01
11478, 9.066262676782912e-01, 0.000000000000000e+00, -2.510287021326008e-01, 9.994910887692053e-01, 9.994158262448102e-01, 4.724099870158016e-04, 6.525262455508840e-02, 3.032832935447375e+00, 1.012413001042370e+00, 9.994204318870922e-01, 8.414680660000182e-01, -2.205784358137120e-03
11479, 9.634906997486102e-01, 9.658026455350947e-02, -2.874892036756996e-01, 1.010232489901948e+00, 9.916571397313276e-01, -1.211206758487026e-04, 6.320329459080479e-02, 3.060139414045481e+00, 1.028580256016774e+00, 1.004584073339519e+00, 8.238498548447168e-01, 3.012872559067059e-02
11480, 7.424850250108741e-01, 0.000000000000000e+00, -2.859638284874460e-02, 9.395694573810744e-01, 1.005790766763635e+00, -2.412239662729910e-03, 8.632758135211814e-02, 2.871177323184129e+00, 9.315474589110000e-01, 9.782402576202425e-01, 9.119515449811437e-01, -1.639368686208767e-01
11481, 9.332293611618535e-01, 7.447666554271085e-02, 7.523433262176364e-02, 1.009014793903012e+00, 9.792791435689518e-01, -1.109300247179978e-03, -9.308083788287752e-02, 3.053994870470056e+00, 1.029796416673477e+00, 1.006985644045107e+00, 8.155889469729199e-01, 3.256104690407691e-02
11482, 9.447343171244579e-01, 1.616202050287250e-01, 1.400600226242813e-01, 1.004415049769790e+00, 9.824089673368488e-01, -6.280285239349728e-03, -7.212986606566857e-02, 3.041711104154999e+00, 1.023463613501848e+00, 1.005376274674399e+00, 8.211296804712963e-01, 1.989544056081938e-02
11483, 1.066959291456074e+00, 2.565412161619283e-01, 2.279383653922744e-01, 1.023395724518338e+00, 9.884908060651173e-01, -6.256207939895580e-03, -3.651353017140518e-02, 3.095156278134660e+00, 1.046839032738912e+00, 1.009266238900981e+00, 8.077028915319948e-01, 6.664627903494670e-02
11484, 1.082196548554019e+00, 3.909966395650574e-01, 1.814924022543803e-01, 1.025535037718841e+00, 9.812423140630301e-01, -7.972186085384757e-03, -4.602379699054606e-02, 3.099179833008163e+00, 1.051473931369076e+00, 1.011620085983489e+00, 7.995198182886603e-01, 7.591607629527532e-02
11485, 9.355356429738808e-01, 2.413663631022195e-01, 1.592458071804121e-02, 9.854604592226793e-01, 9.725436906594392e-01, -1.018784624603535e-03, -1.058924641527158e-01, 2.987639200698614e+00, 1.000820493434335e+00, 1.002043148844324e+00, 8.325433253491447e-01, -2.539079957420754e-02
