"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2665,      -1.812306968,       1.043313087,       1.376870185,       5.217421557,      -2.044000998
          0,           0,        2666,      -1.812824403,       1.041849383,       1.376705877,       5.216977319,      -2.044904269
          0,           0,        2667,      -1.813470921,       1.040301667,       1.376434182,       5.216345048,      -2.045901025
          0,           0,        2668,      -1.814238104,       1.038658809,        1.37606257,         5.2155319,      -2.046981663
          0,           0,        2669,      -1.815120893,       1.036948529,       1.375565274,         5.2145405,      -2.048135763
          0,           0,        2670,      -1.816114251,       1.035179181,       1.374919415,       5.213374375,      -2.049348358
          0,           0,        2671,       -1.81720165,       1.033336873,       1.374133378,       5.212053359,      -2.050611663
          0,           0,        2672,      -1.818370303,        1.03133774,       1.373222954,       5.210592854,      -2.051877485
          0,           0,        2673,      -1.819606083,        1.02916299,       1.372206571,       5.209010779,      -2.053153961
          0,           0,        2674,      -1.820830437,       1.027108371,        1.37128239,       5.207422625,      -2.054430524
          0,           0,        2675,      -1.822063446,       1.025054898,       1.370334752,       5.205793337,       -2.05569373
          0,           0,        2676,      -1.823297047,       1.023062305,       1.369331601,         5.2041322,      -2.056930307
          0,           0,        2677,      -1.824515318,       1.021145106,       1.368272602,        5.20246043,      -2.058125175
          0,           0,        2678,      -1.825696841,       1.019313282,       1.367166785,       5.200806183,      -2.059260937
          0,           0,        2679,       -1.82681723,       1.017565059,       1.366028818,       5.199202286,      -2.060286736
          0,           0,        2680,      -1.827817482,       1.015862168,        1.36494434,       5.197731919,      -2.061227929
          0,           0,        2681,      -1.828721093,       1.014094922,       1.363849695,       5.196365648,      -2.062079206
          0,           0,        2682,      -1.829542814,       1.012233382,       1.362718143,        5.19509046,      -2.062839909
          0,           0,        2683,      -1.830278482,       1.010328882,       1.361574591,       5.193921001,      -2.063424956
          0,           0,        2684,      -1.830885968,       1.008458905,       1.360539998,       5.192931548,      -2.063885814
          0,           0,        2685,      -1.831327451,       1.006815239,       1.359710709,        5.19218956,      -2.064270336
          0,           0,        2686,      -1.831739025,       1.005364088,       1.358744616,       5.191498099,       -2.06459035
          0,           0,        2687,      -1.832138256,       1.004098951,       1.357633113,       5.190838848,      -2.064857481
          0,           0,        2688,      -1.832539935,       1.002955978,       1.356380221,       5.190195856,      -2.065083956
          0,           0,        2689,      -1.832958692,        1.00181665,        1.35500174,        5.18955317,      -2.065286226
          0,           0,        2690,      -1.833402056,       1.000616507,       1.353525298,       5.188904756,      -2.065470719
          0,           0,        2691,      -1.833870049,      0.9993824362,       1.351968442,       5.188251202,      -2.065642816
          0,           0,        2692,      -1.834359077,      0.9981708858,       1.350342875,       5.187595982,      -2.065803201
          0,           0,        2693,       -1.83485978,      0.9970127426,       1.348665736,       5.186949157,      -2.065950277
          0,           0,        2694,      -1.835365996,      0.9959319654,       1.346932245,       5.186315997,      -2.066082221
          0,           0,        2695,      -1.835870251,      0.9948035993,       1.345175498,       5.185705279,      -2.066178573
          0,           0,        2696,      -1.836367267,      0.9935603653,       1.343429471,       5.185122733,      -2.066231659
          0,           0,        2697,      -1.836820229,      0.9923208417,       1.341808924,       5.184622235,      -2.066253393
          0,           0,        2698,      -1.837192881,      0.9911688039,       1.340397714,       5.184252193,      -2.066258681
          0,           0,        2699,      -1.837530835,      0.9900101475,       1.339086054,       5.183937438,      -2.066249356
          0,           0,        2700,      -1.837828961,      0.9888740421,       1.337888275,       5.183680255,      -2.066224111
          0,           0,        2701,      -1.838090598,      0.9879211656,        1.33673756,       5.183472539,      -2.066181273
          0,           0,        2702,      -1.838313735,      0.9872190901,       1.335611752,        5.18331422,      -2.066076374
          0,           0,        2703,       -1.83847128,      0.9867915013,       1.334575135,       5.183242407,      -2.065901614
          0,           0,        2704,      -1.838463784,      0.9868079515,       1.333838048,       5.183402795,      -2.065727059
          0,           0,        2705,      -1.838416608,      0.9870148135,       1.333074123,       5.183599546,      -2.065559888
          0,           0,        2706,      -1.838322933,       0.987373498,       1.332282955,       5.183841067,      -2.065406454
          0,           0,        2707,      -1.838179973,      0.9877705035,       1.331464982,       5.184131603,      -2.065266629
          0,           0,        2708,      -1.837998141,      0.9879092314,       1.330639907,        5.18445863,      -2.065142154
          0,           0,        2709,      -1.837786387,      0.9877240265,       1.329821359,        5.18481394,      -2.065035121
          0,           0,        2710,      -1.837549301,      0.9872294077,       1.329033561,       5.185195867,      -2.064948149
          0,           0,        2711,      -1.837292232,      0.9864708407,       1.328291765,       5.185600533,      -2.064883201
          0,           0,        2712,      -1.837023984,      0.9854893327,       1.327600755,       5.186019288,      -2.064844152
          0,           0,        2713,      -1.836746337,      0.9843140054,       1.326987455,       5.186452865,      -2.064831386
          0,           0,        2714,      -1.836455449,       0.982982162,       1.326482599,       5.186908046,      -2.064845249
          0,           0,        2715,      -1.836163536,      0.9815662236,       1.326041549,       5.187370599,      -2.064890188
          0,           0,        2716,      -1.835880719,      0.9800856665,       1.325658374,        5.18783042,      -2.064969753
          0,           0,        2717,      -1.835613787,      0.9785280195,       1.325345113,       5.188280196,      -2.065091133
          0,           0,        2718,      -1.835373227,      0.9768962281,       1.325099305,       5.188707906,      -2.065244663
          0,           0,        2719,      -1.835169307,      0.9751833956,       1.324920267,       5.189101828,      -2.065428487
          0,           0,        2720,      -1.835003144,      0.9735367845,       1.324809394,       5.189465723,      -2.065678602
          0,           0,        2721,      -1.834876708,      0.9720746657,       1.324789091,       5.189802696,      -2.065928034
          0,           0,        2722,      -1.834766716,      0.9708250118,       1.324918619,       5.190145478,      -2.066277958
          0,           0,        2723,      -1.834759389,       0.969658206,        1.32500536,       5.190367495,      -2.066735953
          0,           0,        2724,      -1.834891563,      0.9684964142,       1.324979739,        5.19041238,      -2.067305071
          0,           0,        2725,      -1.835167684,      0.9672919614,       1.324844793,       5.190270458,      -2.067983735
          0,           0,        2726,      -1.835586611,      0.9659954544,       1.324609217,       5.189938671,      -2.068769811
          0,           0,        2727,        -1.8361485,       0.964607068,       1.324253535,       5.189412813,      -2.069662686
          0,           0,        2728,       -1.83685008,      0.9631372607,       1.323764875,       5.188694681,      -2.070651538
          0,           0,        2729,      -1.837682211,      0.9615601344,         1.3231494,       5.187791737,      -2.071723889
          0,           0,        2730,      -1.838633332,      0.9598726605,        1.32241153,       5.186714957,      -2.072867735
          0,           0,        2731,      -1.839683785,      0.9580755359,       1.321568007,       5.185487635,      -2.074069027
          0,           0,        2732,      -1.840809315,       0.956107398,       1.320648063,       5.184139751,      -2.075313408
          0,           0,        2733,      -1.841996457,      0.9539088159,        1.31966624,       5.182686713,      -2.076584555
          0,           0,        2734,      -1.843228473,      0.9515013377,        1.31863911,       5.181149317,      -2.077867362
          0,           0,        2735,      -1.844486702,      0.9489255038,       1.317586366,       5.179551156,      -2.079147187
          0,           0,        2736,      -1.845749085,      0.9462273436,       1.316533479,       5.177920324,      -2.080411368
          0,           0,        2737,      -1.846990188,      0.9434945363,       1.315499413,       5.176289859,      -2.081644202
          0,           0,        2738,      -1.848186121,       0.940947448,       1.314452751,       5.174690233,      -2.082825302
          0,           0,        2739,      -1.849313991,      0.9387097511,       1.313377185,        5.17315114,      -2.083893958
          0,           0,        2740,      -1.850288632,      0.9369166908,       1.312384517,       5.171793155,      -2.084896261
          0,           0,        2741,      -1.851176186,      0.9353650203,       1.311288966,        5.17052049,      -2.085819122
          0,           0,        2742,      -1.851982328,      0.9338244206,       1.310088846,       5.169332221,       -2.08663602
          0,           0,        2743,      -1.852712623,       0.932226786,       1.308791235,       5.168229982,      -2.087380077
          0,           0,        2744,      -1.853353259,      0.9306331734,       1.307457627,       5.167246173,      -2.088059189
          0,           0,        2745,      -1.853938527,      0.9289466101,        1.30604811,       5.166340005,      -2.088683991
          0,           0,        2746,      -1.854489761,      0.9272072645,       1.304550806,       5.165489504,      -2.089268804
          0,           0,        2747,      -1.855012816,      0.9255127341,        1.30298303,       5.164692623,      -2.089822504
          0,           0,        2748,      -1.855511107,       0.923944504,       1.301348317,       5.163947766,      -2.090352173
          0,           0,        2749,      -1.855994592,      0.9224307442,       1.299646612,       5.163244192,      -2.090868854
          0,           0,        2750,      -1.856471277,      0.9209225351,       1.297892654,       5.162574395,      -2.091383205
          0,           0,        2751,      -1.856941901,      0.9194684705,       1.296109331,       5.161939026,       -2.09190186
          0,           0,        2752,      -1.857405296,      0.9180721973,       1.294319499,       5.161338533,      -2.092429953
          0,           0,        2753,      -1.857854875,      0.9168046755,       1.292538754,       5.160779433,      -2.092970721
          0,           0,        2754,      -1.858281135,      0.9158360234,       1.290754727,       5.160270836,      -2.093526419
          0,           0,        2755,      -1.858670828,      0.9151827048,       1.288986231,       5.159826086,      -2.094098235
          0,           0,        2756,      -1.859031965,      0.9146252667,       1.287217715,       5.159430664,      -2.094682836
          0,           0,        2757,      -1.859368984,      0.9141686611,       1.285425627,        5.15907755,      -2.095277449
          0,           0,        2758,      -1.859671425,       0.913850971,       1.283638308,       5.158780746,      -2.095913795
          0,           0,        2759,      -1.859976949,      0.9136271423,        1.28179704,       5.158486108,      -2.096598543
          0,           0,        2760,      -1.860288287,      0.9134477994,       1.279920967,       5.158188757,      -2.097337551
          0,           0,        2761,      -1.860603629,      0.9132913883,        1.27802988,       5.157889217,      -2.098137584
          0,           0,        2762,      -1.860919101,      0.9131521499,       1.276146253,       5.157590383,      -2.098998163
          0,           0,        2763,      -1.861222236,       0.913042111,       1.274302542,       5.157305228,      -2.099915861
          0,           0,        2764,      -1.861504956,      0.9129641527,       1.272501319,       5.157040764,      -2.100890448
          0,           0,        2765,       -1.86176112,      0.9129447403,       1.270737921,       5.156803504,      -2.101921482
          0,           0,        2766,       -1.86197686,      0.9129950223,       1.269038582,       5.156610244,      -2.103011788
          0,           0,        2767,      -1.862132195,       0.913152067,       1.267436509,       5.156486362,      -2.104152808
          0,           0,        2768,      -1.862210612,      0.9133651032,       1.265938666,       5.156451362,      -2.105341731
          0,           0,        2769,      -1.862219444,      0.9133736614,       1.264541978,       5.156497062,      -2.106576609
          0,           0,        2770,      -1.862165007,      0.9131684841,        1.26325381,       5.156618892,      -2.107858292
          0,           0,        2771,      -1.862066916,      0.9128529958,        1.26203014,       5.156793723,      -2.109188407
          0,           0,        2772,      -1.861940275,      0.9124359597,       1.260873107,       5.157004501,      -2.110580691
          0,           0,        2773,      -1.861796318,      0.9119485217,       1.259797273,       5.157240499,       -2.11203795
          0,           0,        2774,       -1.86164029,      0.9114095157,       1.258818296,         5.1574958,      -2.113562014
          0,           0,        2775,      -1.861478341,      0.9108142281,        1.25794387,       5.157762531,       -2.11515631
          0,           0,        2776,      -1.861321275,      0.9101647538,        1.25716125,       5.158027015,      -2.116822034
          0,           0,        2777,      -1.861168344,      0.9094554155,       1.256488416,       5.158290846,      -2.118567164
          0,           0,        2778,      -1.861022964,      0.9086600511,        1.25593635,       5.158550529,      -2.120399872
          0,           0,        2779,      -1.860893707,      0.9077521171,       1.255488599,       5.158796849,      -2.122319705
          0,           0,        2780,      -1.860787564,      0.9067157935,       1.255130625,       5.159021479,      -2.124327537
          0,           0,        2781,      -1.860709008,      0.9055427626,        1.25486293,       5.159219302,      -2.126430521
          0,           0,        2782,      -1.860666302,      0.9043192875,       1.254649019,       5.159381092,      -2.128632067
          0,           0,        2783,      -1.860670378,      0.9030487607,       1.254469595,       5.159493009,      -2.130938347
          0,           0,        2784,      -1.860747843,      0.9017429868,       1.254255856,       5.159520844,      -2.133359772
          0,           0,        2785,      -1.860923702,      0.9003987565,       1.253968008,       5.159433173,      -2.135913796
          0,           0,        2786,      -1.861214461,      0.8990159451,       1.253600091,       5.159210135,      -2.138612709
          0,           0,        2787,      -1.861631345,       0.897568259,       1.253150676,       5.158836007,      -2.141467216
          0,           0,        2788,      -1.862180563,      0.8960334909,       1.252620875,       5.158300193,      -2.144488749
          0,           0,        2789,      -1.862862571,        0.89441193,       1.252014683,       5.157599273,       -2.14768226
          0,           0,        2790,      -1.863673842,      0.8926714357,       1.251336816,       5.156732611,      -2.151047281
          0,           0,        2791,       -1.86460568,      0.8908028506,       1.250592894,       5.155705918,      -2.154578237
          0,           0,        2792,      -1.865638578,      0.8888127494,        1.24979399,       5.154539773,      -2.158263128
          0,           0,        2793,      -1.866752384,      0.8866282724,       1.248941423,        5.15325511,      -2.162087639
          0,           0,        2794,      -1.867933728,      0.8842974878,       1.248007397,       5.151864633,      -2.166041171
          0,           0,        2795,      -1.869167056,       0.881883045,       1.246990574,       5.150386791,      -2.170113065
          0,           0,        2796,      -1.870442034,      0.8794594134,       1.245865335,       5.148832899,      -2.174290894
          0,           0,        2797,      -1.871741672,      0.8770862878,       1.244629142,       5.147223913,      -2.178559392
          0,           0,        2798,      -1.873043329,      0.8748433268,       1.243282601,       5.145586354,      -2.182905187
          0,           0,        2799,       -1.87432097,      0.8728036586,       1.241826847,         5.1439525,      -2.187310223
          0,           0,        2800,      -1.875544023,      0.8709622125,       1.240277207,       5.142362527,       -2.19175453
          0,           0,        2801,      -1.876699217,      0.8690438485,       1.238634751,       5.140834683,      -2.196223299
          0,           0,        2802,      -1.877777601,      0.8669239513,       1.236905605,       5.139381637,      -2.200708518
          0,           0,        2803,      -1.878780707,      0.8644149621,       1.235100042,       5.138004086,      -2.205202179
          0,           0,        2804,       -1.87971632,      0.8615257619,       1.233215301,       5.136693452,      -2.209705236
          0,           0,        2805,      -1.880594178,       0.858473942,       1.231233014,       5.135439621,      -2.214224625
          0,           0,        2806,      -1.881432893,      0.8553583374,       1.229145354,       5.134221663,      -2.218766118
          0,           0,        2807,      -1.882266474,      0.8521615169,       1.226929592,       5.132997992,      -2.223335715
          0,           0,        2808,      -1.883123625,       0.849000729,       1.224585113,       5.131733134,      -2.227948294
          0,           0,        2809,       -1.88403156,      0.8460105289,        1.22211605,       5.130395077,      -2.232621906
          0,           0,        2810,      -1.885015657,      0.8433374402,       1.219530365,       5.128954589,       -2.23737689
          0,           0,        2811,      -1.886095814,      0.8411781921,       1.216835542,       5.127389614,      -2.242229174
          0,           0,        2812,       -1.88728818,      0.8396348882,       1.214041631,       5.125682683,       -2.24717858
          0,           0,        2813,      -1.888614697,      0.8384852526,       1.211157786,       5.123807945,      -2.252229021
          0,           0,        2814,      -1.890094738,       0.837795367,       1.208165027,       5.121742221,      -2.257385138
          0,           0,        2815,      -1.891744053,       0.837660715,       1.205061603,       5.119467085,      -2.262652529
          0,           0,        2816,      -1.893583626,      0.8381583118,       1.201830429,       5.116956693,      -2.268035183
          0,           0,        2817,      -1.895626767,      0.8393113163,       1.198468729,       5.114195119,      -2.273535661
          0,           0,        2818,      -1.897882146,      0.8410859831,       1.194984181,       5.111173113,      -2.279153667
          0,           0,        2819,      -1.900352244,      0.8434616421,       1.191389202,       5.107889022,      -2.284884713
          0,           0,        2820,      -1.903033533,      0.8464029818,       1.187697878,       5.104348882,      -2.290719491
          0,           0,        2821,      -1.905915273,      0.8498686357,       1.183927118,       5.100568341,      -2.296640611
          0,           0,        2822,      -1.908979432,      0.8538175716,       1.180073518,       5.096573602,      -2.302626571
          0,           0,        2823,      -1.912203424,      0.8582301621,       1.176130014,       5.092397823,      -2.308658623
          0,           0,        2824,      -1.915583115,      0.8627144471,        1.17209402,       5.088050121,      -2.314705691
          0,           0,        2825,      -1.919121532,      0.8669733314,       1.167968876,       5.083528494,      -2.320754275
          0,           0,        2826,      -1.922814394,      0.8709626013,       1.163769907,       5.078840786,      -2.326797221
          0,           0,        2827,      -1.926662218,      0.8746721212,       1.159513032,       5.073987687,      -2.332824331
          0,           0,        2828,      -1.930663932,      0.8781310294,       1.155225474,       5.068971254,      -2.338825578
          0,           0,        2829,      -1.934816596,      0.8814216158,       1.150917413,       5.063795675,      -2.344784368
          0,           0,        2830,      -1.939112075,      0.8846312088,       1.146590087,       5.058472212,      -2.350690371
          0,           0,        2831,      -1.943546471,      0.8877669867,       1.142243654,       5.053006001,      -2.356540392
          0,           0,        2832,      -1.948114808,      0.8908379371,       1.137889607,       5.047403189,      -2.362311357
          0,           0,        2833,      -1.952804951,      0.8938409104,       1.133556015,       5.041679615,      -2.367984685
          0,           0,        2834,      -1.957597974,      0.8967629721,       1.129280337,         5.0358611,      -2.373532061
          0,           0,        2835,      -1.962471184,      0.8996082472,       1.125066418,        5.02997988,      -2.378934539
          0,           0,        2836,      -1.967403784,      0.9023853527,       1.120924281,       5.024066663,      -2.384171103
          0,           0,        2837,      -1.972378672,      0.9050839478,       1.116862807,       5.018146188,      -2.389210912
          0,           0,        2838,      -1.977369811,      0.9076862408,       1.112910087,       5.012256333,      -2.394027883
          0,           0,        2839,      -1.982349614,      0.9101746109,       1.109090208,       5.006438667,      -2.398625281
          0,           0,        2840,      -1.987291467,      0.9125726053,       1.105402911,       5.000734293,      -2.402974684
          0,           0,        2841,      -1.992169854,      0.9148805694,       1.101861412,       4.995182303,       -2.40704677
          0,           0,        2842,      -1.996964623,      0.9170938925,       1.098463026,       4.989814399,      -2.410828639
          0,           0,        2843,      -2.001655921,      0.9192343825,       1.095196965,       4.984662048,      -2.414319259
          0,           0,        2844,      -2.006225385,      0.9213035573,       1.092033725,       4.979753696,       -2.41752406
          0,           0,        2845,      -2.010676951,       0.923291167,       1.088924047,       4.975082538,      -2.420459014
          0,           0,        2846,      -2.015018584,      0.9252379916,       1.085786429,        4.97063569,      -2.423164589
          0,           0,        2847,      -2.019283615,      0.9271857748,        1.08250714,       4.966363018,       -2.42569413
          0,           0,        2848,      -2.023526994,      0.9291599509,       1.079002828,       4.962181625,      -2.428107538
          0,           0,        2849,      -2.027803758,      0.9311876773,       1.075216255,       4.958008551,       -2.43047196
          0,           0,        2850,      -2.032169314,      0.9332902677,       1.071102853,       4.953761441,      -2.432859224
          0,           0,        2851,      -2.036678647,      0.9354800967,       1.066624228,       4.949359549,      -2.435336321
          0,           0,        2852,      -2.041383406,      0.9377576474,       1.061748279,       4.944727949,      -2.437960504
          0,           0,        2853,      -2.046329724,      0.9401112572,       1.056449052,       4.939800571,      -2.440794425
          0,           0,        2854,      -2.051557061,      0.9425185574,       1.050706149,        4.93452163,      -2.443863826
          0,           0,        2855,      -2.057097817,      0.9449493958,       1.044504128,       4.928846026,      -2.447195713
          0,           0,        2856,      -2.062977393,      0.9473688495,        1.03783195,       4.922739092,      -2.450808394
          0,           0,        2857,       -2.06921445,      0.9497392435,       1.030682424,       4.916176004,       -2.45471056
          0,           0,        2858,      -2.075821401,      0.9520222548,       1.023051765,       4.909140935,       -2.45890236
          0,           0,        2859,      -2.082804979,      0.9541808627,       1.014939236,       4.901626147,      -2.463378284
          0,           0,        2860,      -2.090166823,      0.9561806692,       1.006346852,       4.893631103,      -2.468126295
          0,           0,        2861,      -2.097904038,      0.9579908981,      0.9972791678,       4.885161628,      -2.473135398
          0,           0,        2862,      -2.106009701,      0.9595850215,      0.9877431204,       4.876229185,      -2.478370968
          0,           0,        2863,      -2.114473312,      0.9609410625,      0.9777479268,       4.866850242,       -2.48380628
          0,           0,        2864,      -2.123281188,      0.9620416697,      0.9673049856,       4.857045718,      -2.489417901
          0,           0,        2865,       -2.13241681,      0.9628741202,       0.956427839,       4.846840518,      -2.495166961
          0,           0,        2866,      -2.141861102,      0.9634299739,      0.9451321846,       4.836263158,      -2.501021821
          0,           0,        2867,      -2.151592694,      0.9637048569,      0.9334358274,       4.825345408,      -2.506940674
          0,           0,        2868,      -2.161588137,      0.9636979149,      0.9213587139,       4.814121989,      -2.512891195
          0,           0,        2869,      -2.171822118,      0.9634116076,      0.9089229352,       4.802630276,      -2.518833013
          0,           0,        2870,      -2.182267639,      0.9628512038,      0.8961527523,       4.790910017,       -2.52472888
          0,           0,        2871,      -2.192896218,      0.9620243902,      0.8830746016,        4.77900302,      -2.530539803
          0,           0,        2872,      -2.203678062,      0.9609408889,      0.8697171152,       4.766952848,        -2.5362353
          0,           0,        2873,      -2.214582277,       0.959612094,      0.8561111218,       4.754804463,      -2.541776309
          0,           0,        2874,      -2.225577057,      0.9580506856,      0.8422896398,       4.742603847,      -2.547131916
          0,           0,        2875,      -2.236629926,      0.9562704942,      0.8282878259,       4.730397555,      -2.552269586
          0,           0,        2876,      -2.247707966,      0.9542860013,      0.8141429556,       4.718232266,      -2.557161072
          0,           0,        2877,       -2.25877808,      0.9521122534,      0.7998942871,       4.706154263,      -2.561782565
          0,           0,        2878,      -2.269807266,      0.9497644914,      0.7855829526,       4.694208898,      -2.566116412
          0,           0,        2879,      -2.280762915,      0.9472580458,      0.7712517427,       4.682440033,      -2.570141209
          0,           0,        2880,       -2.29161312,      0.9446082097,      0.7569448809,       4.670889445,      -2.573855787
          0,           0,        2881,      -2.302326991,      0.9418300084,      0.7427077043,       4.659596288,      -2.577243702
          0,           0,        2882,      -2.312874968,      0.9389381114,      0.7285862946,       4.648596553,        -2.5803014
          0,           0,        2883,      -2.323229144,      0.9359467171,      0.7146270222,       4.637922571,        -2.5830295
          0,           0,        2884,      -2.333363561,      0.9328694458,      0.7008760332,       4.627602604,       -2.58542961
          0,           0,        2885,      -2.343254497,      0.9297193959,      0.6873786697,       4.617660499,      -2.587510059
          0,           0,        2886,      -2.352880704,      0.9265089231,      0.6741788637,       4.608115469,      -2.589282201
          0,           0,        2887,      -2.362223636,       0.923249728,      0.6613184396,       4.598981947,      -2.590761132
          0,           0,        2888,      -2.371267596,      0.9199527156,       0.648836463,       4.590269606,      -2.591957522
          0,           0,        2889,      -2.379999857,      0.9166280509,      0.6367685518,       4.581983454,      -2.592888804
          0,           0,        2890,      -2.388410712,        0.91328516,      0.6251462668,       4.574124056,      -2.593571511
          0,           0,        2891,      -2.396493483,      0.9099327535,      0.6139965494,        4.56668782,      -2.594022359
          0,           0,        2892,      -2.404244452,      0.9065787799,       0.603341261,       4.559667407,      -2.594259472
          0,           0,        2893,      -2.411662752,        0.90323046,      0.5931968472,       4.553052173,       -2.59431033
          0,           0,        2894,      -2.418750197,      0.8998942933,      0.5835741408,       4.546828658,      -2.594187382
          0,           0,        2895,      -2.425511086,       0.896576206,      0.5744783211,       4.540981065,      -2.593910201
          0,           0,        2896,       -2.43195196,       0.893281423,      0.5659090293,       4.535491786,      -2.593495184
          0,           0,        2897,      -2.438081328,      0.8900145769,      0.5578606219,       4.530341882,      -2.592960349
          0,           0,        2898,      -2.443909393,      0.8867796924,      0.5503225622,       4.525511533,      -2.592322063
          0,           0,        2899,       -2.44944776,      0.8835802695,      0.5432799128,        4.52098045,      -2.591598797
          0,           0,        2900,      -2.454709139,      0.8804192841,      0.5367139295,       4.516728256,      -2.590806898
          0,           0,        2901,       -2.45970709,      0.8772992812,      0.5306026911,       4.512734757,      -2.589955451
          0,           0,        2902,      -2.464455746,      0.8742224068,      0.5249217755,       4.508980215,      -2.589058475
          0,           0,        2903,      -2.468969566,      0.8711903817,      0.5196449084,       4.505445576,      -2.588125707
          0,           0,        2904,      -2.473263111,      0.8682045352,      0.5147445972,       4.502112635,      -2.587170423
          0,           0,        2905,      -2.477350872,       0.865265974,      0.5101927282,       4.498964109,      -2.586201402
          0,           0,        2906,       -2.48124708,      0.8623754658,      0.5059610955,       4.495983758,      -2.585225663
          0,           0,        2907,      -2.484965572,      0.8595335063,      0.5020218503,       4.493156426,      -2.584246595
          0,           0,        2908,      -2.488519676,      0.8567403461,      0.4983478859,       4.490468044,      -2.583272682
          0,           0,        2909,      -2.491922125,      0.8539960273,      0.4949131502,       4.487905637,       -2.58230951
          0,           0,        2910,      -2.495184983,      0.8513004218,      0.4916928835,       4.485457296,      -2.581367483
          0,           0,        2911,        -2.4983196,      0.8486532158,      0.4886637927,       4.483112149,      -2.580444123
          0,           0,        2912,      -2.501336594,      0.8460539942,      0.4858041719,        4.48086029,      -2.579543509
          0,           0,        2913,       -2.50424583,      0.8435022311,      0.4830939641,       4.478692735,      -2.578670982
          0,           0,        2914,      -2.507056403,      0.8409972318,      0.4805147781,       4.476601403,      -2.577825792
          0,           0,        2915,      -2.509776694,      0.8385383362,      0.4780498842,       4.474578967,      -2.577020223
          0,           0,        2916,      -2.512414351,      0.8361247943,       0.475684176,       4.472618856,      -2.576247849
          0,           0,        2917,      -2.514976322,      0.8337557386,      0.4734041023,       4.470715205,      -2.575512212
          0,           0,        2918,      -2.517468895,      0.8314302792,      0.4711975848,       4.468862762,      -2.574810521
          0,           0,        2919,      -2.519897726,      0.8291474656,      0.4690539361,       4.467056852,       -2.57414878
          0,           0,        2920,      -2.522267884,      0.8269063448,      0.4669637607,       4.465293313,      -2.573524006
          0,           0,        2921,      -2.524583891,       0.824705947,      0.4649188572,       4.463568448,      -2.572938834
          0,           0,        2922,      -2.526849755,      0.8225452554,      0.4629121153,       4.461878986,      -2.572390173
          0,           0,        2923,      -2.529069024,      0.8204233024,       0.460937427,       4.460222016,      -2.571883705
          0,           0,        2924,       -2.53124482,         0.8183391,      0.4589895816,       4.458594965,      -2.571412804
          0,           0,        2925,      -2.533379879,      0.8162916712,      0.4570641772,       4.456995553,      -2.570983555
          0,           0,        2926,      -2.535476592,      0.8142801143,      0.4551575452,       4.455421746,      -2.570590181
          0,           0,        2927,      -2.537537011,      0.8123033959,      0.4532666623,       4.453871805,       -2.57023241
          0,           0,        2928,      -2.539562941,      0.8103606315,      0.4513890656,       4.452344125,       -2.56991456
          0,           0,        2929,      -2.541555917,      0.8084508574,      0.4495227959,       4.450837323,      -2.569633669
          0,           0,        2930,      -2.543517257,      0.8065731599,      0.4476663297,       4.449350173,        -2.5693913
          0,           0,        2931,      -2.545448087,      0.8047266444,      0.4458185207,       4.447881588,      -2.569181598
          0,           0,        2932,      -2.547349367,      0.8029104355,       0.443978547,       4.446430606,      -2.569005893
          0,           0,        2933,      -2.549221905,      0.8011236417,      0.4421458604,       4.444996388,       -2.56886218
          0,           0,        2934,      -2.551066399,      0.7993654449,      0.4403201509,       4.443578161,      -2.568754437
          0,           0,        2935,      -2.552883435,      0.7976350283,      0.4385013002,       4.442175254,      -2.568675986
          0,           0,        2936,      -2.554673529,      0.7959316745,      0.4366893579,       4.440787032,      -2.568633235
          0,           0,        2937,      -2.556437112,      0.7942545919,      0.4348845048,       4.439412951,      -2.568619416
          0,           0,        2938,      -2.558174563,      0.7926030514,      0.4330870206,       4.438052512,      -2.568637061
          0,           0,        2939,      -2.559886198,      0.7909762633,      0.4312972671,       4.436705299,      -2.568681553
          0,           0,        2940,      -2.561572317,      0.7893735308,      0.4295156657,       4.435370892,      -2.568751667
          0,           0,        2941,      -2.563233196,      0.7877941698,       0.427742678,       4.434048913,      -2.568851291
          0,           0,        2942,      -2.564869087,      0.7862375083,      0.4259787936,       4.432739021,      -2.568974631
          0,           0,        2943,       -2.56648023,      0.7847028755,      0.4242245143,        4.43144091,      -2.569123661
          0,           0,        2944,      -2.568066861,      0.7831896069,      0.4224803383,       4.430154292,      -2.569299171
          0,           0,        2945,      -2.569629226,      0.7816970984,      0.4207467577,       4.428878879,      -2.569498229
          0,           0,        2946,      -2.571167584,      0.7802247936,      0.4190242502,       4.427614386,      -2.569717759
          0,           0,        2947,        -2.5726822,      0.7787721381,      0.4173132761,       4.426360546,      -2.569958827
          0,           0,        2948,      -2.574173339,      0.7773385401,      0.4156142609,       4.425117126,       -2.57021969
          0,           0,        2949,      -2.575641282,       0.775923453,       0.413927602,       4.423883897,      -2.570500154
          0,           0,        2950,      -2.577086317,      0.7745263069,      0.4122536608,       4.422660647,      -2.570803063
          0,           0,        2951,      -2.578508743,      0.7731465367,      0.4105927615,       4.421447187,      -2.571122013
          0,           0,        2952,      -2.579908891,      0.7717836583,      0.4089451919,       4.420243295,      -2.571459412
          0,           0,        2953,      -2.581287104,      0.7704371835,      0.4073112016,       4.419048763,      -2.571818705
