"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         120,      -4.653976396,      -6.650332639,       -6.01618197,      -6.539721404,      -5.182786497,      -1.338165716,      -1.250663079,       2.679161655,      0.9263344376
          0,           0,         121,      -4.655387383,      -6.650400388,      -6.014394009,      -6.537064547,      -5.184288719,      -1.336956921,      -1.250545204,       2.679272731,      0.9333375528
          0,           0,         122,      -4.656878133,      -6.650521238,      -6.012742568,      -6.534552455,      -5.185869301,      -1.335720703,      -1.250412259,        2.67931326,      0.9400963176
          0,           0,         123,      -4.658455519,      -6.650697704,      -6.011213807,      -6.532159711,      -5.187535794,      -1.334468199,      -1.250259247,       2.679291636,      0.9466337078
          0,           0,         124,       -4.66008598,      -6.650901123,      -6.009774267,      -6.529863048,      -5.189254174,      -1.333214156,      -1.250089054,       2.679226671,      0.9529718729
          0,           0,         125,       -4.66174347,      -6.651127874,      -6.008422198,      -6.527650659,       -5.19099804,      -1.331958875,      -1.249902302,       2.679134755,      0.9591365127
          0,           0,         126,      -4.663393473,      -6.651367414,      -6.007150378,      -6.525499028,      -5.192732465,       -1.33063656,      -1.249689715,       2.679046793,      0.9651545377
          0,           0,         127,      -4.665023436,      -6.651619949,      -6.005954338,      -6.523396241,      -5.194445092,      -1.329329337,      -1.249463013,       2.678963483,      0.9710454458
          0,           0,         128,      -4.666620441,      -6.651878464,      -6.004822745,      -6.521330243,      -5.196123026,      -1.328047893,      -1.249222742,       2.678891361,       0.976822782
          0,           0,         129,      -4.668150555,      -6.652130249,       -6.00374299,      -6.519275217,      -5.197732322,      -1.326766061,      -1.248960994,       2.678841717,      0.9825053733
          0,           0,         130,      -4.669645341,      -6.652391578,      -6.002723834,      -6.517247865,      -5.199304738,      -1.325413946,      -1.248689297,       2.678811412,       0.988100803
          0,           0,         131,      -4.671105631,      -6.652670913,      -6.001775534,      -6.515244889,      -5.200841333,      -1.324077185,      -1.248403279,       2.678795917,      0.9936222072
          0,           0,         132,      -4.672520911,      -6.652955498,      -6.000881427,      -6.513254021,      -5.202331546,      -1.322719223,      -1.248105656,       2.678803484,      0.9990751232
          0,           0,         133,      -4.673905753,      -6.653258363,      -6.000044676,      -6.511275926,      -5.203790602,      -1.321441194,       -1.24780316,       2.678814185,       1.004464985
          0,           0,         134,       -4.67524298,      -6.653567393,      -5.999260577,      -6.509304116,      -5.205200588,      -1.320074986,      -1.247485692,       2.678863644,       1.009797358
          0,           0,         135,      -4.676539046,      -6.653889956,      -5.998529164,      -6.507336931,      -5.206568345,      -1.318680563,      -1.247161866,       2.678936025,       1.015075255
          0,           0,         136,      -4.677813518,      -6.654240444,      -5.997851251,      -6.505371599,      -5.207914376,      -1.317418919,      -1.246838584,       2.678997015,       1.020301003
          0,           0,         137,      -4.679050315,      -6.654603012,      -5.997220061,      -6.503404469,      -5.209221845,      -1.316118968,      -1.246499864,       2.679086323,        1.02547646
          0,           0,         138,      -4.680246038,      -6.654973847,      -5.996631417,       -6.50143352,      -5.210487217,      -1.314741534,      -1.246166284,       2.679203819,       1.030603184
          0,           0,         139,      -4.681418523,      -6.655365182,      -5.996084274,      -6.499457437,      -5.211729136,      -1.313435048,      -1.245831797,       2.679317282,       1.035682022
          0,           0,         140,      -4.682564645,      -6.655773379,      -5.995575176,      -6.497475264,      -5.212944353,      -1.312172442,      -1.245495676,        2.67944252,       1.040713362
          0,           0,         141,      -4.683683727,      -6.656196619,      -5.995101108,      -6.495485984,      -5.214132149,      -1.310952359,       -1.24515985,       2.679573425,       1.045697457
          0,           0,         142,      -4.684777099,      -6.656634054,      -5.994659486,      -6.493488992,      -5.215293887,      -1.309750357,       -1.24483471,       2.679712977,       1.050634875
          0,           0,         143,      -4.685837918,      -6.657078635,      -5.994247582,      -6.491485341,      -5.216422193,      -1.308502614,      -1.244513642,       2.679867746,       1.055524658
          0,           0,         144,      -4.686865243,      -6.657528543,      -5.993861927,      -6.489474598,      -5.217516209,       -1.30724201,      -1.244184781,       2.680047498,       1.060366926
          0,           0,         145,      -4.687888315,      -6.658004042,      -5.993503162,      -6.487458479,       -5.21860649,      -1.306178185,      -1.243877082,       2.680196207,       1.065160207
          0,           0,         146,      -4.688872308,       -6.65847619,      -5.993165718,      -6.485436745,      -5.219656346,       -1.30499751,      -1.243564897,       2.680383278,       1.069905625
          0,           0,         147,      -4.689822163,      -6.658948212,       -5.99284672,      -6.483409094,      -5.220671095,      -1.303803701,      -1.243257629,       2.680583426,       1.074604438
          0,           0,         148,      -4.690748575,        -6.6594261,      -5.992545389,      -6.481377463,      -5.221661839,      -1.302652837,      -1.242965939,       2.680786488,       1.079255768
          0,           0,         149,      -4.691663449,      -6.659917157,      -5.992260591,      -6.479342905,      -5.222641062,      -1.301642939,       -1.24268963,       2.680976763,       1.083859204
          0,           0,         150,       -4.69255442,      -6.660409891,      -5.991989522,      -6.477306972,      -5.223595574,      -1.300666372,       -1.24241071,       2.681173029,       1.088414813
          0,           0,         151,      -4.693401505,      -6.660887654,      -5.991727456,       -6.47526948,      -5.224504433,      -1.299560973,      -1.242143412,       2.681408696,       1.092923573
          0,           0,         152,      -4.694243502,      -6.661378158,      -5.991476412,      -6.473232174,      -5.225408356,      -1.298639305,      -1.241898693,        2.68161448,       1.097385294
          0,           0,         153,      -4.695067794,      -6.661870585,      -5.991232595,      -6.471193641,      -5.226294202,      -1.297809268,      -1.241661712,       2.681817512,        1.10180313
          0,           0,         154,      -4.695850018,      -6.662345655,      -5.990992952,      -6.469155127,      -5.227136114,      -1.296881007,      -1.241418125,       2.682048317,       1.106178339
          0,           0,         155,      -4.696604422,       -6.66281301,      -5.990757087,      -6.467116871,      -5.227949165,      -1.295958981,      -1.241193695,       2.682290173,       1.110511913
          0,           0,         156,      -4.697344508,      -6.663281544,      -5.990525502,      -6.465080246,      -5.228747419,      -1.295135535,      -1.240987576,       2.682515671,       1.114804059
          0,           0,         157,        -4.6980677,      -6.663748003,       -5.99029634,      -6.463045525,      -5.229528224,      -1.294411287,      -1.240777967,       2.682741799,        1.11905537
          0,           0,         158,      -4.698777306,      -6.664213604,      -5.990068365,      -6.461012758,      -5.230295053,      -1.293798255,      -1.240585835,       2.682954047,       1.123267225
          0,           0,         159,      -4.699447018,      -6.664656845,      -5.989839747,      -6.458983901,      -5.231019776,      -1.293041298,      -1.240408403,       2.683192664,       1.127438687
          0,           0,         160,      -4.700126887,      -6.665114459,       -5.98961316,      -6.456959414,      -5.231755369,      -1.292534741,      -1.240247964,       2.683391258,       1.131569584
          0,           0,         161,      -4.700772769,      -6.665551903,      -5.989384625,      -6.454939823,      -5.232455085,      -1.291940595,      -1.240080127,       2.683618202,       1.135660057
          0,           0,         162,       -4.70142068,       -6.66599508,      -5.989156682,      -6.452926015,      -5.233156831,      -1.291505012,      -1.239934955,       2.683812373,       1.139709664
          0,           0,         163,      -4.702051107,      -6.666428108,      -5.988927939,       -6.45091858,      -5.233839835,      -1.291063117,      -1.239793924,       2.684014817,       1.143717986
          0,           0,         164,      -4.702659561,      -6.666846937,      -5.988697408,      -6.448917171,      -5.234499335,      -1.290560909,      -1.239663069,       2.684222436,       1.147685375
