"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         409,      -6.536232939,      -6.692346021,      -6.809825274,      -6.513979488,      -5.829786324,       -13.3686779
          0,           0,         410,      -6.536203063,      -6.692344615,      -6.809827651,      -6.513977485,      -5.829655405,      -13.36942581
          0,           0,         411,      -6.535793499,      -6.692334718,      -6.809834905,      -6.513965296,      -5.828727758,      -13.37003287
          0,           0,         412,      -6.536302568,      -6.692354222,       -6.80982302,      -6.513982181,      -5.829971023,      -13.37079086
          0,           0,         413,      -6.536048481,      -6.692336701,      -6.809830528,      -6.513973239,      -5.829306021,      -13.37141794
          0,           0,         414,      -6.536298571,      -6.692350298,      -6.809824498,      -6.513981517,      -5.829919986,      -13.37223648
          0,           0,         415,      -6.535672376,      -6.692326093,      -6.809838673,      -6.513960181,      -5.828310982,      -13.37276275
          0,           0,         416,      -6.536374003,      -6.692361308,      -6.809820141,      -6.513985369,      -5.830170692,      -13.37354473
          0,           0,         417,      -6.535901915,      -6.692330634,      -6.809833803,      -6.513968896,      -5.828943173,      -13.37414781
          0,           0,         418,      -6.536291567,      -6.692351001,      -6.809824391,      -6.513982319,      -5.829927997,      -13.37490198
          0,           0,         419,      -6.535981178,      -6.692334992,       -6.80983207,      -6.513971897,        -5.8291515,      -13.37550853
          0,           0,         420,      -6.536264987,      -6.692350528,      -6.809825284,      -6.513981323,      -5.829848195,      -13.37626801
          0,           0,         421,      -6.535847783,      -6.692328576,      -6.809835831,      -6.513965922,      -5.828679788,        -13.376835
          0,           0,         422,      -6.536308369,      -6.692356511,       -6.80982279,      -6.513983724,      -5.830006716,      -13.37758058
          0,           0,         423,      -6.535914267,       -6.69233218,      -6.809833632,      -6.513969932,      -5.828980159,      -13.37818344
          0,           0,         424,      -6.536266925,      -6.692350331,      -6.809825303,      -6.513981961,         -5.829864,      -13.37891885
          0,           0,         425,       -6.53590991,      -6.692333976,      -6.809833635,      -6.513970211,      -5.828988973,      -13.37950822
          0,           0,         426,      -6.536256714,      -6.692351187,      -6.809825505,       -6.51398174,       -5.82983819,      -13.37995912
          0,           0,         427,      -6.537041916,      -6.692347897,        -6.8098136,      -6.514002879,      -5.831395206,        -13.380893
          0,           0,         428,      -6.536060111,      -6.692327301,      -6.809833797,       -6.51397464,      -5.829288781,      -13.38138998
          0,           0,         429,      -6.536596502,      -6.692353667,      -6.809819639,      -6.513992934,      -5.830637176,      -13.38220373
          0,           0,         430,      -6.535967477,      -6.692329626,        -6.8098346,      -6.513972065,      -5.829066901,      -13.38273827
          0,           0,         431,      -6.536435896,      -6.692355116,      -6.809821678,      -6.513988241,      -5.830259183,      -13.38350371
          0,           0,         432,      -6.535907313,      -6.692330184,      -6.809834998,      -6.513970762,      -5.828955639,      -13.38407678
          0,           0,         433,      -6.536254436,      -6.692351257,      -6.809825551,      -6.513982816,      -5.829839934,      -13.38479769
          0,           0,         434,      -6.535902743,      -6.692333042,      -6.809834338,       -6.51397116,      -5.828974168,      -13.38536446
          0,           0,         435,      -6.536234016,      -6.692350115,      -6.809826394,       -6.51398219,      -5.829786488,      -13.38603732
          0,           0,         436,      -6.536170938,      -6.692334058,      -6.809828406,      -6.513979878,      -5.829622118,      -13.38662389
          0,           0,         437,      -6.536208997,       -6.69234664,      -6.809828662,      -6.513980495,      -5.829700876,      -13.38742264
          0,           0,         438,      -6.535405405,      -6.692324663,      -6.809844929,      -6.513955256,      -5.827789021,      -13.38796595
          0,           0,         439,      -6.536041803,      -6.692355665,      -6.809827597,      -6.513977719,      -5.829410997,      -13.38861627
          0,           0,         440,      -6.536046061,      -6.692342631,      -6.809832053,      -6.513975997,      -5.829298724,      -13.38925532
          0,           0,         441,      -6.535806236,      -6.692335195,      -6.809835506,      -6.513969326,      -5.828792013,      -13.38977044
          0,           0,         442,      -6.536262128,       -6.69235193,      -6.809826283,       -6.51398384,       -5.82986375,      -13.39067647
          0,           0,         443,      -6.534908986,      -6.692315734,      -6.809852807,      -6.513943283,       -5.82687607,       -13.3910499
          0,           0,         444,      -6.536036904,      -6.692348743,      -6.809831274,       -6.51397987,      -5.829501332,      -13.39174566
          0,           0,         445,      -6.535893189,      -6.692335096,      -6.809836018,      -6.513972661,      -5.828943285,      -13.39218135
          0,           0,         446,       -6.53649353,      -6.692354187,      -6.809822644,      -6.513992211,      -5.830393095,        -13.392983
          0,           0,         447,      -6.535780727,      -6.692325277,       -6.80983955,      -6.513968728,      -5.828635825,      -13.39348365
          0,           0,         448,      -6.536197727,       -6.69235222,      -6.809827648,       -6.51398351,      -5.829715333,      -13.39418332
          0,           0,         449,       -6.53580087,      -6.692330663,      -6.809837959,      -6.513970213,      -5.828730681,      -13.39471011
          0,           0,         450,      -6.536160104,      -6.692348915,      -6.809829259,      -6.513982304,      -5.829617372,      -13.39551696
          0,           0,         451,       -6.53513198,      -6.692316539,      -6.809850279,      -6.513949943,      -5.827219459,      -13.39589264
          0,           0,         452,      -6.536175464,      -6.692353121,      -6.809828342,       -6.51398542,      -5.829789671,      -13.39657301
          0,           0,         453,      -6.535928724,      -6.692332323,      -6.809836526,      -6.513975053,      -5.829003544,      -13.39704461
          0,           0,         454,      -6.536378734,      -6.692350157,      -6.809825818,       -6.51399014,      -5.830122758,      -13.39779651
          0,           0,         455,      -6.535690589,      -6.692324692,      -6.809841517,      -6.513967723,      -5.828448129,      -13.39827082
          0,           0,         456,      -6.536205603,      -6.692352452,      -6.809827741,      -6.513985432,      -5.829743171,      -13.39894899
          0,           0,         457,      -6.535757355,      -6.692328019,      -6.809839536,      -6.513970351,      -5.828625528,      -13.39947009
          0,           0,         458,       -6.53610868,       -6.69234731,      -6.809830667,      -6.513982381,      -5.829506153,      -13.40019289
          0,           0,         459,      -6.535336489,       -6.69232088,      -6.809847004,      -6.513957781,      -5.827684603,      -13.40061017
          0,           0,         460,      -6.536165587,      -6.692353236,      -6.809828649,      -6.513985569,      -5.829704045,      -13.40126477
          0,           0,         461,      -6.535850401,      -6.692330731,      -6.809838288,      -6.513973946,      -5.828835329,       -13.4017542
          0,           0,         462,      -6.536216154,      -6.692347588,      -6.809829364,       -6.51398631,      -5.829748863,      -13.40252911
          0,           0,         463,      -6.535214266,      -6.692317247,      -6.809850197,      -6.513954559,      -5.827385614,      -13.40291059
          0,           0,         464,       -6.53611315,      -6.692355601,      -6.809828466,      -6.513985078,       -5.82960142,      -13.40356359
          0,           0,         465,      -6.535670101,      -6.692325868,      -6.809841401,      -6.513969198,       -5.82841973,      -13.40405978
          0,           0,         466,      -6.536059982,      -6.692345935,      -6.809831856,      -6.513982697,      -5.829408657,       -13.4047057
          0,           0,         467,      -6.535572639,      -6.692325194,      -6.809843023,       -6.51396668,       -5.82822319,      -13.40517537
          0,           0,         468,      -6.536082029,      -6.692347335,      -6.809831355,      -6.513983746,      -5.829469341,      -13.40579479
          0,           0,         469,      -6.535694502,      -6.692327358,      -6.809841101,      -6.513970615,      -5.828496122,       -13.4062923
          0,           0,         470,      -6.536065199,      -6.692345782,      -6.809832129,      -6.513983114,      -5.829411962,      -13.40703683
          0,           0,         471,      -6.535016736,      -6.692313238,      -6.809853596,      -6.513950017,      -5.826963107,      -13.40738177
          0,           0,         472,      -6.536055274,      -6.692354354,      -6.809830192,       -6.51398514,      -5.829497586,      -13.40799852
          0,           0,         473,      -6.535758753,      -6.692328513,      -6.809840366,       -6.51397356,      -5.828629507,      -13.40844361
          0,           0,         474,      -6.536202779,      -6.692346154,      -6.809829951,      -6.513988496,      -5.829733175,      -13.40910985
          0,           0,         475,      -6.535560176,      -6.692321492,      -6.809844565,      -6.513967476,      -5.828169837,      -13.40955801
          0,           0,         476,      -6.536066761,      -6.692348013,      -6.809831444,      -6.513984849,      -5.829436547,      -13.41015709
          0,           0,         477,      -6.535649171,      -6.692324902,       -6.80984236,      -6.513970716,      -5.828392233,      -13.41064704
          0,           0,         478,      -6.536003272,      -6.692343536,      -6.809833678,      -6.513982782,      -5.829274161,      -13.41133592
          0,           0,         479,      -6.535051331,      -6.692313247,      -6.809853174,      -6.513952638,      -5.827047844,      -13.41167913
          0,           0,         480,      -6.536061695,      -6.692349818,        -6.8098314,      -6.513986815,      -5.829517568,       -13.4122749
          0,           0,         481,      -6.535782505,      -6.692326803,      -6.809840592,      -6.513975707,      -5.828683155,      -13.41269459
          0,           0,         482,      -6.536225113,      -6.692344489,      -6.809830127,      -6.513990591,      -5.829783056,      -13.41334347
          0,           0,         483,      -6.535553186,      -6.692319518,      -6.809845318,       -6.51396864,      -5.828149356,      -13.41377869
          0,           0,         484,       -6.53605219,      -6.692346603,       -6.80983208,      -6.513985864,      -5.829404899,      -13.41435607
          0,           0,         485,      -6.535604065,      -6.692322569,       -6.80984364,      -6.513970769,      -5.828290144,      -13.41483365
          0,           0,         486,       -6.53595727,      -6.692341795,      -6.809834847,      -6.513982894,      -5.829174904,      -13.41546294
          0,           0,         487,      -6.535154718,       -6.69231477,      -6.809851525,      -6.513957293,      -5.827285579,      -13.41582608
          0,           0,         488,      -6.536032411,      -6.692347527,      -6.809832251,      -6.513986827,       -5.82942379,      -13.41636914
          0,           0,         489,       -6.53569715,      -6.692324201,      -6.809842296,      -6.513974383,      -5.828495677,      -13.41682926
          0,           0,         490,      -6.536072448,      -6.692341672,      -6.809833125,      -6.513987185,      -5.829438165,      -13.41745591
          0,           0,         491,      -6.535276219,      -6.692315349,      -6.809850131,        -6.5139616,      -5.827540605,      -13.41784284
          0,           0,         492,      -6.535999776,       -6.69234878,      -6.809831984,      -6.513986057,       -5.82931516,      -13.41842969
          0,           0,         493,      -6.535531934,      -6.692319755,       -6.80984498,      -6.513969953,      -5.828126496,      -13.41886002
          0,           0,         494,      -6.535921324,      -6.692339683,      -6.809835639,      -6.513983382,      -5.829105566,       -13.4194701
          0,           0,         495,      -6.535448308,      -6.692319693,       -6.80984632,      -6.513967784,      -5.827954652,      -13.41987331
          0,           0,         496,      -6.535937939,      -6.692341062,      -6.809835224,      -6.513984249,      -5.829153697,      -13.42037642
          0,           0,         497,      -6.535533912,      -6.692321131,      -6.809845054,       -6.51397059,      -5.828144758,      -13.42086811
          0,           0,         498,      -6.535913272,      -6.692339916,      -6.809835995,      -6.513983443,      -5.829082755,       -13.4213894
          0,           0,         499,      -6.534991646,      -6.692310576,      -6.809855059,      -6.513954097,       -5.82691851,      -13.42181936
          0,           0,         500,      -6.535967454,      -6.692347292,      -6.809833316,      -6.513987067,      -5.829297382,      -13.42213372
          0,           0,         501,       -6.53561208,      -6.692321528,       -6.80984422,      -6.513973732,      -5.828302922,      -13.42276497
          0,           0,         502,      -6.536012314,      -6.692339777,      -6.809834494,      -6.513987454,      -5.829311821,      -13.42302545
          0,           0,         503,      -6.535393571,      -6.692316095,      -6.809848322,      -6.513967215,      -5.827813709,      -13.42371571
          0,           0,         504,      -6.535918143,      -6.692342194,      -6.809835213,      -6.513985128,      -5.829115507,      -13.42381503
          0,           0,         505,      -6.535512329,      -6.692319352,      -6.809845781,      -6.513971285,      -5.828095921,      -13.42462941
          0,           0,         506,      -6.535862599,      -6.692337589,      -6.809837336,      -6.513983256,      -5.828968565,      -13.42471399
          0,           0,         507,      -6.534843131,      -6.692306768,      -6.809858049,      -6.513950976,      -5.826592501,      -13.42548902
          0,           0,         508,      -6.535929272,      -6.692341841,      -6.809835681,      -6.513988036,      -5.829262547,      -13.42530153
          0,           0,         509,      -6.535628355,      -6.692319988,      -6.809844785,      -6.513975717,      -5.828334748,      -13.42632176
          0,           0,         510,      -6.536111975,      -6.692339748,      -6.809833219,      -6.513992136,       -5.82954315,      -13.42605138
          0,           0,         511,      -6.535451438,      -6.692313673,      -6.809848383,      -6.513970347,      -5.827927286,      -13.42721307
          0,           0,         512,      -6.535865431,      -6.692338985,      -6.809837083,      -6.513984975,      -5.828989268,      -13.42671915
          0,           0,         513,      -6.535450594,      -6.692317457,      -6.809847397,       -6.51397103,      -5.827963885,      -13.42803112
          0,           0,         514,       -6.53582061,      -6.692336064,      -6.809838615,      -6.513983612,      -5.828879702,      -13.42746673
          0,           0,         515,      -6.534891437,      -6.692307176,      -6.809857715,      -6.513954011,      -5.826701749,      -13.42879115
          0,           0,         516,      -6.535900587,      -6.692343331,      -6.809835728,      -6.513988181,      -5.829162326,      -13.42791862
          0,           0,         517,       -6.53556129,       -6.69231837,      -6.809846175,      -6.513975185,      -5.828192744,      -13.42953278
          0,           0,         518,      -6.535999021,      -6.692337025,      -6.809835712,      -6.513990117,      -5.829289696,       -13.4284993
          0,           0,         519,      -6.535390587,      -6.692313034,      -6.809849564,      -6.513970048,      -5.827804857,      -13.43029959
          0,           0,         520,      -6.535829906,      -6.692337496,      -6.809838104,      -6.513985331,      -5.828914252,      -13.42900508
          0,           0,         521,      -6.535407986,      -6.692315738,      -6.809848551,       -6.51397112,       -5.82786983,      -13.43102239
          0,           0,         522,      -6.535780468,      -6.692334561,      -6.809839686,      -6.513983818,      -5.828793225,      -13.42964152
          0,           0,         523,      -6.534909421,      -6.692306952,       -6.80985773,      -6.513955962,      -5.826745157,      -13.43175585
          0,           0,         524,      -6.535865172,      -6.692341389,       -6.80983675,      -6.513988288,      -5.829073838,      -13.43030461
          0,           0,         525,      -6.535490437,       -6.69231607,      -6.809847725,      -6.513974329,      -5.828035871,      -13.43277121
          0,           0,         526,      -6.535887065,      -6.692334767,      -6.809838023,      -6.513988022,      -5.829039167,       -13.4321571
          0,           0,         527,      -6.535290431,       -6.69231172,      -6.809851425,      -6.513968411,      -5.827591985,      -13.43437079
          0,           0,         528,      -6.535787356,      -6.692336496,      -6.809838947,      -6.513985468,      -5.828828494,      -13.43419702
          0,           0,         529,      -6.535382006,      -6.692314271,      -6.809849245,      -6.513971654,      -5.827814187,      -13.43510756
          0,           0,         530,      -6.535739338,      -6.692332521,      -6.809840772,      -6.513983877,      -5.828702653,      -13.43519492
          0,           0,         531,      -6.534738345,      -6.692302748,      -6.809861139,      -6.513952067,      -5.826367227,      -13.43571474
          0,           0,         532,      -6.535821614,      -6.692338323,       -6.80983848,      -6.513988989,      -5.829019807,      -13.43568862
          0,           0,         533,      -6.535500581,      -6.692314875,      -6.809848209,      -6.513976124,      -5.828056616,      -13.43626408
          0,           0,         534,      -6.535992352,      -6.692334436,      -6.809836399,      -6.513992869,      -5.829284949,      -13.43625765
          0,           0,         535,      -6.535325347,      -6.692308613,      -6.809851821,      -6.513970783,      -5.827652041,      -13.43680232
          0,           0,         536,      -6.535729496,      -6.692333706,      -6.809840722,      -6.513985178,      -5.828693674,      -13.43660432
          0,           0,         537,      -6.535323314,      -6.692312534,      -6.809850723,      -6.513971477,      -5.827689589,      -13.43709892
          0,           0,         538,      -6.535699062,      -6.692330875,      -6.809841971,       -6.51398426,      -5.828617581,      -13.43675521
          0,           0,         539,      -6.534762157,      -6.692302469,      -6.809861214,      -6.513954323,      -5.826420738,      -13.43700618
          0,           0,         540,       -6.53578834,      -6.692338308,      -6.809838983,       -6.51398917,      -5.828923441,      -13.43605356
          0,           0,         541,      -6.535425648,      -6.692312835,      -6.809849807,      -6.513975328,      -5.827893589,      -13.43617454
          0,           0,         542,      -6.535873998,      -6.692331815,      -6.809838911,      -6.513990732,      -5.829021101,      -13.43425138
          0,           0,         543,      -6.535278406,      -6.692308168,      -6.809852702,      -6.513970953,      -5.827562679,      -13.43586695
          0,           0,         544,      -6.535685875,      -6.692331415,      -6.809841918,      -6.513985273,      -5.828599055,      -13.43596864
          0,           0,         545,      -6.535265112,      -6.692310565,      -6.809852083,      -6.513971126,      -5.827562738,      -13.43916555
          0,           0,         546,      -6.535662642,      -6.692329302,      -6.809842773,      -6.513984654,      -5.828543618,        -13.437171
          0,           0,         547,        -6.5349558,      -6.692305294,       -6.80985787,      -6.513961717,      -5.826861148,      -13.43925968
          0,           0,         548,      -6.535733706,      -6.692334148,      -6.809840419,       -6.51398804,      -5.828758766,      -13.43742249
          0,           0,         549,      -6.535321568,       -6.69230998,       -6.80985158,        -6.5139733,       -5.82767185,      -13.44073936
          0,           0,         550,      -6.535643389,      -6.692328033,       -6.80984338,      -6.513984639,      -5.828496471,      -13.43934858
          0,           0,         551,      -6.534649614,      -6.692299664,      -6.809863681,      -6.513953013,      -5.826177232,      -13.44158271
          0,           0,         552,      -6.535663968,      -6.692337859,      -6.809840621,      -6.513987414,      -5.828641246,      -13.43996263
          0,           0,         553,       -6.53524754,      -6.692309244,      -6.809853045,      -6.513971992,      -5.827501494,      -13.44183318
          0,           0,         554,       -6.53563242,      -6.692327933,      -6.809843528,      -6.513985497,      -5.828485077,      -13.44066054
          0,           0,         555,      -6.535063859,       -6.69230601,      -6.809856282,      -6.513966722,      -5.827108505,      -13.44233152
          0,           0,         556,      -6.535642018,      -6.692330016,      -6.809842737,      -6.513986376,      -5.828527762,      -13.44062364
          0,           0,         557,      -6.535252319,      -6.692308374,      -6.809852819,      -6.513972803,      -5.827532926,      -13.44211503
          0,           0,         558,      -6.535583463,      -6.692325643,      -6.809844793,      -6.513984267,      -5.828364116,      -13.44415884
          0,           0,         559,      -6.535411377,      -6.692313242,      -6.809848827,      -6.513979141,      -5.827998465,      -13.44553297
          0,           0,         560,      -6.535584309,      -6.692323099,       -6.80984647,      -6.513983285,      -5.828306835,      -13.44242356
          0,           0,         561,      -6.534998141,      -6.692306341,      -6.809858008,      -6.513964886,      -5.826940318,      -13.44390248
          0,           0,         562,      -6.534171487,      -6.692300365,      -6.809870702,      -6.513939138,      -5.825035672,      -13.44675199
          0,           0,         563,      -6.537695561,      -6.692337215,      -6.809804851,      -6.514060752,      -5.833668174,      -13.44724164
          0,           0,         564,      -6.534847318,      -6.692292049,      -6.809867961,      -6.513964486,      -5.826093935,      -13.44710982
          0,           0,         565,      -6.536271105,      -6.692324198,      -6.809835497,      -6.514021153,      -5.830264287,         -13.44649
          0,           0,         566,      -6.534786911,      -6.692288372,      -6.809868053,      -6.513968715,      -5.826279188,      -13.44815877
          0,           0,         567,      -6.535554826,      -6.692316798,      -6.809849493,      -6.513998991,      -5.828501085,      -13.44678231
          0,           0,         568,      -6.534828835,      -6.692289879,      -6.809866178,      -6.513972788,      -5.826557309,      -13.44871911
          0,           0,         569,      -6.535300032,       -6.69231903,      -6.809852953,       -6.51399016,      -5.827805602,      -13.44745087
          0,           0,         570,      -6.535326043,      -6.692302299,      -6.809855183,      -6.513990095,      -5.827807637,      -13.44566737
          0,           0,         571,      -6.535168442,      -6.692305813,      -6.809859247,      -6.513983909,      -5.827402591,      -13.43764794
          0,           0,         572,      -6.534390633,      -6.692291812,      -6.809873458,      -6.513959818,      -5.825609992,      -13.44964051
          0,           0,         573,       -6.53736811,      -6.692315796,      -6.809818686,      -6.514061065,       -5.83283323,      -13.44763182
          0,           0,         574,      -6.534136729,      -6.692271053,      -6.809886697,      -6.513954912,      -5.824537451,      -13.44704123
          0,           0,         575,       -6.53580335,      -6.692308257,      -6.809849542,      -6.514021111,       -5.82933322,      -13.43107939
          0,           0,         576,      -6.534642036,      -6.692274968,      -6.809875793,      -6.513977447,      -5.826028115,      -13.45252678
          0,           0,         577,      -6.535176369,      -6.692304603,      -6.809860406,      -6.514001463,      -5.827790464,      -13.45305822
          0,           0,         578,      -6.534596582,       -6.69228015,      -6.809874511,      -6.513978528,        -5.8260864,      -13.45164379
          0,           0,         579,      -6.535025288,      -6.692306113,      -6.809862555,      -6.513994573,      -5.827239234,      -13.44830316
          0,           0,         580,      -6.533582968,      -6.692265021,      -6.809890697,      -6.513949662,       -5.82402457,      -13.43429369
          0,           0,         581,      -6.535768726,      -6.692282729,      -6.809858579,      -6.514022684,      -5.829174141,      -13.43809014
          0,           0,         582,      -6.536323567,      -6.692283837,      -6.809850456,      -6.514033035,      -5.829844565,       -13.4017159
          0,           0,         583,       -6.53452137,      -6.692272049,      -6.809882923,      -6.513979356,      -5.825855787,      -13.44426547
          0,           0,         584,       -6.53555768,      -6.692296257,      -6.809860493,      -6.514016644,      -5.828567194,      -13.45226789
          0,           0,         585,      -6.536312577,      -6.692292493,      -6.809848857,      -6.514035112,      -5.829884108,      -13.45075878
          0,           0,         586,      -6.534110577,      -6.692274926,      -6.809889341,      -6.513967967,      -5.824853612,       -13.4453846
          0,           0,         587,      -6.535237114,      -6.692298694,      -6.809865836,      -6.514009854,      -5.827889523,      -13.43144049
          0,           0,         588,       -6.53368447,      -6.692271889,      -6.809895428,       -6.51395796,      -5.824052898,      -13.40414468
          0,           0,         589,       -6.53515077,      -6.692296671,      -6.809866788,      -6.514009924,      -5.827765558,      -13.44985326
          0,           0,         590,      -6.535952491,      -6.692290881,      -6.809855187,      -6.514030254,      -5.829208136,      -13.45873223
          0,           0,         591,      -6.534022579,       -6.69227022,       -6.80989123,      -6.513969494,      -5.824673552,      -13.45719415
          0,           0,         592,      -6.535383983,      -6.692294287,      -6.809863698,      -6.514019103,      -5.828250338,      -13.45837018
          0,           0,         593,      -6.536098458,      -6.692286835,      -6.809853384,      -6.514037116,      -5.829531658,      -13.45887644
          0,           0,         594,      -6.534063015,       -6.69226558,      -6.809891422,      -6.513973146,       -5.82475237,      -13.45861111
          0,           0,         595,      -6.535217104,      -6.692290882,      -6.809867436,      -6.514016215,      -5.827863716,      -13.45753646
          0,           0,         596,      -6.535965159,      -6.692284229,      -6.809857065,      -6.514034613,      -5.829167633,      -13.45757887
          0,           0,         597,      -6.533727552,      -6.692264042,      -6.809897793,      -6.513965158,       -5.82398254,      -13.45588023
          0,           0,         598,      -6.536139048,      -6.692289795,      -6.809850616,      -6.514051633,      -5.830134177,      -13.45531248
          0,           0,         599,      -6.533414911,      -6.692247623,      -6.809904728,       -6.51395924,      -5.823104253,      -13.45327049
          0,           0,         600,      -6.534943149,       -6.69228354,      -6.809872681,      -6.514020005,      -5.827450263,      -13.45478317
          0,           0,         601,      -6.535691923,      -6.692272065,      -6.809864001,      -6.514035773,      -5.828535657,      -13.45843296
          0,           0,         602,      -6.533615509,      -6.692257232,      -6.809901003,      -6.513971826,      -5.823794983,      -13.45531212
          0,           0,         603,      -6.535497082,      -6.692280119,      -6.809864252,      -6.514039692,      -5.828633834,      -13.45538838
          0,           0,         604,      -6.535804743,      -6.692261144,      -6.809863748,      -6.514041827,      -5.828737278,      -13.45670261
          0,           0,         605,      -6.533788989,      -6.692252497,      -6.809899293,      -6.513980918,      -5.824230493,      -13.45334275
          0,           0,         606,      -6.534774004,       -6.69227376,      -6.809878902,      -6.514017754,      -5.826887808,      -13.45556398
          0,           0,         607,      -6.534364968,      -6.692257091,      -6.809887058,      -6.514003048,      -5.825813401,      -13.45846492
          0,           0,         608,      -6.534084301,      -6.692263072,      -6.809892729,      -6.513993107,      -5.825095072,      -13.46043447
          0,           0,         609,      -6.534125444,      -6.692251372,      -6.809886636,      -6.513997927,      -5.825491442,      -13.45588855
          0,           0,         610,      -6.534534572,      -6.692265102,      -6.809882343,      -6.514009425,      -5.826274995,      -13.44731786
          0,           0,         611,      -6.534515336,       -6.69226568,       -6.80988588,      -6.514005398,      -5.826068845,      -13.45562965
          0,           0,         612,      -6.532971692,      -6.692257127,       -6.80991383,      -6.513956455,      -5.822436819,      -13.46144104
          0,           0,         613,      -6.533479888,      -6.692272066,      -6.809900148,      -6.513979142,      -5.824012097,       -13.4608362
          0,           0,         614,      -6.534433995,      -6.692276033,      -6.809885243,      -6.514006955,      -5.825972774,      -13.46279185
          0,           0,         615,      -6.533172587,      -6.692252979,      -6.809908413,      -6.513965062,      -5.822922518,      -13.46275795
          0,           0,         616,      -6.534782666,      -6.692276049,      -6.809878212,      -6.514022712,      -5.826997999,      -13.46571521
          0,           0,         617,       -6.53551667,      -6.692266991,      -6.809868523,      -6.514040751,      -5.828260919,      -13.46694831
          0,           0,         618,      -6.533407186,       -6.69224611,      -6.809906392,      -6.513974093,      -5.823335831,      -13.46714366
          0,           0,         619,      -6.534721332,      -6.692271127,      -6.809880537,      -6.514022301,      -5.826806882,      -13.46736607
          0,           0,         620,      -6.535415912,        -6.6922644,      -6.809871524,      -6.514039441,      -5.828010002,      -13.46696079
          0,           0,         621,      -6.533037618,      -6.692242518,      -6.809913175,      -6.513964913,      -5.822506871,      -13.46773886
          0,           0,         622,      -6.535321768,      -6.692270183,      -6.809870222,      -6.514047895,      -5.828341702,      -13.46709609
          0,           0,         623,      -6.533806863,      -6.692235017,      -6.809902299,      -6.513991542,      -5.824122441,      -13.46825377
          0,           0,         624,       -6.53489482,      -6.692263868,      -6.809878646,      -6.514034528,      -5.827208879,      -13.46930922
          0,           0,         625,      -6.535504597,      -6.692254653,      -6.809871422,      -6.514048389,      -5.828169191,      -13.46999306
          0,           0,         626,       -6.53296524,      -6.692234723,      -6.809915521,      -6.513969537,      -5.822349042,      -13.47012799
          0,           0,         627,      -6.534790021,      -6.692263124,      -6.809880814,      -6.514037179,      -5.827121513,      -13.47074408
          0,           0,         628,      -6.535170204,       -6.69224637,      -6.809879033,      -6.514041439,      -5.827374999,      -13.47055728
          0,           0,         629,      -6.535774125,       -6.69225539,      -6.809866455,      -6.514062187,      -5.828882888,      -13.47107171
          0,           0,         630,      -6.532365648,      -6.692213364,      -6.809926713,      -6.513955066,      -5.820919975,      -13.47139637
          0,           0,         631,       -6.53448844,      -6.692254809,      -6.809886918,      -6.514036625,      -5.826592945,      -13.47116917
          0,           0,         632,      -6.533695031,      -6.692219877,      -6.809905761,      -6.514001664,      -5.824001499,      -13.47198774
          0,           0,         633,      -6.534564574,      -6.692250231,      -6.809886461,      -6.514035501,      -5.826406131,      -13.47238159
          0,           0,         634,      -6.534991926,      -6.692238497,      -6.809882677,      -6.514044776,      -5.827043431,      -13.47260507
          0,           0,         635,      -6.532643227,      -6.692215871,      -6.809922208,      -6.513971768,       -5.82173389,       -13.4731231
          0,           0,         636,      -6.533769907,        -6.6922472,      -6.809900126,      -6.514015225,      -5.824787355,      -13.47323756
          0,           0,         637,      -6.534601381,      -6.692245669,      -6.809888473,      -6.514036993,      -5.826288554,      -13.47371609
          0,           0,         638,      -6.532450109,      -6.692222258,      -6.809924989,       -6.51396834,      -5.821294464,      -13.47395068
          0,           0,         639,      -6.534435634,      -6.692249181,      -6.809889012,      -6.514041254,      -5.826378158,      -13.47379622
          0,           0,         640,      -6.534082005,      -6.692221339,      -6.809900083,      -6.514021811,      -5.824925183,      -13.47456544
          0,           0,         641,       -6.53462867,       -6.69224072,      -6.809887596,      -6.514042984,      -5.826443824,      -13.47488082
          0,           0,         642,      -6.535029725,      -6.692231586,      -6.809882991,      -6.514053438,      -5.827180981,      -13.47554794
          0,           0,         643,       -6.53239467,      -6.692203644,      -6.809927436,      -6.513970783,      -5.821163785,      -13.47586138
          0,           0,         644,      -6.533546271,      -6.692238873,      -6.809904882,      -6.514016299,      -5.824346771,      -13.47635534
          0,           0,         645,      -6.533252681,      -6.692218195,      -6.809912958,      -6.514000975,       -5.82322387,      -13.47626151
          0,           0,         646,      -6.534214076,      -6.692239714,      -6.809894079,      -6.514035415,      -5.825643824,      -13.47712317
          0,           0,         647,      -6.532701086,      -6.692199537,      -6.809922871,      -6.513983335,      -5.821904903,      -13.47697392
          0,           0,         648,      -6.534010934,      -6.692236674,      -6.809897087,      -6.514032465,      -5.825318725,       -13.4776282
          0,           0,         649,       -6.53449765,      -6.692224534,      -6.809892596,      -6.514042404,       -5.82598369,      -13.47830075
          0,           0,         650,      -6.532376627,       -6.69220578,      -6.809927306,      -6.513976276,      -5.821218751,      -13.47821576
          0,           0,         651,       -6.53363127,      -6.692233852,      -6.809903882,      -6.514023637,      -5.824526855,      -13.47855739
