"Mach","Points:0","Points:1","Points:2"
8.979557037354e+00,-1.198090240359e-02,1.950197271071e-03,0.000000000000e+00
8.979556083679e+00,-1.199097186327e-02,1.775593380444e-03,0.000000000000e+00
8.979555130005e+00,-1.199323590845e-02,1.663384726271e-03,0.000000000000e+00
8.979397773743e+00,-7.508399430662e-03,1.270198728889e-02,0.000000000000e+00
8.979408264160e+00,-7.999803870916e-03,1.204990688711e-02,0.000000000000e+00
8.979394912720e+00,-7.458659354597e-03,1.270078495145e-02,0.000000000000e+00
8.979386329651e+00,-7.083276286721e-03,1.317951083183e-02,0.000000000000e+00
8.979368209839e+00,-6.338331848383e-03,1.409887429327e-02,0.000000000000e+00
8.979377746582e+00,-6.728414911777e-03,1.360715273768e-02,0.000000000000e+00
8.979361534119e+00,-6.117317359895e-03,1.433130539954e-02,0.000000000000e+00
8.979352951050e+00,-5.819204263389e-03,1.466114167124e-02,0.000000000000e+00
8.979345321655e+00,-5.525876767933e-03,1.497726328671e-02,0.000000000000e+00
8.979336738586e+00,-5.175751633942e-03,1.536159496754e-02,0.000000000000e+00
8.979330062866e+00,-4.865508992225e-03,1.569825969636e-02,0.000000000000e+00
8.979320526123e+00,-4.260110203177e-03,1.632645912468e-02,0.000000000000e+00
8.979322433472e+00,-4.470430780202e-03,1.609236560762e-02,0.000000000000e+00
8.979327201843e+00,-4.747133236378e-03,1.579944230616e-02,0.000000000000e+00
8.979310989380e+00,-3.248716704547e-03,1.742938160896e-02,0.000000000000e+00
8.979316711426e+00,-4.021143540740e-03,1.659101992846e-02,0.000000000000e+00
8.979315757751e+00,-4.009872674942e-03,1.657542400062e-02,0.000000000000e+00
8.979312896729e+00,-3.562069730833e-03,1.709514856339e-02,0.000000000000e+00
8.979314804077e+00,-3.859253600240e-03,1.677861623466e-02,0.000000000000e+00
8.979311943054e+00,-3.767395624891e-03,1.681412942708e-02,0.000000000000e+00
8.979311943054e+00,-3.174728713930e-03,1.757319085300e-02,0.000000000000e+00
8.979310035706e+00,-3.115519648418e-03,1.759205572307e-02,0.000000000000e+00
8.979305267334e+00,-1.996036153287e-03,1.984229870141e-02,0.000000000000e+00
8.979290008545e+00,-1.490195631050e-03,2.025428414345e-02,0.000000000000e+00
8.979305267334e+00,-1.953693106771e-03,1.962869986892e-02,0.000000000000e+00
8.979353904724e+00,-4.780055489391e-03,1.670340262353e-02,0.000000000000e+00
8.979327201843e+00,-2.781499642879e-03,1.880336739123e-02,0.000000000000e+00
8.979341506958e+00,-4.388303030282e-03,1.688812486827e-02,0.000000000000e+00
8.979332923889e+00,-4.005719441921e-03,1.710555888712e-02,0.000000000000e+00
8.979318618774e+00,-3.139571985230e-03,1.784648373723e-02,0.000000000000e+00
8.979315757751e+00,-3.236703807488e-03,1.761807687581e-02,0.000000000000e+00
8.979312896729e+00,-2.880756743252e-03,1.802711561322e-02,0.000000000000e+00
8.979312896729e+00,-3.101880894974e-03,1.770069636405e-02,0.000000000000e+00
8.979252815247e+00,0.000000000000e+00,2.067450806499e-02,0.000000000000e+00
8.979272842407e+00,-8.189362124540e-04,2.056418173015e-02,0.000000000000e+00
8.979258537292e+00,-3.774175420403e-04,2.061914838850e-02,0.000000000000e+00
8.979247093201e+00,0.000000000000e+00,2.057060599327e-02,0.000000000000e+00
8.979551315308e+00,-1.205270923674e-02,0.000000000000e+00,0.000000000000e+00
8.979552268982e+00,-1.205033250153e-02,1.566035498399e-04,0.000000000000e+00
8.979553222656e+00,-1.203280314803e-02,8.865339914337e-04,0.000000000000e+00
8.979553222656e+00,-1.203742064536e-02,7.262979634106e-04,0.000000000000e+00
8.979553222656e+00,-1.204647962004e-02,3.394645755179e-04,0.000000000000e+00
8.979553222656e+00,-1.204031053931e-02,5.524389562197e-04,0.000000000000e+00
8.979547500610e+00,-1.204666588455e-02,0.000000000000e+00,0.000000000000e+00
8.979554176331e+00,-1.200569421053e-02,1.406907336786e-03,0.000000000000e+00
8.979554176331e+00,-1.199108734727e-02,1.595974434167e-03,0.000000000000e+00
8.979553222656e+00,-1.197091583163e-02,1.795815885998e-03,0.000000000000e+00
8.979553222656e+00,-1.201463211328e-02,1.236626179889e-03,0.000000000000e+00
8.979550361633e+00,-1.202004309744e-02,1.026902114972e-03,0.000000000000e+00
8.979550361633e+00,-1.201098784804e-02,1.186091103591e-03,0.000000000000e+00
8.979564666748e+00,-1.212168112397e-02,1.862678327598e-03,0.000000000000e+00
8.979561805725e+00,-1.206604391336e-02,2.001360524446e-03,0.000000000000e+00
8.979565620422e+00,-1.212393585593e-02,2.260456327349e-03,0.000000000000e+00
8.979558944702e+00,-1.195819117129e-02,3.810169640929e-03,0.000000000000e+00
8.979563713074e+00,-1.206124667078e-02,3.028903389350e-03,0.000000000000e+00
8.979558944702e+00,-1.198092196137e-02,2.492577303201e-03,0.000000000000e+00
8.979557037354e+00,-1.195931155235e-02,2.433903049678e-03,0.000000000000e+00
8.979427337646e+00,-8.663829416037e-03,1.132739614695e-02,0.000000000000e+00
8.979450225830e+00,-9.423785842955e-03,1.029893476516e-02,0.000000000000e+00
8.979474067688e+00,-1.019691210240e-02,8.989249356091e-03,0.000000000000e+00
8.979500770569e+00,-1.081609819084e-02,7.821140810847e-03,0.000000000000e+00
8.979541778564e+00,-1.171922963113e-02,4.654791206121e-03,0.000000000000e+00
8.979530334473e+00,-1.148257311434e-02,5.563530139625e-03,0.000000000000e+00
8.979505538940e+00,-1.096269953996e-02,7.186963222921e-03,0.000000000000e+00
8.979513168335e+00,-1.112416572869e-02,6.533421576023e-03,0.000000000000e+00
8.979422569275e+00,-8.530706167221e-03,1.129453815520e-02,0.000000000000e+00
8.979436874390e+00,-9.011955000460e-03,1.065081078559e-02,0.000000000000e+00
8.979557037354e+00,-1.196447759867e-02,2.160881645977e-03,0.000000000000e+00
8.979556083679e+00,-1.194204203784e-02,2.399926073849e-03,0.000000000000e+00
8.979555130005e+00,-1.194123458117e-02,2.229763893411e-03,0.000000000000e+00
8.979555130005e+00,-1.195645984262e-02,2.051280811429e-03,0.000000000000e+00
8.979554176331e+00,-1.196663826704e-02,1.903156400658e-03,0.000000000000e+00
8.979551315308e+00,-1.194576174021e-02,2.001366578043e-03,0.000000000000e+00
8.979415893555e+00,-8.356399834156e-03,1.147117279470e-02,0.000000000000e+00
8.979404449463e+00,-7.899841293693e-03,1.211095135659e-02,0.000000000000e+00
8.979401588440e+00,-7.777011021972e-03,1.222372055054e-02,0.000000000000e+00
8.979393005371e+00,-7.387646008283e-03,1.274292916059e-02,0.000000000000e+00
8.979384422302e+00,-7.076074834913e-03,1.314125489444e-02,0.000000000000e+00
8.979378700256e+00,-6.782740820199e-03,1.350162923336e-02,0.000000000000e+00
8.979370117188e+00,-6.456580478698e-03,1.390678156167e-02,0.000000000000e+00
8.979361534119e+00,-6.153144408017e-03,1.425314322114e-02,0.000000000000e+00
8.979352951050e+00,-5.859269760549e-03,1.458283886313e-02,0.000000000000e+00
8.979347229004e+00,-5.601500160992e-03,1.486370060593e-02,0.000000000000e+00
8.979340553284e+00,-5.322028882802e-03,1.517423614860e-02,0.000000000000e+00
8.979333877563e+00,-5.032452289015e-03,1.548578031361e-02,0.000000000000e+00
8.979313850403e+00,-3.961434587836e-03,1.659910194576e-02,0.000000000000e+00
8.979318618774e+00,-4.232101142406e-03,1.632606983185e-02,0.000000000000e+00
8.979322433472e+00,-4.519173875451e-03,1.601905003190e-02,0.000000000000e+00
8.979328155518e+00,-4.789662081748e-03,1.572865433991e-02,0.000000000000e+00
8.979305267334e+00,-2.844258211553e-03,1.782834343612e-02,0.000000000000e+00
8.979308128357e+00,-3.109269542620e-03,1.754135638475e-02,0.000000000000e+00
8.979311943054e+00,-3.724209265783e-03,1.688524521887e-02,0.000000000000e+00
8.979310035706e+00,-3.427771618590e-03,1.720184646547e-02,0.000000000000e+00
8.979309082031e+00,-3.465587273240e-03,1.712631247938e-02,0.000000000000e+00
8.979308128357e+00,-3.456832608208e-03,1.711382530630e-02,0.000000000000e+00
8.979310035706e+00,-3.707257332280e-03,1.685030385852e-02,0.000000000000e+00
8.979310989380e+00,-3.848759224638e-03,1.668996363878e-02,0.000000000000e+00
8.979307174683e+00,-2.754567889497e-03,1.801133528352e-02,0.000000000000e+00
8.979305267334e+00,-2.712009474635e-03,1.801443472505e-02,0.000000000000e+00
8.979303359985e+00,-2.624415559694e-03,1.806650310755e-02,0.000000000000e+00
8.979284286499e+00,-1.390911056660e-03,2.012306079268e-02,0.000000000000e+00
8.979288101196e+00,-1.489056739956e-03,1.991422288120e-02,0.000000000000e+00
8.979305267334e+00,-1.809492008761e-03,1.954496465623e-02,0.000000000000e+00
8.979326248169e+00,-2.735767280683e-03,1.863770931959e-02,0.000000000000e+00
8.979322433472e+00,-2.728503663093e-03,1.847109571099e-02,0.000000000000e+00
8.979315757751e+00,-2.729385625571e-03,1.834135130048e-02,0.000000000000e+00
8.979307174683e+00,-2.097989665344e-03,1.886043883860e-02,0.000000000000e+00
8.979307174683e+00,-2.200730377808e-03,1.869798451662e-02,0.000000000000e+00
8.979307174683e+00,-2.484593540430e-03,1.835790276527e-02,0.000000000000e+00
8.979304313660e+00,-2.424622653052e-03,1.836329884827e-02,0.000000000000e+00
8.979252815247e+00,-3.533030103426e-04,2.049846202135e-02,0.000000000000e+00
8.979267120361e+00,-8.399508660659e-04,2.036949992180e-02,0.000000000000e+00
8.979247093201e+00,-2.262830093969e-04,2.044680342078e-02,0.000000000000e+00
8.979243278503e+00,0.000000000000e+00,2.048795111477e-02,0.000000000000e+00
8.979549407959e+00,-1.204445026815e-02,1.450401032344e-04,0.000000000000e+00
8.979550361633e+00,-1.204191520810e-02,2.948042820208e-04,0.000000000000e+00
8.979550361633e+00,-1.202641427517e-02,8.756347233430e-04,0.000000000000e+00
8.979549407959e+00,-1.203022804111e-02,7.362095057033e-04,0.000000000000e+00
8.979549407959e+00,-1.203716825694e-02,4.738217976410e-04,0.000000000000e+00
8.979546546936e+00,-1.203029695898e-02,6.378079997376e-04,0.000000000000e+00
8.979545593262e+00,-1.201457809657e-02,1.008340739645e-03,0.000000000000e+00
8.979545593262e+00,-1.203882973641e-02,1.331712846877e-04,0.000000000000e+00
8.979542732239e+00,-1.204086653888e-02,0.000000000000e+00,0.000000000000e+00
8.979551315308e+00,-1.198612153530e-02,1.562818302773e-03,0.000000000000e+00
8.979551315308e+00,-1.199741102755e-02,1.413450576365e-03,0.000000000000e+00
8.979550361633e+00,-1.196942571551e-02,1.735212397762e-03,0.000000000000e+00
8.979547500610e+00,-1.195005420595e-02,1.906260848045e-03,0.000000000000e+00
8.979548454285e+00,-1.199716329575e-02,1.351259998046e-03,0.000000000000e+00
8.979544639587e+00,-1.200683508068e-02,1.148684648797e-03,0.000000000000e+00
8.979544639587e+00,-1.199653465301e-02,1.289312378503e-03,0.000000000000e+00
8.979539871216e+00,-1.200215518475e-02,1.126226386987e-03,0.000000000000e+00
8.979560852051e+00,-1.200462598354e-02,2.621858613566e-03,0.000000000000e+00
8.979557991028e+00,-1.197837665677e-02,3.061608411372e-03,0.000000000000e+00
8.979552268982e+00,-1.185406278819e-02,3.887094790116e-03,0.000000000000e+00
8.979536056519e+00,-1.163086947054e-02,4.750176798552e-03,0.000000000000e+00
8.979555130005e+00,-1.190701313317e-02,2.985498867929e-03,0.000000000000e+00
8.979555130005e+00,-1.190422847867e-02,2.829779637977e-03,0.000000000000e+00
8.979554176331e+00,-1.189762540162e-02,2.732856897637e-03,0.000000000000e+00
8.979455947876e+00,-9.700542315841e-03,9.614805690944e-03,0.000000000000e+00
8.979482650757e+00,-1.037739589810e-02,8.399185724556e-03,0.000000000000e+00
8.979454994202e+00,-9.630102664232e-03,9.599323384464e-03,0.000000000000e+00
8.979524612427e+00,-1.136272493750e-02,5.673171486706e-03,0.000000000000e+00
8.979494094849e+00,-1.067727524787e-02,7.569525856525e-03,0.000000000000e+00
8.979505538940e+00,-1.099984161556e-02,6.639024708420e-03,0.000000000000e+00
8.979434967041e+00,-8.996555581689e-03,1.055952068418e-02,0.000000000000e+00
8.979428291321e+00,-8.777506649494e-03,1.082783844322e-02,0.000000000000e+00
8.979445457458e+00,-9.428894147277e-03,9.839903563261e-03,0.000000000000e+00
8.979555130005e+00,-1.191736478359e-02,2.452801913023e-03,0.000000000000e+00
8.979554176331e+00,-1.188901066780e-02,2.684737788513e-03,0.000000000000e+00
8.979553222656e+00,-1.189928967506e-02,2.490251790732e-03,0.000000000000e+00
8.979553222656e+00,-1.191795803607e-02,2.310791751370e-03,0.000000000000e+00
8.979552268982e+00,-1.193411927670e-02,2.144892467186e-03,0.000000000000e+00
8.979549407959e+00,-1.191775128245e-02,2.199929673225e-03,0.000000000000e+00
8.979545593262e+00,-1.192555762827e-02,2.092432463542e-03,0.000000000000e+00
8.979420661926e+00,-8.569310419261e-03,1.108797267079e-02,0.000000000000e+00
8.979410171509e+00,-8.197553455830e-03,1.164061855525e-02,0.000000000000e+00
8.979405403137e+00,-8.043666370213e-03,1.181422639638e-02,0.000000000000e+00
8.979397773743e+00,-7.648475002497e-03,1.235544309020e-02,0.000000000000e+00
8.979390144348e+00,-7.278276607394e-03,1.284179463983e-02,0.000000000000e+00
8.979381561279e+00,-6.994169671088e-03,1.320606563240e-02,0.000000000000e+00
8.979374885559e+00,-6.688352674246e-03,1.358770579100e-02,0.000000000000e+00
8.979367256165e+00,-6.400520913303e-03,1.393558550626e-02,0.000000000000e+00
8.979359626770e+00,-6.117939017713e-03,1.426169089973e-02,0.000000000000e+00
8.979351997375e+00,-5.845012608916e-03,1.456841733307e-02,0.000000000000e+00
8.979345321655e+00,-5.563163664192e-03,1.488043554127e-02,0.000000000000e+00
8.979338645935e+00,-5.289333406836e-03,1.518472004682e-02,0.000000000000e+00
8.979332923889e+00,-5.040166433901e-03,1.544934697449e-02,0.000000000000e+00
8.979315757751e+00,-4.096106160432e-03,1.644168049097e-02,0.000000000000e+00
8.979319572449e+00,-4.343251697719e-03,1.618642918766e-02,0.000000000000e+00
8.979312896729e+00,-3.984547685832e-03,1.653414219618e-02,0.000000000000e+00
8.979324340820e+00,-4.604411311448e-03,1.590700447559e-02,0.000000000000e+00
8.979329109192e+00,-4.846544936299e-03,1.564273796976e-02,0.000000000000e+00
8.979300498962e+00,-2.499999012798e-03,1.815437898040e-02,0.000000000000e+00
8.979303359985e+00,-2.730058971792e-03,1.791014522314e-02,0.000000000000e+00
8.979305267334e+00,-2.945865970105e-03,1.767833530903e-02,0.000000000000e+00
8.979307174683e+00,-3.191817784682e-03,1.741565950215e-02,0.000000000000e+00
8.979309082031e+00,-3.752781311050e-03,1.676576770842e-02,0.000000000000e+00
8.979305267334e+00,-3.073984757066e-03,1.750863529742e-02,0.000000000000e+00
8.979305267334e+00,-3.115380881354e-03,1.744613237679e-02,0.000000000000e+00
8.979306221008e+00,-3.383135190234e-03,1.716549694538e-02,0.000000000000e+00
8.979308128357e+00,-3.598624840379e-03,1.693664118648e-02,0.000000000000e+00
8.979301452637e+00,-2.291250042617e-03,1.844560913742e-02,0.000000000000e+00
8.979299545288e+00,-2.265470800921e-03,1.843277923763e-02,0.000000000000e+00
8.979297637939e+00,-2.216815482825e-03,1.844585873187e-02,0.000000000000e+00
8.979295730591e+00,-2.157358219847e-03,1.847117394209e-02,0.000000000000e+00
8.979272842407e+00,-1.073045074008e-03,2.014099992812e-02,0.000000000000e+00
8.979286193848e+00,-1.350709935650e-03,1.986181922257e-02,0.000000000000e+00
8.979306221008e+00,-1.721377833746e-03,1.946954615414e-02,0.000000000000e+00
8.979306221008e+00,-1.727993716486e-03,1.935032941401e-02,0.000000000000e+00
8.979304313660e+00,-1.686046947725e-03,1.931210421026e-02,0.000000000000e+00
8.979298591614e+00,-1.795555115677e-03,1.893540285528e-02,0.000000000000e+00
8.979296684265e+00,-1.361535047181e-03,1.955400407314e-02,0.000000000000e+00
8.979299545288e+00,-1.476772711612e-03,1.938714832067e-02,0.000000000000e+00
8.979300498962e+00,-1.666534342803e-03,1.915403641760e-02,0.000000000000e+00
8.979299545288e+00,-1.771277398802e-03,1.900544017553e-02,0.000000000000e+00
8.979258537292e+00,-6.610894924961e-04,2.030115947127e-02,0.000000000000e+00
8.979247093201e+00,-3.778676618822e-04,2.033371292055e-02,0.000000000000e+00
8.979240417480e+00,0.000000000000e+00,2.041933126748e-02,0.000000000000e+00
8.979237556458e+00,0.000000000000e+00,2.036063000560e-02,0.000000000000e+00
8.979546546936e+00,-1.203629374504e-02,2.733811270446e-04,0.000000000000e+00
8.979547500610e+00,-1.203363854438e-02,4.135061462875e-04,0.000000000000e+00
8.979544639587e+00,-1.201949175447e-02,8.808546117507e-04,0.000000000000e+00
8.979541778564e+00,-1.202145498246e-02,7.775695994496e-04,0.000000000000e+00
8.979544639587e+00,-1.202821545303e-02,5.608982755803e-04,0.000000000000e+00
8.979540824890e+00,-1.202157512307e-02,6.888473872095e-04,0.000000000000e+00
8.979537963867e+00,-1.200835406780e-02,1.004677382298e-03,0.000000000000e+00
8.979528427124e+00,-1.199678890407e-02,1.118762069382e-03,0.000000000000e+00
8.979541778564e+00,-1.203125342727e-02,2.621907042339e-04,0.000000000000e+00
8.979537963867e+00,-1.203296054155e-02,1.331317325821e-04,0.000000000000e+00
8.979533195496e+00,-1.203520782292e-02,0.000000000000e+00,0.000000000000e+00
8.979543685913e+00,-1.193329226226e-02,1.985934330150e-03,0.000000000000e+00
8.979547500610e+00,-1.196861267090e-02,1.676531392150e-03,0.000000000000e+00
8.979546546936e+00,-1.197963580489e-02,1.534494804218e-03,0.000000000000e+00
8.979542732239e+00,-1.194864045829e-02,1.836743671447e-03,0.000000000000e+00
8.979541778564e+00,-1.198233943433e-02,1.447178423405e-03,0.000000000000e+00
8.979538917542e+00,-1.199292857200e-02,1.252460759133e-03,0.000000000000e+00
8.979537963867e+00,-1.198365632445e-02,1.373595674522e-03,0.000000000000e+00
8.979526519775e+00,-1.198802143335e-02,1.237285323441e-03,0.000000000000e+00
8.979553222656e+00,-1.187363453209e-02,3.333498723805e-03,0.000000000000e+00
8.979550361633e+00,-1.180775277317e-02,3.822943661362e-03,0.000000000000e+00
8.979539871216e+00,-1.163807883859e-02,4.528590943664e-03,0.000000000000e+00
8.979527473450e+00,-1.140956487507e-02,5.337820388377e-03,0.000000000000e+00
8.979548454285e+00,-1.179339364171e-02,3.544030478224e-03,0.000000000000e+00
8.979550361633e+00,-1.182377431542e-02,3.271657275036e-03,0.000000000000e+00
8.979551315308e+00,-1.183520443738e-02,3.098602406681e-03,0.000000000000e+00
8.979551315308e+00,-1.183950528502e-02,2.980469260365e-03,0.000000000000e+00
8.979424476624e+00,-8.731542155147e-03,1.079308800399e-02,0.000000000000e+00
8.979473114014e+00,-1.016891561449e-02,8.580221794546e-03,0.000000000000e+00
8.979460716248e+00,-9.853287599981e-03,9.062943980098e-03,0.000000000000e+00
8.979512214661e+00,-1.112086139619e-02,6.158007308841e-03,0.000000000000e+00
8.979488372803e+00,-1.054965797812e-02,7.670738734305e-03,0.000000000000e+00
8.979496955872e+00,-1.079554948956e-02,7.005569525063e-03,0.000000000000e+00
8.979438781738e+00,-9.188860654831e-03,1.015639305115e-02,0.000000000000e+00
8.979431152344e+00,-8.968110196292e-03,1.046036276966e-02,0.000000000000e+00
8.979450225830e+00,-9.550264105201e-03,9.526549838483e-03,0.000000000000e+00
8.979552268982e+00,-1.186435390264e-02,2.750034676865e-03,0.000000000000e+00
8.979550361633e+00,-1.187890488654e-02,2.546172123402e-03,0.000000000000e+00
8.979551315308e+00,-1.185911055654e-02,2.711691660807e-03,0.000000000000e+00
8.979549407959e+00,-1.181405317038e-02,3.040482988581e-03,0.000000000000e+00
8.979549407959e+00,-1.189744379371e-02,2.379093552008e-03,0.000000000000e+00
8.979545593262e+00,-1.189059484750e-02,2.365844789892e-03,0.000000000000e+00
8.979541778564e+00,-1.189992669970e-02,2.258909167722e-03,0.000000000000e+00
8.979536056519e+00,-1.190999802202e-02,2.141957869753e-03,0.000000000000e+00
