"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         313,      -5.675051424,      -3.174735146,      -3.156817366,     -0.2531512687
          0,           0,         314,      -5.676160701,      -3.175477818,      -3.159775222,     -0.2538875044
          0,           0,         315,       -5.67720826,      -3.175977314,       -3.16256915,     -0.2545500817
          0,           0,         316,      -5.678173914,      -3.174285225,      -3.165657587,     -0.2548534917
          0,           0,         317,      -5.679616759,      -3.175310865,      -3.168849361,     -0.2558396874
          0,           0,         318,      -5.681498765,      -3.176326613,      -3.172851113,     -0.2571684064
          0,           0,         319,      -5.683284508,      -3.175081174,      -3.176448381,     -0.2582130033
          0,           0,         320,      -5.685368462,      -3.174881696,      -3.180812887,     -0.2596344494
          0,           0,         321,      -5.687216224,      -3.174602804,      -3.184920925,     -0.2606852306
          0,           0,         322,      -5.689128653,      -3.173630684,      -3.189125873,     -0.2617494897
          0,           0,         323,      -5.690990643,      -3.172245301,      -3.193388015,     -0.2626679374
          0,           0,         324,       -5.69282524,      -3.170573915,      -3.197593336,      -0.263468397
          0,           0,         325,       -5.69507873,      -3.168342224,       -3.20206174,     -0.2646864546
          0,           0,         326,      -5.697097087,      -3.166108406,      -3.206450597,     -0.2657378367
          0,           0,         327,      -5.699245696,      -3.164276434,      -3.210821244,     -0.2670938151
          0,           0,         328,       -5.70153633,      -3.162633362,       -3.21523773,     -0.2686389621
