"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
8.708180785179e-01,9.751863479614e-01,-1.140244901180e-01,0.000000000000e+00,2.613884449005e+00,8.241550922394e-01,9.464147686958e-01,9.794991016388e-01,-3.925109207630e-01,1.329290270805e-01,-8.033537119627e-02,0.000000000000e+00
8.843303918839e-01,9.724140167236e-01,-1.286425441504e-01,0.000000000000e+00,2.649274110794e+00,8.421127200127e-01,9.522603154182e-01,9.606435298920e-01,-3.524269461632e-01,1.192859336734e-01,-7.926578819752e-02,0.000000000000e+00
8.993108272552e-01,9.684782624245e-01,-1.440766900778e-01,0.000000000000e+00,2.688385725021e+00,8.621447682381e-01,9.586727619171e-01,9.397973418236e-01,-3.077125847340e-01,1.060001701117e-01,-7.804381102324e-02,0.000000000000e+00
9.160362482071e-01,9.630533456802e-01,-1.602108776569e-01,0.000000000000e+00,2.731903076172e+00,8.846604824066e-01,9.657483100891e-01,9.165781736374e-01,-2.574543058872e-01,9.309419989586e-02,-7.667090743780e-02,0.000000000000e+00
9.347617030144e-01,9.556894302368e-01,-1.768680512905e-01,0.000000000000e+00,2.780430555344e+00,9.100620150566e-01,9.735764861107e-01,8.905937671661e-01,-2.007544189692e-01,8.057931810617e-02,-7.514818012714e-02,0.000000000000e+00
9.557741880417e-01,9.458841085434e-01,-1.936794668436e-01,0.000000000000e+00,2.834656953812e+00,9.387940168381e-01,9.822341799736e-01,8.614493012428e-01,-1.366204619408e-01,6.845571100712e-02,-7.347557693720e-02,0.000000000000e+00
9.792292118073e-01,9.330096244812e-01,-2.099787294865e-01,0.000000000000e+00,2.894894599915e+00,9.711583256721e-01,9.917578697205e-01,8.288270235062e-01,-6.437876820564e-02,5.673468112946e-02,-7.165452837944e-02,0.000000000000e+00
1.005116343498e+00,9.165105819702e-01,-2.245511859655e-01,0.000000000000e+00,2.961023569107e+00,1.007233023643e+00,1.002105951309e+00,7.926090955734e-01,1.614502444863e-02,4.544992744923e-02,-6.969096511602e-02,0.000000000000e+00
1.033180475235e+00,8.960409164429e-01,-2.356853634119e-01,0.000000000000e+00,3.032306671143e+00,1.046748995781e+00,1.013132810593e+00,7.529754042625e-01,1.043504178524e-01,3.459045663476e-02,-6.758393347263e-02,0.000000000000e+00
1.062665343285e+00,8.717757463455e-01,-2.412751615047e-01,0.000000000000e+00,3.106753587723e+00,1.088710069656e+00,1.024508833885e+00,7.107438445091e-01,1.980135738850e-01,2.417880296707e-02,-6.533868610859e-02,0.000000000000e+00
1.092081189156e+00,8.450081348419e-01,-2.390038520098e-01,0.000000000000e+00,3.180590629578e+00,1.131008386612e+00,1.035645008087e+00,6.678028702736e-01,2.924294769764e-01,1.422633416951e-02,-6.295914202929e-02,0.000000000000e+00
1.119205117226e+00,8.181076049805e-01,-2.271189242601e-01,0.000000000000e+00,3.248219013214e+00,1.170467019081e+00,1.045801997185e+00,6.269514560699e-01,3.805068433285e-01,4.733269568533e-03,-6.044669449329e-02,0.000000000000e+00
1.141784191132e+00,7.941446304321e-01,-2.054876983166e-01,0.000000000000e+00,3.304068565369e+00,1.203760862350e+00,1.054280519485e+00,5.913521647453e-01,4.548233151436e-01,-4.277818370610e-03,-5.780890956521e-02,0.000000000000e+00
1.158499836922e+00,7.760428786278e-01,-1.765009462833e-01,0.000000000000e+00,3.345122337341e+00,1.228701472282e+00,1.060596942902e+00,5.637702941895e-01,5.104942321777e-01,-1.280668377876e-02,-5.504770949483e-02,0.000000000000e+00
1.169234991074e+00,7.651692628860e-01,-1.443054229021e-01,0.000000000000e+00,3.371369123459e+00,1.244837403297e+00,1.064659714699e+00,5.454757213593e-01,5.465121865273e-01,-2.084188722074e-02,-5.216842517257e-02,0.000000000000e+00
1.174906015396e+00,7.609507441521e-01,-1.129619777203e-01,0.000000000000e+00,3.385240793228e+00,1.253355264664e+00,1.066770672798e+00,5.357808470726e-01,5.655250549316e-01,-2.837197110057e-02,-4.917710646987e-02,0.000000000000e+00
1.176841020584e+00,7.615364789963e-01,-8.498875051737e-02,0.000000000000e+00,3.390015363693e+00,1.256220221519e+00,1.067451119423e+00,5.326264500618e-01,5.719201564789e-01,-3.539659455419e-02,-4.607553035021e-02,0.000000000000e+00
1.176290631294e+00,7.649636864662e-01,-6.122576817870e-02,0.000000000000e+00,3.388710021973e+00,1.255352616310e+00,1.067212939262e+00,5.337319970131e-01,5.699834823608e-01,-4.190422594547e-02,-4.287009686232e-02,0.000000000000e+00
1.174291968346e+00,7.697802186012e-01,-4.146123304963e-02,0.000000000000e+00,3.383847713470e+00,1.252323985100e+00,1.066450238228e+00,5.372610688210e-01,5.632231831551e-01,-4.788329079747e-02,-3.956834599376e-02,0.000000000000e+00
1.171519875526e+00,7.750567793846e-01,-2.507117576897e-02,0.000000000000e+00,3.377062559128e+00,1.248164892197e+00,1.065423607826e+00,5.419831275940e-01,5.539395809174e-01,-5.334439873695e-02,-3.616476431489e-02,0.000000000000e+00
1.168474316597e+00,7.802714109421e-01,-1.145822927356e-02,0.000000000000e+00,3.369595766068e+00,1.243607521057e+00,1.064300298691e+00,5.471132397652e-01,5.437668561935e-01,-5.825359001756e-02,-3.268184512854e-02,0.000000000000e+00
1.165435314178e+00,7.850997447968e-01,8.620620064903e-06,0.000000000000e+00,3.362130165100e+00,1.239074945450e+00,1.063186407089e+00,5.521637797356e-01,5.336494445801e-01,-6.263234466314e-02,-2.910518459976e-02,0.000000000000e+00
1.162562727928e+00,7.893913984299e-01,9.801212698221e-03,0.000000000000e+00,3.355058193207e+00,1.234805941582e+00,1.062141299248e+00,5.568705797195e-01,5.241202712059e-01,-6.645760685205e-02,-2.545272558928e-02,0.000000000000e+00
1.160007834435e+00,7.931048274040e-01,1.834472455084e-02,0.000000000000e+00,3.348775386810e+00,1.231001973152e+00,1.061201453209e+00,5.610775351524e-01,5.156292915344e-01,-6.972830742598e-02,-2.172677218914e-02,0.000000000000e+00
1.157752394676e+00,7.961828112602e-01,2.593520097435e-02,0.000000000000e+00,3.343210935593e+00,1.227661609650e+00,1.060383677483e+00,5.647183656693e-01,5.081733465195e-01,-7.244312018156e-02,-1.792813837528e-02,0.000000000000e+00
1.155928611755e+00,7.986813783646e-01,3.293767198920e-02,0.000000000000e+00,3.338734865189e+00,1.224937438965e+00,1.059699892998e+00,5.677486062050e-01,5.020925998688e-01,-7.460029423237e-02,-1.405455917120e-02,0.000000000000e+00
1.154375076294e+00,8.004971146584e-01,3.938986733556e-02,0.000000000000e+00,3.334877252579e+00,1.222661733627e+00,1.059154629707e+00,5.701567530632e-01,4.970127642155e-01,-7.618695497513e-02,-1.012724079192e-02,0.000000000000e+00
1.153364777565e+00,8.017679452896e-01,4.582185298204e-02,0.000000000000e+00,3.332417964935e+00,1.221132397652e+00,1.058756351471e+00,5.719104409218e-01,4.935990869999e-01,-7.721102982759e-02,-6.112858187407e-03,0.000000000000e+00
1.152638435364e+00,8.024736046791e-01,5.203745514154e-02,0.000000000000e+00,3.330635309219e+00,1.220046877861e+00,1.058481931686e+00,5.731167793274e-01,4.911761581898e-01,-7.765817642212e-02,-2.015677047893e-03,0.000000000000e+00
1.152092456818e+00,8.028341531754e-01,5.522295087576e-02,0.000000000000e+00,3.329247951508e+00,1.219279050827e+00,1.058316946030e+00,5.738410353661e-01,4.894620776176e-01,-7.766346633434e-02,0.000000000000e+00,0.000000000000e+00
1.152186393738e+00,8.032796382904e-01,5.835362896323e-02,0.000000000000e+00,3.329638957977e+00,1.219258666039e+00,1.058212995529e+00,5.742967724800e-01,4.894166886806e-01,-7.765817642212e-02,2.015677047893e-03,0.000000000000e+00
1.151873946190e+00,8.030549883842e-01,6.467465311289e-02,0.000000000000e+00,3.328831434250e+00,1.218832731247e+00,1.058130264282e+00,5.746595263481e-01,4.884658455849e-01,-7.721102982759e-02,6.112858187407e-03,0.000000000000e+00
1.151757359505e+00,8.023341298103e-01,7.145901769400e-02,0.000000000000e+00,3.328481912613e+00,1.218722105026e+00,1.058141350746e+00,5.746112465858e-01,4.882189035416e-01,-7.618695497513e-02,1.012724079192e-02,0.000000000000e+00
1.152204394341e+00,8.012210726738e-01,7.841380685568e-02,0.000000000000e+00,3.329619169235e+00,1.219349622726e+00,1.058275461197e+00,5.740231871605e-01,4.896195828915e-01,-7.460029423237e-02,1.405455917120e-02,0.000000000000e+00
1.152800321579e+00,7.994925379753e-01,8.613775670528e-02,0.000000000000e+00,3.331072568893e+00,1.220248699188e+00,1.058508276939e+00,5.730009078979e-01,4.916264712811e-01,-7.244312018156e-02,1.792813837528e-02,0.000000000000e+00
1.153702020645e+00,7.972843647003e-01,9.464652836323e-02,0.000000000000e+00,3.333306789398e+00,1.221574544907e+00,1.058830261230e+00,5.715854763985e-01,4.945860207081e-01,-6.972830742598e-02,2.172677218914e-02,0.000000000000e+00
1.154711604118e+00,7.945644855499e-01,1.043100208044e-01,0.000000000000e+00,3.335786104202e+00,1.223080992699e+00,1.059209108353e+00,5.699165463448e-01,4.979485571384e-01,-6.645760685205e-02,2.545272558928e-02,0.000000000000e+00
1.155781745911e+00,7.914485931396e-01,1.154339835048e-01,0.000000000000e+00,3.338422060013e+00,1.224670410156e+00,1.059603452682e+00,5.681748390198e-01,5.014964938164e-01,-6.263234466314e-02,2.910518459976e-02,0.000000000000e+00
1.156675457954e+00,7.880644202232e-01,1.284142732620e-01,0.000000000000e+00,3.340611934662e+00,1.226008892059e+00,1.059942007065e+00,5.666771531105e-01,5.044841766357e-01,-5.825359001756e-02,3.268184512854e-02,0.000000000000e+00
1.157127857208e+00,7.846595644951e-01,1.436765789986e-01,0.000000000000e+00,3.341708421707e+00,1.226698279381e+00,1.060123443604e+00,5.658728480339e-01,5.060230493546e-01,-5.334439873695e-02,3.616476431489e-02,0.000000000000e+00
1.156701207161e+00,7.816694378853e-01,1.617565751076e-01,0.000000000000e+00,3.340637922287e+00,1.226084589958e+00,1.059983849525e+00,5.664917826653e-01,5.046530365944e-01,-4.788329079747e-02,3.956834599376e-02,0.000000000000e+00
1.154709935188e+00,7.797560691833e-01,1.830678880215e-01,0.000000000000e+00,3.335697650909e+00,1.223163127899e+00,1.059281706810e+00,5.695960521698e-01,4.981320202351e-01,-4.190422594547e-02,4.287009686232e-02,0.000000000000e+00
1.150252819061e+00,7.800051569939e-01,2.078857719898e-01,0.000000000000e+00,3.324689149857e+00,1.216574549675e+00,1.057658433914e+00,5.767248868942e-01,4.834252893925e-01,-3.539659455419e-02,4.607553035021e-02,0.000000000000e+00
1.142040610313e+00,7.839531302452e-01,2.358342260122e-01,0.000000000000e+00,3.304435968399e+00,1.204405426979e+00,1.054608345032e+00,5.899444818497e-01,4.562621712685e-01,-2.837197110057e-02,4.917710646987e-02,0.000000000000e+00
1.128648757935e+00,7.934749126434e-01,2.652139365673e-01,0.000000000000e+00,3.271429538727e+00,1.184540152550e+00,1.049520611763e+00,6.115223765373e-01,4.119199216366e-01,-2.084188722074e-02,5.216842517257e-02,0.000000000000e+00
1.108720660210e+00,8.099227547646e-01,2.924684882164e-01,0.000000000000e+00,3.222180128098e+00,1.155112028122e+00,1.041842341423e+00,6.430905461311e-01,3.462322354317e-01,-1.280668377876e-02,5.504770949483e-02,0.000000000000e+00
1.081611990929e+00,8.327850103378e-01,3.127565979958e-01,0.000000000000e+00,3.154709577560e+00,1.115556359291e+00,1.031383156776e+00,6.844443082809e-01,2.579383850098e-01,-4.277818370610e-03,5.780890956521e-02,0.000000000000e+00
1.048099875450e+00,8.594306707382e-01,3.221320509911e-01,0.000000000000e+00,3.070502996445e+00,1.067455053329e+00,1.018466949463e+00,7.333588004112e-01,1.505692452192e-01,4.733269568533e-03,6.044669449329e-02,0.000000000000e+00
1.010491609573e+00,8.862296342850e-01,3.196735382080e-01,0.000000000000e+00,2.975110054016e+00,1.014368295670e+00,1.003836512566e+00,7.864642739296e-01,3.207221627235e-02,1.422633416951e-02,6.295914202929e-02,0.000000000000e+00
9.720483422279e-01,9.100207686424e-01,3.073619604111e-01,0.000000000000e+00,2.876807212830e+00,9.608950614929e-01,9.885259866714e-01,8.399683833122e-01,-8.728781342506e-02,2.417880296707e-02,6.533868610859e-02,0.000000000000e+00
9.353309869766e-01,9.289711117744e-01,2.882350087166e-01,0.000000000000e+00,2.782168388367e+00,9.105717539787e-01,9.735289216042e-01,8.907526135445e-01,-1.996166259050e-01,3.459045663476e-02,6.758393347263e-02,0.000000000000e+00
9.016586542130e-01,9.427341818810e-01,2.653679847717e-01,0.000000000000e+00,2.694683074951e+00,8.651168942451e-01,9.594727158546e-01,9.371839165688e-01,-3.010783791542e-01,4.544992744923e-02,6.969096511602e-02,0.000000000000e+00
8.716462254524e-01,9.519863724709e-01,2.411994189024e-01,0.000000000000e+00,2.616145849228e+00,8.251631855965e-01,9.466721415520e-01,9.786715507507e-01,-3.902607262135e-01,5.673468112946e-02,7.165452837944e-02,0.000000000000e+00
8.453029990196e-01,9.576802849770e-01,2.173722982407e-01,0.000000000000e+00,2.546773910522e+00,7.905305027962e-01,9.352037310600e-01,1.015312194824e+00,-4.675658643246e-01,6.845571100712e-02,7.347557693720e-02,0.000000000000e+00
8.223199844360e-01,9.607291221619e-01,1.948134601116e-01,0.000000000000e+00,2.485917091370e+00,7.606493234634e-01,9.250040650368e-01,1.047549009323e+00,-5.342648625374e-01,8.057931810617e-02,7.514818012714e-02,0.000000000000e+00
8.022172451019e-01,9.618880152702e-01,1.738417893648e-01,0.000000000000e+00,2.432429790497e+00,7.347697615623e-01,9.159236550331e-01,1.076014757156e+00,-5.920317769051e-01,9.309419989586e-02,7.667090743780e-02,0.000000000000e+00
7.844524383545e-01,9.616850614548e-01,1.545087248087e-01,0.000000000000e+00,2.384958267212e+00,7.121047377586e-01,9.077730178833e-01,1.101406693459e+00,-6.426233053207e-01,1.060001701117e-01,7.804381102324e-02,0.000000000000e+00
7.685487866402e-01,9.604769349098e-01,1.367782801390e-01,0.000000000000e+00,2.342292785645e+00,6.919816732407e-01,9.003744125366e-01,1.124344825745e+00,-6.875409483910e-01,1.192859336734e-01,7.926578819752e-02,0.000000000000e+00
7.541599273682e-01,9.585265517235e-01,1.205071508884e-01,0.000000000000e+00,2.303551673889e+00,6.739147901535e-01,8.935966491699e-01,1.145278930664e+00,-7.278687357903e-01,1.329290270805e-01,8.033537119627e-02,0.000000000000e+00
7.410843968391e-01,9.560501575470e-01,1.054904609919e-01,0.000000000000e+00,2.268229246140e+00,6.576143503189e-01,8.873676657677e-01,1.164461016655e+00,-7.642537355423e-01,1.469181180000e-01,8.125275373459e-02,0.000000000000e+00
7.292510867119e-01,9.532442688942e-01,9.151226282120e-02,0.000000000000e+00,2.236163854599e+00,6.429611444473e-01,8.816732168198e-01,1.181956291199e+00,-7.969617247581e-01,1.612307727337e-01,8.201798796654e-02,0.000000000000e+00
7.186803817749e-01,9.502723813057e-01,7.840898633003e-02,0.000000000000e+00,2.207429409027e+00,6.299620270729e-01,8.765537738800e-01,1.197656750679e+00,-8.259776234627e-01,1.758668869734e-01,8.263281732798e-02,0.000000000000e+00
7.093919515610e-01,9.472956061363e-01,6.610462069511e-02,0.000000000000e+00,2.182106256485e+00,6.186138391495e-01,8.720338940620e-01,1.211499929428e+00,-8.513083457947e-01,1.908040195704e-01,8.309826254845e-02,0.000000000000e+00
7.011460065842e-01,9.443995356560e-01,5.467713624239e-02,0.000000000000e+00,2.159590482712e+00,6.085740923882e-01,8.679705262184e-01,1.223932385445e+00,-8.737185597420e-01,2.060309201479e-01,8.341632783413e-02,0.000000000000e+00
6.933812499046e-01,9.413919448853e-01,4.439204558730e-02,0.000000000000e+00,2.138356685638e+00,5.991519093513e-01,8.641017675400e-01,1.235760331154e+00,-8.947501182556e-01,2.215363234282e-01,8.358931541443e-02,0.000000000000e+00
6.857599616051e-01,9.381641745567e-01,3.519036620855e-02,0.000000000000e+00,2.117481946945e+00,5.899377465248e-01,8.602685332298e-01,1.247472405434e+00,-9.153175354004e-01,2.372866868973e-01,8.361990004778e-02,0.000000000000e+00
6.783395409584e-01,9.347488880157e-01,2.663476578891e-02,0.000000000000e+00,2.097105979919e+00,5.810172557831e-01,8.565286993980e-01,1.258893847466e+00,-9.352293610573e-01,2.532818913460e-01,8.351139724255e-02,0.000000000000e+00
6.714801192284e-01,9.313500523567e-01,1.823121868074e-02,0.000000000000e+00,2.078213930130e+00,5.728280544281e-01,8.530827164650e-01,1.269414305687e+00,-9.535087943077e-01,2.695107758045e-01,8.326721191406e-02,0.000000000000e+00
6.653733253479e-01,9.282032251358e-01,9.945756755769e-03,0.000000000000e+00,2.061380386353e+00,5.655516386032e-01,8.499764204025e-01,1.278895854950e+00,-9.697508811951e-01,2.859397530556e-01,8.289153128862e-02,0.000000000000e+00
6.597395539284e-01,9.251623153687e-01,2.295203274116e-03,0.000000000000e+00,2.045831918716e+00,5.588575005531e-01,8.470880985260e-01,1.287711143494e+00,-9.846930503845e-01,3.025576472282e-01,8.238862454891e-02,0.000000000000e+00
6.544566154480e-01,9.221515655518e-01,-4.578578285873e-03,0.000000000000e+00,2.031219244003e+00,5.526127815247e-01,8.443841338158e-01,1.295963406563e+00,-9.986321926117e-01,3.193643987179e-01,8.176244795322e-02,0.000000000000e+00
6.495585441589e-01,9.192829728127e-01,-1.096158474684e-02,0.000000000000e+00,2.017666339874e+00,5.468278527260e-01,8.418453931808e-01,1.303711771965e+00,-1.011544942856e+00,3.363265097141e-01,8.101832121611e-02,0.000000000000e+00
6.449116468430e-01,9.164614677429e-01,-1.697707362473e-02,0.000000000000e+00,2.004791259766e+00,5.413568615913e-01,8.394279479980e-01,1.311090707779e+00,-1.023756980896e+00,3.534215986729e-01,8.016165345907e-02,0.000000000000e+00
6.405773758888e-01,9.137327671051e-01,-2.271817810833e-02,0.000000000000e+00,1.992764830589e+00,5.362713336945e-01,8.371687531471e-01,1.317987442017e+00,-1.035108566284e+00,3.706497251987e-01,7.919681817293e-02,0.000000000000e+00
6.366698145866e-01,9.111542105675e-01,-2.822329290211e-02,0.000000000000e+00,1.981895804405e+00,5.317129492760e-01,8.351471424103e-01,1.324159741402e+00,-1.045283555984e+00,3.879884779453e-01,7.812938839197e-02,0.000000000000e+00
6.332427859306e-01,9.088900685310e-01,-3.344819694757e-02,0.000000000000e+00,1.972383737564e+00,5.276951193810e-01,8.333219885826e-01,1.329733252525e+00,-1.054251909256e+00,4.054155945778e-01,7.696517556906e-02,0.000000000000e+00
6.300781369209e-01,9.066464900970e-01,-3.821364045143e-02,0.000000000000e+00,1.963550448418e+00,5.240341424942e-01,8.316970467567e-01,1.334696054459e+00,-1.062423825264e+00,4.229087233543e-01,7.571016997099e-02,0.000000000000e+00
6.273938417435e-01,9.048269987106e-01,-4.276173934340e-02,0.000000000000e+00,1.956112861633e+00,5.208740234375e-01,8.302186131477e-01,1.339212536812e+00,-1.069477558136e+00,4.404678344727e-01,7.436875998974e-02,0.000000000000e+00
6.247982978821e-01,9.027725458145e-01,-4.694166034460e-02,0.000000000000e+00,1.948806047440e+00,5.179334282875e-01,8.289610147476e-01,1.343054771423e+00,-1.076041460037e+00,4.580595195293e-01,7.294780761003e-02,0.000000000000e+00
6.227384209633e-01,9.014932513237e-01,-5.121583864093e-02,0.000000000000e+00,1.943181872368e+00,5.154250860214e-01,8.276750445366e-01,1.346984505653e+00,-1.081640481949e+00,4.756726324558e-01,7.145252078772e-02,0.000000000000e+00
6.204637885094e-01,8.995856046677e-01,-5.460033565760e-02,0.000000000000e+00,1.936744213104e+00,5.128821134567e-01,8.266108632088e-01,1.350236892700e+00,-1.087316751480e+00,4.932959675789e-01,6.988797336817e-02,0.000000000000e+00
6.198598146439e-01,8.987109065056e-01,-5.920046195388e-02,0.000000000000e+00,1.934981346130e+00,5.122604966164e-01,8.264134526253e-01,1.350840330124e+00,-1.088704228401e+00,5.108961462975e-01,6.826119124889e-02,0.000000000000e+00
6.197835206985e-01,8.992220759392e-01,-6.227990239859e-02,0.000000000000e+00,1.935087442398e+00,5.118533968925e-01,8.258584141731e-01,1.352537393570e+00,-1.089612960815e+00,5.284731388092e-01,6.657611578703e-02,0.000000000000e+00
6.188334226608e-01,8.965896368027e-01,-6.330135464668e-02,0.000000000000e+00,1.931633234024e+00,5.115555524826e-01,8.266450166702e-01,1.350131750107e+00,-1.090277791023e+00,5.459934473038e-01,6.483973562717e-02,0.000000000000e+00
6.170211434364e-01,8.957112431526e-01,-7.337063550949e-02,0.000000000000e+00,1.927024006844e+00,5.090091824532e-01,8.249461054802e-01,1.355324506760e+00,-1.095961570740e+00,5.634572505951e-01,6.305565685034e-02,0.000000000000e+00
6.019747853279e-01,8.942388892174e-01,-6.200353801250e-02,0.000000000000e+00,1.888278841972e+00,4.883542954922e-01,8.112537264824e-01,1.397250652313e+00,-1.142066359520e+00,5.808309912682e-01,6.123077496886e-02,0.000000000000e+00
6.011497974396e-01,8.743556141853e-01,-4.805120080709e-02,0.000000000000e+00,1.877479553223e+00,4.958785176277e-01,8.248834013939e-01,1.355501294136e+00,-1.125271201134e+00,5.981035232544e-01,5.936959758401e-02,0.000000000000e+00
7.581114172935e-01,9.083477258682e-01,-8.840125799179e-02,0.000000000000e+00,2.294851541519e+00,6.982076764107e-01,9.209828972816e-01,1.060171842575e+00,-6.736435890198e-01,6.152526736259e-01,5.747768282890e-02,0.000000000000e+00
9.385772347450e-01,9.043995738029e-01,-9.033754467964e-02,0.000000000000e+00,2.772568702698e+00,9.329952001572e-01,9.940527081490e-01,8.208757638931e-01,-1.495642811060e-01,6.322672963142e-01,5.555926635861e-02,0.000000000000e+00
9.904968142509e-01,8.948117494583e-01,-8.201654255390e-02,0.000000000000e+00,2.909695863724e+00,1.000846147537e+00,1.010448575020e+00,7.627357840538e-01,1.888632541522e-03,6.491361260414e-01,5.361840873957e-02,0.000000000000e+00
9.895157217979e-01,8.936183452606e-01,-8.146624267101e-02,0.000000000000e+00,2.906721353531e+00,9.999441504478e-01,1.010538935661e+00,7.624055743217e-01,-1.246601750609e-04,6.658370494843e-01,5.166029185057e-02,0.000000000000e+00
9.819452166557e-01,8.939363360405e-01,-8.510666340590e-02,0.000000000000e+00,2.886438131332e+00,9.903368353844e-01,1.008545875549e+00,7.696031332016e-01,-2.156951650977e-02,6.823477149010e-01,4.969006404281e-02,0.000000000000e+00
9.812679290771e-01,8.931210637093e-01,-8.772537112236e-02,0.000000000000e+00,2.884461164474e+00,9.896374344826e-01,1.008529305458e+00,7.696608901024e-01,-2.313071489334e-02,6.986570358276e-01,4.771143198013e-02,0.000000000000e+00
9.838398098946e-01,8.914817571640e-01,-8.928571641445e-02,0.000000000000e+00,2.891024589539e+00,9.932305216789e-01,1.009544968605e+00,7.659996151924e-01,-1.511045172811e-02,7.147538661957e-01,4.572796076536e-02,0.000000000000e+00
9.863815307617e-01,8.895740509033e-01,-9.083575010300e-02,0.000000000000e+00,2.897441864014e+00,9.968501925468e-01,1.010613203049e+00,7.621371150017e-01,-7.030773442239e-03,7.306047677994e-01,4.374588653445e-02,0.000000000000e+00
9.885547161102e-01,8.875051736832e-01,-9.247310459614e-02,0.000000000000e+00,2.902828454971e+00,1.000044345856e+00,1.011622667313e+00,7.584756016731e-01,9.904892795021e-05,7.462099194527e-01,4.176721349359e-02,0.000000000000e+00
9.908916354179e-01,8.852930665016e-01,-9.409897774458e-02,0.000000000000e+00,2.908626317978e+00,1.003473758698e+00,1.012697815895e+00,7.545647025108e-01,7.753899786621e-03,7.615579962730e-01,3.979522362351e-02,0.000000000000e+00
9.934917688370e-01,8.828485012054e-01,-9.559188038111e-02,0.000000000000e+00,2.915079593658e+00,1.007286787033e+00,1.013885378838e+00,7.502300143242e-01,1.626521348953e-02,7.766156196594e-01,3.783599659801e-02,0.000000000000e+00
9.963871240616e-01,8.801726698875e-01,-9.701694548130e-02,0.000000000000e+00,2.922278404236e+00,1.011519432068e+00,1.015187144279e+00,7.454611659050e-01,2.571313269436e-02,7.913718223572e-01,3.589272871614e-02,0.000000000000e+00
9.995152950287e-01,8.772455453873e-01,-9.835404902697e-02,0.000000000000e+00,2.930049896240e+00,1.016097784042e+00,1.016590476036e+00,7.402991652489e-01,3.593252226710e-02,8.058265447617e-01,3.396705538034e-02,0.000000000000e+00
1.002884507179e+00,8.740735054016e-01,-9.962438791990e-02,0.000000000000e+00,2.938421010971e+00,1.021027684212e+00,1.018090963364e+00,7.347548604012e-01,4.693675413728e-02,8.199574351311e-01,3.206352144480e-02,0.000000000000e+00
1.006479263306e+00,8.706535696983e-01,-1.008197665215e-01,0.000000000000e+00,2.947350740433e+00,1.026288866997e+00,1.019682049751e+00,7.288472652435e-01,5.868058279157e-02,8.337534070015e-01,3.018513694406e-02,0.000000000000e+00
1.010280728340e+00,8.669871091843e-01,-1.019291430712e-01,0.000000000000e+00,2.956790208817e+00,1.031855702400e+00,1.021355509758e+00,7.226016521454e-01,7.110659033060e-02,8.471812009811e-01,2.833798155189e-02,0.000000000000e+00
1.014286160469e+00,8.630394339561e-01,-1.029493957758e-01,0.000000000000e+00,2.966725826263e+00,1.037731289864e+00,1.023114800453e+00,7.159983515739e-01,8.422157168388e-02,8.602517843246e-01,2.652200497687e-02,0.000000000000e+00
1.018510103226e+00,8.588238358498e-01,-1.038750857115e-01,0.000000000000e+00,2.977204322815e+00,1.043928265572e+00,1.024956107140e+00,7.090480923653e-01,9.805405139923e-02,8.729541301727e-01,2.474016509950e-02,0.000000000000e+00
1.022949457169e+00,8.543179631233e-01,-1.046946421266e-01,0.000000000000e+00,2.988214254379e+00,1.050445675850e+00,1.026879310608e+00,7.017436623573e-01,1.126019135118e-01,8.852437138557e-01,2.300015650690e-02,0.000000000000e+00
1.027619600296e+00,8.495060205460e-01,-1.054065003991e-01,0.000000000000e+00,2.999796867371e+00,1.057303547859e+00,1.028886079788e+00,6.940712928772e-01,1.279097497463e-01,8.971427679062e-01,2.130025811493e-02,0.000000000000e+00
1.032528758049e+00,8.443543910980e-01,-1.059910356998e-01,0.000000000000e+00,3.011968851089e+00,1.064516782761e+00,1.030980229378e+00,6.860067844391e-01,1.440106034279e-01,9.086291193962e-01,1.964502595365e-02,0.000000000000e+00
1.037661910057e+00,8.387502431870e-01,-1.064098924398e-01,0.000000000000e+00,3.024666786194e+00,1.072090625763e+00,1.033179044724e+00,6.774732470512e-01,1.609164923429e-01,9.196802973747e-01,1.803910173476e-02,0.000000000000e+00
1.043038487434e+00,8.325627446175e-01,-1.066014394164e-01,0.000000000000e+00,3.037914752960e+00,1.080075144768e+00,1.035508394241e+00,6.683545708656e-01,1.787391006947e-01,9.302965402603e-01,1.648388244212e-02,0.000000000000e+00
1.048699021339e+00,8.257371187210e-01,-1.065097749233e-01,0.000000000000e+00,3.051817655563e+00,1.088527798653e+00,1.037979245186e+00,6.585909128189e-01,1.976067274809e-01,9.404665827751e-01,1.498238649219e-02,0.000000000000e+00
1.054757952690e+00,8.185443878174e-01,-1.062422767282e-01,0.000000000000e+00,3.066758632660e+00,1.097517013550e+00,1.040539145470e+00,6.483713984489e-01,2.176718711853e-01,9.501681923866e-01,1.353929750621e-02,0.000000000000e+00
1.061417222023e+00,8.115158677101e-01,-1.059596762061e-01,0.000000000000e+00,3.083415031433e+00,1.107160210609e+00,1.043096065521e+00,6.380512118340e-01,2.391968071461e-01,9.594125747681e-01,1.215433795005e-02,0.000000000000e+00
1.068799257278e+00,8.046673536301e-01,-1.055734008551e-01,0.000000000000e+00,3.102124929428e+00,1.117602229118e+00,1.045661568642e+00,6.275766491890e-01,2.625050842762e-01,9.681661725044e-01,1.083387993276e-02,0.000000000000e+00
