"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         303,        -6.6009933,      -6.803033765,       -6.97064615,       -6.07650284
          0,           0,         304,      -6.606419674,       -6.80906773,      -6.977164919,      -6.082649512
          0,           0,         305,      -6.612061472,      -6.815155323,      -6.983839431,      -6.089000534
          0,           0,         306,      -6.617914617,      -6.821282133,      -6.990661202,      -6.095549998
          0,           0,         307,       -6.62397448,      -6.827434645,      -6.997621152,      -6.102291657
          0,           0,         308,      -6.630236003,      -6.833603873,      -7.004736825,      -6.109218849
          0,           0,         309,      -6.636692035,      -6.839775132,      -7.011975904,      -6.116322188
          0,           0,         310,      -6.643332388,      -6.845932582,       -7.01931461,       -6.12358888
          0,           0,         311,      -6.650145636,      -6.852058725,      -7.026736563,      -6.131004124
          0,           0,         312,      -6.657117515,      -6.858137479,      -7.034222146,      -6.138549739
          0,           0,         313,      -6.664234075,      -6.864155939,      -7.041754666,        -6.1462085
          0,           0,         314,      -6.671490725,      -6.870108676,      -7.049324759,      -6.153974122
          0,           0,         315,      -6.678879985,      -6.875980322,      -7.056940215,      -6.161835887
          0,           0,         316,      -6.686392432,      -6.881751857,      -7.064596538,      -6.169780659
          0,           0,         317,      -6.694015794,      -6.887405081,      -7.072271529,      -6.177791643
          0,           0,         318,      -6.701737425,      -6.892920535,      -7.079946209,       -6.18585171
          0,           0,         319,      -6.709542434,      -6.898299795,      -7.087591105,      -6.193941862
          0,           0,         320,      -6.717418456,      -6.903549593,      -7.095201051,      -6.202046011
          0,           0,         321,      -6.725351157,      -6.908661196,      -7.102770443,      -6.210145054
          0,           0,         322,       -6.73332729,      -6.913624314,      -7.110290023,      -6.218221415
          0,           0,         323,      -6.741330445,       -6.91842945,      -7.117741134,      -6.226253929
          0,           0,         324,      -6.749344152,          -6.92307,      -7.125103769,      -6.234221745
          0,           0,         325,      -6.757354797,      -6.927544328,      -7.132373506,      -6.242107509
          0,           0,         326,      -6.765346496,      -6.931853282,      -7.139550609,      -6.249892169
          0,           0,         327,      -6.773307887,      -6.935998173,      -7.146623637,      -6.257562487
          0,           0,         328,      -6.781224411,      -6.939978633,      -7.153585251,      -6.265101264
          0,           0,         329,      -6.789084784,      -6.943797713,      -7.160435944,      -6.272495221
          0,           0,         330,      -6.796881102,      -6.947458004,      -7.167162964,       -6.27973653
          0,           0,         331,      -6.804600486,      -6.950964289,      -7.173761449,      -6.286811548
          0,           0,         332,      -6.812232361,      -6.954323837,      -7.180221675,      -6.293710385
