"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
98, 1.788552807912767e+01, 1.091085049997022e+00, 9.995182046465564e-01, 9.471623394679860e-01, 1.853319287559082e-02, 2.946953881697538e+00, 9.992030372757890e-01, 9.996846807098638e-01, 8.011637672256714e-01, -1.778934652256779e-03
99, 1.760155697136402e+01, 9.950196309188911e-01, 9.995485853737818e-01, 9.468866077417114e-01, 1.853840363290528e-02, 2.946961195351653e+00, 9.993158793242357e-01, 9.997671888560985e-01, 8.008733203021893e-01, -1.527055079831001e-03
100, 1.755044003253600e+01, 1.898131961085274e+00, 9.995195332843450e-01, 9.466942237243083e-01, 1.843099634910278e-02, 2.946830494134356e+00, 9.993320708921708e-01, 9.998124474950898e-01, 8.007140416468680e-01, -1.490913187118754e-03
101, 1.662227257864318e+01, 2.065997160523673e+00, 9.996264460607575e-01, 9.466381526825501e-01, 1.843470348199148e-02, 2.947102675963496e+00, 9.994813437716399e-01, 9.998548434870953e-01, 8.005640889100263e-01, -1.157714795446685e-03
102, 1.510072632552723e+01, 3.018934975240617e+00, 9.997181223575089e-01, 9.466319504878176e-01, 1.836551866515484e-02, 2.947347651931955e+00, 9.995986403258209e-01, 9.998804842795024e-01, 8.004740322395426e-01, -8.958921298640438e-04
103, 1.532072037607634e+01, 2.277192326369452e+00, 9.997268858118989e-01, 9.466025549317786e-01, 1.839027113086589e-02, 2.947363070435296e+00, 9.996173313660504e-01, 9.998904156251038e-01, 8.004385990535636e-01, -8.541710579233160e-04
104, 1.319221234453210e+01, 3.322021894745979e+00, 9.997535730430814e-01, 9.466127173285306e-01, 1.822525876868492e-02, 2.947437353987750e+00, 9.996491915631642e-01, 9.998955927913321e-01, 8.004210523547154e-01, -7.830545465084155e-04
105, 1.142479825146556e+01, 3.868768893763646e+00, 9.997103182007195e-01, 9.466221722082462e-01, 1.803238721846267e-02, 2.947323013362500e+00, 9.995935142783253e-01, 9.998831622318309e-01, 8.004655299714233e-01, -9.073342001666889e-04
106, 1.909538371522860e+01, 9.456244860141264e-01, 9.982220366285063e-01, 9.452243803871759e-01, 1.825463851720357e-02, 2.942936686114126e+00, 9.980998136813130e-01, 9.998775593578297e-01, 8.004815162111532e-01, -4.241487318497874e-03
107, 1.710462170309421e+01, 9.392028860342507e-01, 9.994160157634542e-01, 9.458418727387800e-01, 1.850495115516912e-02, 2.946321358578642e+00, 9.994320976416424e-01, 1.000016091275239e+00, 7.999960108773776e-01, -1.267639192762444e-03
108, 1.860670368529708e+01, 9.342167386060234e-01, 9.986911372246740e-01, 9.449534511718640e-01, 1.843492861565489e-02, 2.944131807977613e+00, 9.987632070675588e-01, 1.000072164296046e+00, 7.998014025617488e-01, -2.760698509913319e-03
109, 1.781302793046829e+01, 9.162411225084067e-01, 9.989894908931446e-01, 9.445658215474049e-01, 1.852312806566078e-02, 2.944828641337187e+00, 9.992413490521863e-01, 1.000252112921445e+00, 7.991642371554142e-01, -1.693417294226983e-03
110, 6.188072043450094e-01, 5.966744098351242e-01, 8.038861831945865e-01, 9.711604829118057e-01, -5.027395912869396e-02, 2.435048154549697e+00, 7.387421357028704e-01, 9.189635935365398e-01, 1.066508699548989e+00, -5.831648756632359e-01
111, 6.200881571208092e-01, 5.836897213993290e-01, 7.537563005135155e-01, 9.650921168804349e-01, -3.912463947430583e-02, 2.302440739638191e+00, 6.734338127362181e-01, 8.934370595342610e-01, 1.145772506081417e+00, -7.289423822852278e-01
